date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-11-20,28811,1361,414565561.7254854386876100331,0.000191377885213067,0.000135149806701077565397836588,0,0,13.854802,9.784170256124520611498,104336.208308,6.48721617117682,73681.545644892340959321892,104336.208308,73681.545644892340959321892,54.33063088,166.7685378277234,0.000160756674605118,0.706193437923149,,-47.49333670429952,587042500.627994,72395,30983,10805000.62503,7630420.53815170945010581947,354.930461147823,250.6495625816297897158026546,0.000001,7.06193437923149E-7,10996810.477743,7765875.397466635768408972707,,0.059784530710496,0.0540279152820843
2018-11-21,44850,1264,424083474.4275331123665375441,0.0000281878698823117,0.00002035372050364607870349675083,0,0,2.090948,1.509818633239962765092,92732.333158,5.76307472017226,66959.582211400972234616182,92732.333158,66959.582211400972234616182,145.12575425,165.91415108742598,0.000157904903548147,0.722073735568729,,-48.967222677708854,587313252.840461,74179,48402,4046926.44585107,2922179.29632756179926888319,84.2410871959836,60.82827651997490433063055684,0.000001,7.22073735568729E-7,4077437.10246,2944210.24011982661394497334,,0.060389366178135,0.0542366060510666
2018-11-22,37726,1322,401587112.6946779220763972714,0.0000613392296918768,0.00004192501006198521871852546222,0,0,4.379621,2.993445718425742210603,100702.333116,6.25586671688931,68829.464444885306560016388,100702.333116,68829.464444885306560016388,262.46896549,166.51323154933624,0.000157616536563913,0.683494238068943,,-50.33964600550297,587550106.975694,71400,43636,2238550.77826702,1530036.55857025620173682316,52.3948984390641,35.81161118730776794574019625,0.000001,6.83494238068943E-7,2286303.788287,1562675.465769361032381870641,,0.0606794031566228,0.0544852451815982
2018-11-23,63373,1031,371463796.9563758600528631912,0.0000239952794161327,0.00001513988857888688457038502106,0,0,2.261987,1.427207016554510498125,76427.725239,4.73831765168023,48222.286741878292323005625,76427.725239,48222.286741878292323005625,174.27386829,165.82964428150385,0.000146015887940759,0.630952793519375,,-53.394425632234345,588734689.459726,94268,44071,3378215.536458,2131494.52983872912144187375,77.993106336979,49.20996831857056883611546812,0.000001,6.30952793519375E-7,3437234.189377,2168732.513767722587068679375,,0.0614984113727248,0.0539932519276495
2018-11-24,76985,1179,333134761.1074786154843801189,0.0000126565205960428,0.00000715916925119287027640961897,0,0,1.492343,0.844144805577401061674,87233.166252,5.4063336983535,49343.498221049479688710536,87233.166252,49343.498221049479688710536,191.17378795,165.02562352864751,0.000146613795466646,0.565650661796518,,-57.83449415078227,588940813.839828,117911,54664,3080656.71629398,1742575.510339577783669828362,56.568743770068,31.99814735053661886519502322,0.000001,5.65650661796518E-7,3092273.809447,1749146.726769735344620105546,,0.0628327750192386,0.0553234989666012
2018-11-25,32338,1044,341340823.2625414092208511993,0.0000389285553338054,0.00002253489478668669217000349683,0,0,2.418709,1.400138082886419229244,71405.990875,4.42004336897443,41335.3765047087703170665,71405.990875,41335.3765047087703170665,160.25326359,164.3846908247654,0.000146143666496419,0.578878270551116,,-57.523426271229994,589659071.047132,62132,23748,3679544.852032,2130008.560359546185312467712,155.371814554152,89.94136730149622402686603363,0.000001,5.78878270551116E-7,3689769.852032,2135927.590675931346412467712,,0.0635257341717967,0.054672830481265
2018-11-26,8479,977,334324778.7243650463744636683,0.0000975669994375703,0.00005522226717542359030796922082,0,0,2.775586,1.57096305660645035685,61360.798163,3.79163551612959,34729.800135163509280761675,61360.798163,34729.800135163509280761675,89.16605558,162.4729935137602,0.000152012119075477,0.565993291725225,,-57.998297565491754,590686821.932637,28448,10676,6624570.50624098,3749462.46709317245465379472,623.075286218153,352.6564322392491348590830094,0.000001,5.65993291725225E-7,6651951.755665,3764960.070586222955517149625,,0.0633088399765225,0.0539632902671698
2018-11-27,3244,1092,332322501.7637623364653201167,0.000277971381169639,0.0001563313466865670777462783579,0,0,6.70189,3.76914876861313433097,75716.857915,4.67704645182757,42583.226787305954550263295,75716.857915,42583.226787305954550263295,143.03807681,161.52425624814109,0.000147785735165021,0.562400870293773,,-58.22787858346739,590899693.292032,24110,3350,4131065.702668,2323314.946421240085829886364,1235.6381201994,694.9239541683042509633383362,2.0528185,1.1545069109551576492005,4139387.702668,2327995.246463824864735886364,,0.0633112138433719,0.0539360986401432
2018-11-28,2572,1310,351039848.4695424463679127996,0.000378069983254256,0.0002239558671360801353574216643,0,0,10.836998,6.41947097558860456356,97759.874898,6.02125929260709,57909.64245678406455810156,97759.874898,57909.64245678406455810156,39.38003928,156.39959881154837,0.000139673881223777,0.59236616778822,,-53.670064389652104,592606174.28618,28664,2429,15048389.620175,8914156.8906870922856393385,6449.09453280156,3820.225414099621161465365623,3.047,1.80493971325070634,15664850.620175,9279327.5308479861750593385,,0.0648928296279102,0.054510669211577
2018-11-29,1186,1384,334780658.8380673861490881512,0.000157396423052898,0.00008885885767941328060000687364,0,0,4.787527,2.702819874034714622037,107506.708292,6.61719505793576,60693.395100157189704162252,107506.708292,60693.395100157189704162252,99.06172457,154.83861414687098,0.00013234271641183,0.564554492128131,,-55.72601598769735,592999725.458009,30417,1153,5986163.960135,3379515.754309736350796057685,5193.3304250954,2931.918020593304219234698697,10.847413,6.123955737119085875103,5987909.980135,3380501.477744081910084677685,,0.0645619612461641,0.0540770109373121
2018-11-30,2992,1365,294771752.8257350069928858459,0.000245906127000787,0.0001221852821780850283202793287,0,0,7.497186,3.72518488304545929687,104676.833272,6.44031519440183,52011.58900285045114461924,104676.833272,52011.58900285045114461924,130.91673107,156.27907721693865,0.000123940192902408,0.496877746269795,,-61.52931507593276,593248047.51002,30488,3071,4531491.450145,2251597.258988892708961870275,1476.17622249626,733.4791145310011261783384667,3.568,1.77285979869062856,4533337.179286,2252514.36072469727364146637,,0.0665273053312322,0.0558265655594616
2018-12-01,2048,1055,300792336.8490744169139819006,0.000216314023939707,0.0001096516921425365038858309271,0,0,4.391391,2.226039002185637718498,68400.399226,4.20741542762052,34672.830645721209181479628,68400.399226,34672.830645721209181479628,437.2585122,156.6468346533651,0.000121609427965836,0.506909770090078,,-61.3450394828371,593384374.492572,20301,2027,1357056.198864,687905.045765465409561271392,675.844930959053,342.5923985689981953387395761,3.109831,1.576403717228997356818,1369937.675054,694434.791899359123473514212,,0.0671316307317519,0.0559016792278116
2018-12-02,825,1263,292402626.9311974068756513519,0.0000886197965206586,0.0000436525923770837622352492563,0,0,2.282137,1.124141558894660913464,90389.999766,5.55790694621589,44524.564145552732016815952,90389.999766,44524.564145552732016815952,252.8325466,156.5726287785823,0.000119323419117281,0.492582854970872,,-62.07184376254542,593611052.395415,25752,825,2347842.713968,1156507.067068917856067540096,2845.86995632485,1401.826747962325420358919769,2.827751,1.392901660726738268872,2347842.713968,1156507.067068917856067540096,,0.0665407526153557,0.0559248481516152
2018-12-03,1094,1272,265741858.6354706319680959343,0.00173375840468513,0.0007755864366354865042809617968,0,0,46.775068,20.924546473988735702244,92214.999724,5.66599375791534,41251.827732750627662615892,92214.999724,41251.827732750627662615892,111.64423915,155.1458553241984,0.000115790584017129,0.447344009718783,,-66.03622179395248,594043628.308616,26979,1088,5320862.346838,2380255.897396204793789258154,4890.49848054963,2187.7351998126871770115747,3.581292,1.602069523253799807636,5320862.346838,2380255.897396204793789258154,,0.0667785855664298,0.0562347971457636
