date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2014-01-31,2078,646,733703,1135.76315789474,500888.267166107099475,10.7698080289635,0.0005480771746239373,0.0002034652038322622499009778757,0.001,0.0003712345874864607,0.83801,0.311098296659528931207,32300,873.781730591069,11990.87717581268061,32300,11990.87717581268061,14.7303662,,0.0004621728216508255,0.3712345874864607,,,1349250,1529,3034,91596.50086381,34003.78921337974652422961727,39.352027603062,14.60883373397853639959886266,10.403140665,3.8620056333348994450943655,119394.05174769,44323.20154889083934304750078,,,
2014-02-01,2010,557,810561,1455.22621184919,563063.989321405414153,11.8062114481649,0.000677881417208966,0.000277169860620527485418665528,0.001,0.00040887661703682043,0.93751,0.3833259172381895213293,27850,738.163532060126,11387.2137844754489755,27850,11387.2137844754489755,12.95536289,,0.0005027874913122628,0.40887661703682043,,,1377100,1383,2737,106295.74886704,43461.84620215075318413642563,45.905650629715,18.76974713235205466977087708,10.542097,4.31041695783401354464171,125643.76577353,51372.79790124759203061065722,,,
2014-02-02,2778,651,1171289,1799.21505376344,625673.65756770235823,13.1189222251233,0.0009070123839541548,0.0004025777715942235472455513724,0,0,1.58273661,0.702498211431920034018342,32550,842.815592522967,14447.32916243657061,32550,14447.32916243657061,9.3930871,,0.0005449420913220084,0.4438503582929822,,,1409650,1745,3424,150073.13190921,66610.01336805283834483054606,69.4889756647284,30.84270674620202127876578903,10.52523248,4.671628207364933607501856,237930.25267603,105605.4278989957023943191567,,,
2014-02-03,3750,697,1932632,2772.7862266858,1710277.00004097749115,19.625229336612,0.0009120250496389891,0.001079830713644024824770411898,0.001,0.0011839923849366407,2.02104751,2.392904861435159194499657,34850,880.598823122188,41262.134615041928395,34850,41262.134615041928395,7.25698727,,0.001467157568673291,1.1839923849366407,,,1444500,2216,4319,199049.54298352,235673.1431176062207864442613,64.017606648282,75.79635877343515058765950628,8.21753954,9.729504238275745347023278,276492.04311393,327364.473542466465115781575,,,
2014-02-04,8337,694,3491119,5030.43083573487,7145855.3135843966856,46.4390055618911,0.0010497669750479846,0.005071310787366184102705895012,0.001,0.004830891910211193,5.46928594,26.42152920217782030552642,34700,856.23985938345,167631.9492843283971,34700,167631.9492843283971,2.77124072,,0.006038024430157802,4.830891910211193,,,1479200,5210,9999,533768.1389182,2578576.184228416626324551413,77.0121039248725,372.0371498390102252956805979,6.73095821,32.51653156465861235724453,770044.0271448,3719999.461240262626792791746,,,
2014-02-05,16995,697,5770773,8279.44476327116,8126897.51416236383535,105.067014294534,0.0029556637100233104,0.01586498204001740435769924409,0.001,0.005367654644273547,31.69949329,170.15193237918664005099963,34850,840.147287077705,187062.76435293311295,34850,187062.76435293311295,2.23635312,,0.006842364114552892,5.367654644273547,,,1514050,10725,20829,677017.41262931,3633995.659153776154188149863,79.7738417765466,428.1984323034234628688593928,5,26.838273221367735,1661609.35036369,8918945.146448011970440296308,,,
2014-02-06,13592,594,4014163,6757.85016835017,7812421.410584591165625,160.440908350686,0.0008635072049961652,0.004369931774254962694653425774,0.001,0.0050606778368159295,7.88123026,39.88436730362504562542667,29700,702.218623481781,150302.13175343310615,29700,150302.13175343310615,6.0294663,,0.0066276594564582125,5.0606778368159295,,,1543750,9127,17927,256034.26967816,1295706.95402561707890312625,30.8853248249674,156.3006788245733482443196382,4.30852994,21.80408197661586651967923,553681.21813719,2802002.269288123479794908368,,,
2014-02-07,12462,525,3305892,6296.93714285714,7263819.17903997231,156.625170891123,0.0007896992468250975,0.003653651296026474001366759117,0.001,0.004626636419770683,6.28047811,29.05748875729854580124913,26250,610.270700636943,121449.20601898042875,26250,121449.20601898042875,6.24683103,,0.006501999999999999,4.626636419770683,,,1570000,7953,15611,251327.43185062,1162800.649487512838890711373,31.9489130218775,147.8160045591042693911121173,5.01290951,23.19290970798080882989533,498754.48118453,2307555.647172178357220807134,,,
2014-02-08,12245,532,3502806,6584.22180451128,5435604.648651756204,138.222187998549,0.0009280890706870984,0.003159667585487711653738114822,0.001,0.00340448744121994,7.51009676,25.5680301017665618413944,26600,608.104722535388,90559.365936450404,26600,90559.365936450404,7.54183568,,0.005023721917007598,3.40448744121994,,,1596600,8092,15887,211699.12313107,720727.0060170015170333175358,26.436632089222,90.00318193590836332260548668,4.48871333,15.2817681592215361398002,419998.77400147,1429880.551415776460892153312,,,
2014-02-09,12358,537,3332991,6206.68715083799,6538615.126142941346775,122.986707744739,0.0008475584703280502,0.003413630622672433625320506065,0.001,0.0040276048699639295,6.89827839,27.783539637930934949333505,26850,603.668114201238,108141.190758531507075,26850,108141.190758531507075,9.36274787,,0.005859134994739918,4.0276048699639295,,,1623450,8139,15985,173394.60832709,698364.9689236758067086377002,23.7191140528714,95.53121927057472782027390217,3.5029199,14.10837724833356092774705,379150.03813515,1527066.540040139726729946072,,,
2014-02-10,11972,609,3328652,5465.76683087028,6050710.4458403164413,119.887351850732,0.0007716557055214724,0.002823063811591421608822699346,0.001,0.003658449994461767,6.16321412,22.54781066318068417455004,30450,672.002539452204,111399.80233136080515,30450,111399.80233136080515,10.56440809,,0.005337238268848628,3.658449994461767,,,1653900,7987,15681,156553.96739466,572744.8611479615284939699642,23.0336883094579,84.26759686817032154784604611,4.9546769,18.1264376773648448880823,361191.26638061,1321400.186489781263719115138,,,
2014-02-11,11882,596,3495048,5864.1744966443,5690325.8798212491322,128.669104509858,0.0008170522068176037,0.002761354943053557036697276393,0.001,0.003379655449201906,6.42366445,21.7097725622870644444417,29800,646.017699115044,100713.7323862167988,29800,100713.7323862167988,10.50984363,,0.005030000000000001,3.379655449201906,,,1683700,7862,15455,160202.1932254,541428.2153083197792299676124,21.9391976517781,74.14692889494951584494680906,5.02277066,16.97523423116045387287796,339070.29970823,1145940.786071442957578159886,,,
2014-02-12,11198,583,3100783,5318.66723842196,5105560.18474997387565,128.938340408512,0.0008143298850102669,0.002427305507289280004537395748,0.001,0.002980739810695609,5.94867981,17.73146673074819131395429,29150,621.172315147269,86888.56548177700235,29150,86888.56548177700235,9.36002582,,0.004559338983050847,2.980739810695609,,,1712850,7305,14343,182996.29012501,545464.3271852210500256680811,24.1294636981733,71.92365305587965170269563104,5.16510534,15.39583511337447916045206,346088.8978229,1031600.955780482911774689646,,,
2014-02-13,10516,539,2677261,4967.08905380334,4872453.01695709670054,129.008935061824,0.0007396436394407652,0.002071432855768642050219563734,0.001,0.0028005822605800073,5.02587853,14.075386254947924036313269,26950,565.395447752615,75475.691922631196735,26950,75475.691922631196735,9.06309747,,0.004569257819988311,2.8005822605800073,,,1739800,6795,13354,191965.27523344,537614.5444661306837563044041,27.6070393307488,77.31578461682964613950941847,5.148040015,14.4175095427650346893921095,368664.40322282,1032474.987773144564292579127,,,
2014-02-14,10211,502,2963141,5902.67131474104,4243571.3944077603183,115.787922116685,0.0008056689754601228,0.001937171407798960246861146672,0.001,0.002404425969974367,5.25296172,12.63035757884921923223124,25100,519.094566264378,60351.0918463566117,25100,60351.0918463566117,10.65193416,,0.003595195791934542,2.404425969974367,,,1764900,6520,12808,165688.21900817,398385.0567020445040570635784,25.4992150551936,61.31097489266885383828222245,5.22655944,12.56687525115068440187448,326593.94642692,785270.9664253035724836387596,,,
2014-02-15,9956,561,2965730,5286.50623885918,4223755.26029982443445,90.518390724752,0.000754245703841966,0.001776819910851416599922987059,0.001,0.002355757416715371,4.84904563,11.42317520686375870137873,28050,571.028193758889,66078.99553886615655,28050,66078.99553886615655,12.02262448,,0.0036000000000000003,2.355757416715371,,,1792950,6429,12668,149131.33173451,351317.2407982123055404081532,22.7502525489304,53.59407617429056358402728918,5.21612483,12.28792475478570371576193,288200.19928985,678929.7569759121357937792844,,,
