date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-03-07,6081,4320,4226248,978.298148148148,7529368757.113802728641095,0.175926100791937,0.04257495014365700979057626645,0.171246,0.041442343571993939826,488.722708,118.273211499078934581548,0,0,0,0,0,30.04760653,25.541312462090875,0.000024453797009145,0.242004739217231,,-22.740087032586327,31112484745,2778,6408,1035439701.831485,250581315.016895951275970318,6344293.40058665,1535349.069926571879837188566,1117953.936835,270550.150940630912717603885,40654232110.959259,9838516840.089474009624191792,,0.0678040620204986,0.0954505072954645
2018-03-08,8287,4317,4523730,1047.88742182071,6637084726.388930867292575,0.175977718346253,0.03754052548980008932591779296,0.171246,0.03653112955685271981,612.930393,130.753650280973881995855,0,0,0,0,0,28.24328384,26.152872619249433,0.0000228538573346182,0.213325447349735,,-41.0670723470189,31112484745,3483,8632,1101588785.521455,234996920.4668156698697310644,5968654.47329747,1273265.88559217972393778067,798302.803832,170298.30274800914400218452,51521425413.503799,10990831124.43170347486490414,,0.069534735550794,0.0955069193986151
2018-03-09,7572,4319,4398356,1018.37369761519,6661256211.890370539508905,0.176960911887694,0.03788774773969555463600012469,0.171246,0.036664171653622080174,592.465133,126.848179432500821403277,0,0,0,0,0,31.517676,26.177301358452315,0.000023092687853453,0.214102353652769,,-35.23618950387943,31112484745,3348,8240,987143999.680457,211349853.7257940933427332354,5657955.9833314,1211381.692895019788067454647,1321269.08635,282886.82119617868177760315,46621557302.650767,9981785149.454969690848789524,,0.0596644940754388,0.0948178360258917
2018-03-10,5046,4320,3878928,897.9,6270121086.395482477676095,0.176352162368672,0.03554037618538172474513788323,0.171246,0.034511327666731517826,369.281428,74.421547732189499289868,0,0,0,0,0,34.04455265,26.17855671626808,0.0000229559800413012,0.201530708260231,,-48.68162353344464,31112484745,2094,5166,913875563.698229,184173989.6138219405328858309,5652717.88890081,1139196.239745458010020026687,789966.082168,159202.424040876878472660808,29201940614.061608,5885087774.525040823796330311,,0.0600349329783184,0.0949425994147941
2018-03-11,4875,4319,3734993,864.781893956934,6814269913.16360757181419,0.176439886285993,0.03864394047774888879563939557,0.171246,0.037506373248994425252,361.525327,79.181434038907548266274,0,0,0,0,0,35.92896317,26.259599357292405,0.0000230360203337457,0.219020434048062,,-42.038300392138794,31112484745,2049,4937,865944408.023801,189659520.1068649974880739237,5139970.64056934,1125758.600691792122820603619,783095.005191,171513.807937802185033489842,25376035052.490847,5557870211.615381087660413089,,0.062818629369056,0.0947696861081556
2018-03-12,5141,4320,3935876,911.082407407407,6767553818.177869260536445,0.175933529544429,0.03826886985634452727743897157,0.171246,0.037249243531856889606,390.044635,84.842084471516014263735,0,0,0,0,0,13.8291015,26.02075521720651,0.0000237809752868329,0.217518911576661,,-43.227607978184864,31112484745,2217,5293,2249783526.001752,489370463.8590036970197683101,5267649.18067157,1145813.316347369999235518228,778285.91211,169291.90449761604457326471,27881667113.294603,6064789883.426625705956912061,,0.0615601362160722,0.0853523209435171
2018-03-13,4769,4320,3894662,901.54212962963,6767141720.66798770027705,0.177467262944162,0.03860013525005248337606451458,0.171246,0.03724697530896323214,349.610508,76.04226644260357930572,0,0,0,0,0,17.46481098,25.90010280397533,0.0000237422670168945,0.21750566617009,,-38.191213233109316,31112484745,1970,4588,1781438389.642414,387472943.6801456146120021973,4523764.52669663,983944.4169757723964514097967,770950.789538,167686.16506281954210051842,20755031648.484114,4514336985.08483843908058695,,0.060144503582888,0.0853888318447553
2018-03-14,5060,4320,3865340,894.75462962963,6029064579.96472777118807,0.176422742060086,0.0341876939104214870070901674,0.171246,0.033184530310667727156,411.064989,79.657326811281991089054,0,0,0,0,0,33.29180457,26.039350667326737,0.0000235934195353299,0.193782805500086,,-47.832287132988526,31112484745,2330,5376,934538849.551998,181097560.1150089609114504718,3682677.28623934,713639.5362789025599149865832,764377.82341,148123.27908243911324781326,19798073090.822703,3836526147.035382324719077252,,0.062544652866446,0.0857720766901154
2018-03-15,6310,4313,4282406,992.90656155808,5654901759.961864799309085,0.176789617182131,0.03213269288968893393729004782,0.171246,0.031125103466448626118,514.457786,93.506136308994577831938,0,0,0,0,0,22.36459949,26.05397720531976,0.0000219928915627633,0.181756674412533,,-48.537668101058266,31112484745,2910,6702,1391148755.186365,252850571.3558087219733067125,3336087.44303467,606356.1591953922470250015191,758174.208068,137803.222683795526408916244,22358458043.218338,4063798978.92751514263080263,,0.0588872794513983,0.085930942149479
2018-03-16,5313,4320,3914466,906.126388888889,5507980345.715012326068835,0.176858707337526,0.03131007670932508944635247266,0.171246,0.030316434383592431418,421.808017,74.674532951740425076411,0,0,0,0,0,35.1758771,26.1697038051968,0.0000211474046694998,0.177034408883083,,-54.42829380582478,31112484745,2385,5486,884483552.762705,156584022.9301546333779878195,2881193.69364486,510070.4224320843229078639034,625650.97721,110761.75091749558358753843,15806228603.335691,2798246337.462412655175420015,,0.0586495423232043,0.0802129376244537
2018-03-17,5015,4320,3961018,916.902314814815,4722470372.54869588689862,0.176350149656751,0.02676765818526832576360938148,0.171246,0.025992914678646441096,385.325077,58.487333134811149872652,0,0,0,0,0,34.89510028,26.21342197030449,0.00001928495344865,0.151786988768476,,-60.97838955974978,31112484745,2185,5037,891600382.173487,135333337.1949359804783085958,2835882.9226342,430450.1293265902086438394792,747137.312374,113405.722841821682775922024,14284342281.308463,2168177301.418034516650246412,,0.0627389270751421,0.081584850936806
2018-03-18,8432,4320,4570661,1058.02337962963,4842574877.26566724629474,0.175743906820095,0.02735406814900184872814757294,0.171246,0.026653981005663855192,626.17554,97.46254481489382282408,0,0,0,0,0,20.09192525,26.196526382331033,0.0000189942912916154,0.155647320262452,,-60.3147290837539,31112484745,3563,8421,1548506893.264684,241020948.3445828463979828452,2618432.05071738,407551.9319834770029964778158,740640.396188,115278.692944782969420332976,22049816299.09107,3431994819.232861868761449504,,0.061837054232782,0.0816662116469175
2018-03-19,6341,4319,4135319,957.471405417921,5793917244.95915750763531,0.175718856412005,0.03272321451579446321958769119,0.171246,0.031890257581877229348,515.207687,95.944464960309615701106,0,0,0,0,0,35.21975005,26.52689825911872,0.0000218033797234872,0.186224832007038,,-54.73151732212143,31112484745,2932,6909,883381758.908391,164507619.6507968581845092559,2503905.31366464,466289.3463987273739380517363,738206.022242,137472.292478600207328539196,17299481812.108986,3221593094.268805236533975043,,0.0711187056231516,0.0857773950269369
2018-03-20,5533,4320,4049655,937.420138888889,6268495820.60399382248434,0.176120595991984,0.03548450819491229322250965549,0.171246,0.034502382053161582872,439.420887,88.533847946306155471884,0,0,0,0,0,35.35891686,26.66276323549056,0.0000226622381617599,0.201478469880532,,-44.724448370626824,31112484745,2495,5850,879904915.361146,177281895.9873227130982546097,2104285.70674677,423968.2643868130922282768816,726594.647215,146393.17774426315173651838,12310071384.468627,2480214346.66286112280099207,,0.0730465843355437,0.0854352339542591
2018-03-21,5484,4320,3969929,918.965046296296,6405978256.39819045591001,0.176789407157058,0.03640047098429329192321239368,0.171246,0.035259098123670756108,444.625359,91.547184525497450056182,0,0,0,0,0,39.80347939,27.335016689542023,0.0000231818061258398,0.205897353069098,,-45.01145874100784,31112484745,2515,5762,781652388.744813,160940157.8626946059374780887,1915744.0403899,394446.6270741795796375613102,713031.848179,146811.370194023044832472542,11038517160.726577,2272801465.201417219822566018,,0.0727705648476565,0.0841197236410446
2018-03-22,5910,4320,4175307,966.50625,6192232733.398782715417715,0.176480588235294,0.03512444872972358353738063646,0.171246,0.034082622951997463322,456.02584,90.76157551760580036488,0,0,0,0,0,30.73994046,27.43376479958848,0.000022858477760171,0.199027264590107,,-42.8173521156083,31112484745,2584,6444,1012119225.915768,201439320.9730718395462281072,2129282.77080581,423785.3254123241076357441217,710002.745137,141309.904216084005092559659,13721098175.072669,2730872636.957022393045223486,,0.0725704632864414,0.0837462899113533
2018-03-23,5320,4320,4067170,941.474537037037,5698665248.836218074483175,0.176594681188925,0.03234566384102016163949341388,0.171246,0.03136598176585805829,433.716537,79.440950393545553619255,0,0,0,0,0,33.91336834,27.481654344262473,0.00002088493136809,0.183163295877615,,-44.644432812110644,31112484745,2456,5866,917410633.815151,168035955.3627548114782287449,1882601.71460305,344823.5348715437588111057258,703999.82893,128946.92896409593421640195,11043341657.861483,2022734855.556474168930590403,,0.0732569264603183,0.0841404965027521
2018-03-24,7860,4320,4650068,1076.40462962963,5831055507.87832954245385,0.176948209799322,0.03316336968314186482752810906,0.17107,0.0320616843658896211,678.950281,127.24784947421561384713,0,0,0,0,0,26.74700884,27.441156203700675,0.0000217852481070745,0.18741850918273,,-40.10671227926455,31112484745,3837,8463,1163213611.252136,218007760.8819349753693268113,1121460.09092342,210182.3783487962119952165366,227395.202279,42618.06980643550732344167,9490916749.484905,1778773467.965862630740021691,,0.0731862177288303,0.0829983218811985
2018-03-25,4084,4320,3748160,867.62962962963,5632420416.528136037332705,0.176030666850829,0.03186755188574289568412593146,0.171246,0.031001364068287217214,318.615507,57.680268913194552481563,0,0,0,0,0,40.53628935,27.51731296214226,0.0000214570202290863,0.181034091706009,,-43.65003398644758,31112484745,1810,4336,767521774.860014,138947607.3763665674844176241,2529308.66390064,457891.0966133915572100669458,689116.97589,124753.66580943785302112301,10967082366.673179,1985415794.915666508957853433,,0.0726714422685418,0.0828364828696321
2018-03-26,4351,4320,3774395,873.702546296296,5139472572.68078123765471,0.177370135626536,0.02929977964591050433716842469,0.171246,0.028288133442081758868,360.948226,59.625051579427750781708,0,0,0,0,0,33.59381546,27.592779120010277,0.0000202242465786742,0.165190039137158,,-45.029527651842656,31112484745,2035,4919,926137276.111747,152988652.887280391805067995,3036427.03489186,501587.5007309109734342377339,2805720.645405,463477.10322238415307745899,14936184584.633068,2467308916.095352508868754341,,0.0712751877542009,0.083340530773503
2018-03-27,2606,4320,3431109,794.238194444444,4768479172.19579178974955,0.178626042490119,0.02737725932875802459012142021,0.171246,0.02624615137667753514,180.769555,27.70578644070305528745,0,0,0,0,0,46.56168131,27.72147835225942,0.0000195657255060996,0.15326577775059,,-53.05413710759851,31112484745,1012,2733,668199340.535346,102412091.6195811436662673541,2114055.52057003,324012.3635680940640479688177,958298.644034,146874.38699520680364348006,5777713737.717898,885525789.6316019981704230598,,0.0718038341834796,0.0835531229744769
2018-03-28,2824,4320,3496080,809.277777777778,4896313246.03668310661668,0.177661443979933,0.02795938956976899852502305191,0.171246,0.026949761968643364144,212.483087,33.439429925443743009368,0,0,0,0,0,26.96455377,27.70088161347804,0.0000198304857941148,0.157374548711464,,-51.573267054714286,31112484745,1196,2888,1153829023.639144,181583321.8853994145813119468,1930882.70774502,303871.7947461421565340629093,293004.143858,46111.394910241626389788112,5576389259.967632,877581743.2268607890839473332,,0.0720912415940277,0.0836414732976375
2018-03-29,4736,4320,3826952,885.868518518518,4452749114.37792710500653,0.176177702232143,0.02521415804674307425016298814,0.171246,0.024508343871934054524,394.638053,56.479714024704440522682,0,0,0,0,0,36.81744554,27.90114887998599,0.0000201180901140702,0.143117759666994,,-56.56492487007975,31112484745,2240,5282,845047348.804271,120941283.3734001065170449314,2263055.26601637,323883.3996748560158161526918,3506825.932162,501889.070953143320754461028,11953457915.09845,1710752117.082587136996725559,,0.07238328659193,0.0840106881393219
2018-03-30,4228,4320,3845805,890.232638888889,4419578452.06208839297614,0.175971014118793,0.0249969653199079798705242724,0.171246,0.024325769471801934312,361.444463,51.343766767090873887636,0,0,0,0,0,33.7236696,27.957528956649355,0.0000207733366464353,0.142051606880172,,-53.024336233044565,31112484745,2054,4714,922571152.868133,131052714.7262110956338483589,1531249.22091563,217516.4123650767212735318884,2161287.09545,307014.3048380521780764174,7218308827.396291,1025372367.888973252220394242,,0.0723683566917332,0.0820517310434254
2018-03-31,3863,4320,3733266,864.181944444444,4707014805.11209154022956,0.175829318462269,0.02660125708242172079903078607,0.171246,0.025907845802825647248,370.472374,56.048848672662447263312,0,0,0,0,0,51.04571121,27.95394684555997,0.0000218549323054087,0.151290224605688,,-49.6733118874605,31112484745,2107,4690,609502424.493391,92211758.69931651539613700801,1131991.054092,171259.180825208194178875296,872976.737779,132072.846734125706847886952,5309038043.691475,803205558.0702256742478021098,,0.0741723863383701,0.0827795758836801
2018-04-01,3321,4319,3645941,844.163232229683,4577091473.451106393202815,0.176969351333333,0.02603472257805269872079870197,0.171246,0.025192735742154822402,265.454027,39.052083867079121638349,0,0,0,0,0,38.98279184,27.943721922734237,0.0000216207789657765,0.147114301894087,,-49.17625893206153,31112484745,1500,3583,798108172.168647,117413126.5845562988504960903,3369424.47736886,495690.5297729687807641519308,686331.799475,100969.223547477131572204325,12072647902.412637,1776059168.176548850946144377,,0.0740048966456797,0.0796897799259582
2018-04-02,3363,4320,3602657,833.94837962963,4729225058.968861365483865,0.17611408643617,0.02677006216757385559349194609,0.171246,0.026030093098826897742,264.875586,40.262173500031127453922,0,0,0,0,0,27.1665291,27.759934033967436,0.0000215997062276299,0.152004094103377,,-47.69245204804644,31112484745,1504,3576,1145250636.382127,174082785.5045812274652131429,1957921.0209446,297612.0111146429485745899142,682974.534595,103814.925426788490392827315,7001525570.897881,1064260551.745961876867524244,,0.0740842537747049,0.0799528359705582
2018-04-03,4928,4320,3893786,901.339351851852,5269112409.029544961257985,0.175990353556485,0.0298051718914220724063860182,0.171246,0.029001683118275594238,420.616945,71.234360820498897004585,0,0,0,0,0,38.63117166,27.73544309953434,0.0000228361133363072,0.169356849901753,,-43.425618468848505,31112484745,2390,5420,805372537.457919,136395355.941254733707521832,863177.368850127,146185.0000949410438625315726,671434.139232,113711.970736826549322873696,4678421339.167687,792322700.5145802307967422553,,0.0780059444647307,0.0797278416530751
2018-04-04,4149,4320,3825472,885.525925925926,4719243309.52252647919829,0.17645647715736,0.02676549481894444884990200112,0.171246,0.025975152624618653532,347.61926,52.72802479332068558092,0,0,0,0,0,31.01461486,28.170985770571086,0.0000223756070498285,0.151683266322242,,-48.49810534408127,31112484745,1970,4647,1003155605.351617,152161918.8491992135208377653,1179926.11379832,178975.0469598385936757182334,667999.61903,101324.36411648368521546526,5483116650.820796,831697043.2223703937935309446,,0.0794697886034804,0.0789479497651746
2018-04-05,7046,4320,4558039,1055.10162037037,4594070789.582819655371185,0.17695898045072,0.02612977040265672866364325136,0.171246,0.025286191472036976798,651.739925,96.235944392984471786525,0,0,0,0,0,32.71799608,28.59629762888857,0.0000217192697043334,0.147660041531113,,-46.704104630020865,31112484745,3683,7912,950928799.852548,140414186.0793586793105543259,1082300.07583389,159812.4741467589467658548196,211821.669952,31277.596582302030625216576,8563158199.997764,1264436295.449160673223736431,,0.0763816012787435,0.0739785329191758
2018-04-06,5546,4320,4129153,955.822453703704,4438107869.839408316728945,0.176299193989071,0.02514858092184306878208916343,0.171246,0.024427757104827768606,451.678535,64.430664321761956199135,0,0,0,0,0,55.25505448,28.586553120769327,0.0000215896532237236,0.142647169013161,,-41.05604316900735,31112484745,2562,6232,563070383.994083,80320396.23190942202477312636,918973.010654772,131088.8983694046659336954543,662040.023482,94438.135123113931207046602,5727039802.400539,816946014.6381298632634844938,,0.0735502377938361,0.0710251300387859
2018-04-07,3947,4320,3764248,871.353703703704,4572677711.7746680509813,0.175823634759358,0.02584122812616347745596999292,0.171246,0.02516844198875523804,328.790197,48.32309659592578220778,0,0,0,0,0,46.5652721,28.711448203749278,0.0000213483838858654,0.14697243724674,,-31.104123266744168,31112484745,1870,4166,668147813.660808,98199312.61480963469176376592,678869.604632586,99775.12036558194027912626964,641050.06894,94216.6910293025007902556,2828170772.899353,415663151.4430143226384473592,,0.0739336888082187,0.0705652787541784
2018-04-08,4098,4320,3693078,854.879166666667,4841692582.746062622746565,0.176374051619433,0.02744714684518778799586481642,0.171246,0.026649124774843894902,348.515126,54.235562166091130082462,0,0,0,0,0,55.85268338,28.846192199549133,0.0000221883090286088,0.155618962047837,,-27.315622928545803,31112484745,1976,4352,557045478.614847,86686839.19548307248931243594,623657.405274754,97052.9180823044415814764071,424049.923602,65990.208967407817319348874,2714157027.755728,422374299.4941887106510867603,,0.0744587960645076,0.0668301635879738
2018-04-09,3923,4319,3773908,873.792081500347,4688644331.84497765732539,0.17676549669967,0.02663851990477431892969871874,0.171246,0.025806733015117306212,321.359673,48.428829186879702772206,0,0,0,0,0,49.92473021,29.172783095954827,0.0000223728042413169,0.150699771177822,,-25.222427649473865,31112484745,1818,4187,623187839.264907,93914264.77802280119006129255,727024.911172888,109562.4877543305867632332899,646612.453619,97444.348801113340976437818,3044053303.080882,458738136.227382158338470599,,0.0724138550961417,0.066797714313805
2018-04-10,4133,4319,3663396,848.204677008567,4823485181.37723019952309,0.176366048600106,0.02734268988456092807420363989,0.171246,0.026548909549979601372,333.86093,51.75971195147373483226,0,0,0,0,0,44.92015919,29.338696878543516,0.0000227344354727526,0.155033749985282,,-29.2149380220563,31112484745,1893,4267,692617419.62126,107379075.8690135743430142953,668766.263038935,103681.3416225695871968429547,298848.431264,46331.592976076708788656448,2853625644.387136,442408284.7035044836059101324,,0.0728127957462214,0.0669344110435375
2018-04-11,4339,4320,4004448,926.955555555556,5171971994.071142601593355,0.176537017864924,0.0293465635997123863167329062,0.171246,0.028467013269939552234,405.152456,67.350363461339830180824,0,0,0,0,0,49.52192829,29.49652782807974,0.000023928900233443,0.166234617275379,,-23.576935876312387,31112484745,2295,4985,628256730.272361,104438017.1075069466464094998,607521.777767042,100991.1502135620817326242589,209998.424236,34909.007681304133679685444,3028496062.168705,503440883.8146070821649408142,,0.0743486628209107,0.0671880918827799
2018-04-12,7160,4319,4727800,1094.65153970827,6749465323.91337753689535,0.177267910743353,0.03845606117322767220639636879,0.171246,0.03714968278271694978,653.409519,141.74904148451738241417,0,0,0,0,0,33.34487915,29.642724326175625,0.000027444678594644,0.21693752135943,,-0.2612092000470982,31112484745,3686,8108,933051357.028033,202413848.6947140557827789012,581717.822281032,126196.4224962524842641433318,219452.971114,47607.58360843374980150502,4716568103.054609,1023200593.599615477365207113,,0.0874967431303021,0.0759306402732783
2018-04-13,5682,4320,4067014,941.438425925926,6308421349.616437320382255,0.177949743519246,0.03608139852462242555100584435,0.171246,0.034722135865732392354,453.060047,91.863240643688631380153,0,0,0,0,0,43.6882318,29.78896342323045,0.000025610025620906,0.202761733796599,,4.633501033975391,31112484745,2546,6027,712147950.689036,144396353.2014038288303233886,1526091.1397995,309432.8854373745684066419005,620147.775454,125742.238161156999560880946,9197751299.571614,1864952000.531062099734510141,,0.0875964444981554,0.076123841098072
2018-04-14,3693,4320,3709441,858.666898148148,6363447013.205113427643235,0.176802855724299,0.0361615477968448920431478807,0.171246,0.035025002218713754938,302.686489,61.908569828198478085267,0,0,0,0,0,64.97844461,29.975741621390593,0.0000255552438936609,0.204530337752203,,12.529753536302412,31112484745,1712,3941,478812395.886408,97931661.05058856258243975682,1967796.63764796,402474.1109257866803912284559,617252.897788,126246.943663105676030826964,7755086548.970619,1586150471.158527074563949524,,0.0874079020496635,0.074896540487285
2018-04-15,4857,4319,3897576,902.425561472563,7026334698.66360143886254,0.176518909359191,0.03986441288653619782583274437,0.171246,0.038673597485675427432,418.702853,94.558387366863623662876,0,0,0,0,0,60.36429257,30.219258231291626,0.0000270790382571884,0.225836501206892,,27.56644464299528,31112484745,2372,5328,515412066.003657,116398857.666081583243785604,1649062.93677856,372418.6039120321313345498355,267385.087504,60385.312636802019027877568,8786207327.156166,1984246321.643306816345159496,,0.083525841559157,0.0762406687956502
2018-04-16,7496,4320,4599243,1064.63958333333,7910229334.089710391090805,0.178054303439803,0.04526962040075530184010661837,0.171246,0.043538635491439484694,579.744812,147.397884024859626871868,0,0,0,0,0,42.54039048,30.4290825847969,0.0000315893724082269,0.254246145845389,,67.50193669972346,31112484745,3256,8085,731363402.995885,185946326.4240717880086132243,1564965.39332442,397886.4196341470482580380994,382884.057684,97346.795971800598821419076,12652745205.02792,3216911702.742074893501748261,,0.0857517097707215,0.0780065414716411
2018-04-17,9137,4319,4978722,1152.74878444084,7564952604.306183409467315,0.177862691950086,0.04324703879181320364074496208,0.171246,0.041638200365376079002,726.924822,176.750647542140202933714,0,0,0,0,0,28.75791204,30.36845185449787,0.0000308334376078902,0.243148455236187,,56.217565985839556,31112484745,4087,10344,1081875648.750624,263056392.7513618697373836307,1572373.35828738,382320.1531221120393717214201,599999.82893,145889.03154630596274548991,16264630018.124696,3954719663.895135999835497574,,0.0805262611069472,0.0778086796280384
2018-04-18,5473,4320,3978707,920.996990740741,8164050894.5147314124936,0.177683406483791,0.04662489626057729195538188848,0.171246,0.04493569288794101088,427.506276,112.17950040294866372928,0,0,0,0,0,55.70609913,30.535826859255152,0.0000321346069305649,0.26240433579728,,40.907274808207625,31112484745,2406,5540,558511280.329683,146555781.5501989219570546622,972748.4077632,255253.399836964184013444096,384934.138908,101008.38704585165644857024,5389026179.008129,1414103835.096781841838816089,,0.0804500700236877,0.0771439243147288
2018-04-19,6612,4318,4566716,1057.59981472904,8386304049.879113530700725,0.177632160298507,0.04788037077429333226856229474,0.171246,0.04615899485676384783,595.067737,160.399242093883080898885,0,0,0,0,0,53.15336196,30.60719337784858,0.0000325811380768355,0.269547871814605,,33.78495080612593,31112484745,3350,7519,585334277.941602,157775608.9192973109119606972,1248831.86434871,336619.9712894602629541909096,204396.058675,55094.522623139382301948375,9389966788.037923,2531045564.125444307281565265,,0.0804846291679883,0.0771436219545995
2018-04-20,6655,4319,4336689,1004.09562398703,9348425170.01227392898782,0.178054527479675,0.0535003693844522562270844233,0.171246,0.051454598685538764456,547.517672,164.513635857190500103392,0,0,0,0,0,39.20156744,30.626651436323183,0.0000339861767890654,0.300471828162636,,45.932827053779235,31112484745,3075,7390,793654100.420314,238470698.4820640441899501877,537745.426267356,161577.3513166484391931857104,160455.05252,48212.22296861617448164272,3973938700.11576,1194056626.230031713241306743,,0.0820872924634352,0.0780239163025999
2018-04-21,5349,4320,4075469,943.395601851852,8887569473.659262005038145,0.177910005298013,0.05082164105839492997929838117,0.171246,0.048918006213915267966,402.966162,115.111016997264674944002,0,0,0,0,0,48.95908963,30.720619012626422,0.0000322416696735011,0.285659263363321,,43.527704081966355,31112484745,2265,5617,635479233.320737,181530529.6730897245661544876,405975.747320299,115970.732922890351771795353,350152.335816,100024.258314144760409004936,2280365772.69812,651407606.8278752535880136565,,0.0809252846426412,0.0780235317169061
2018-04-22,4965,4319,3966354,918.350081037277,8788819033.57476169814175,0.177648897556391,0.05018319896124973394896313265,0.171246,0.0483744746380443309,378.036854,106.7898473895394202841,0,0,0,0,0,49.92949752,31.45088993368559,0.0000321151369748098,0.28248528221415,,54.225922208180485,31112484745,2128,5067,623128336.718534,176024584.0535689649248620561,439395.439935873,124122.744853895679783453203,200192.740759,56551.50287053028447153985,2226416694.155069,628929948.1746895532477660264,,0.0810583613342529,0.0777132705060538
2018-04-23,5244,4320,3896856,902.05,8938116282.0148000139797,0.177177072527473,0.05090012224150705764422143138,0.171246,0.04919622053252714076,403.07784,115.7977780994282473104,0,0,0,0,0,39.36756085,31.399820407766242,0.0000321673354883275,0.28728391047106,,53.28470582964826,31112484745,2275,5347,790307656.103833,227042673.920726834711301573,534054.478944068,153425.2591156362291972726721,361189.156726,103763.83336398984282734956,2855589298.913933,820364860.491307320864427279,,0.0805132107226144,0.0776640442892678
2018-04-24,7520,4320,4700433,1088.06319444444,9695416259.113672738478785,0.178346064230659,0.05557702462734828029250973579,0.171246,0.053364469804199818878,624.746263,194.686317269601500468959,0,0,0,0,0,36.00205584,31.421514794252868,0.0000322902719328291,0.311624620745593,,72.13587662353507,31112484745,3503,8171,864186336.675618,269301739.4200628058361440515,388161.00925947,120960.5272987089515281960157,121014.866231,37711.211793814044377769983,3171663606.659133,988368468.5577519741342629509,,0.0786480325281554,0.0779234736267249
2018-04-25,6070,4320,4126538,955.21712962963,8365639173.940844018743265,0.178064764595808,0.04787870793381874216185099658,0.171246,0.046045253464074419262,475.789051,127.931907599163954393347,0,0,0,0,0,32.1617551,31.28232310066462,0.0000303622916172043,0.268883672985497,,62.772328398228495,31112484745,2672,6435,967375214.561494,260111400.8464277483506766525,408421.560333466,109817.8892689301050111017426,200140.239003,53814.442575321864132739491,2628192740.745852,706678117.4455647659553589084,,0.0828809896813054,0.0794873078104643
2018-04-26,5676,4319,4181461,968.154896966891,9086401202.196676891683215,0.176656285173979,0.05159246826913765269528233585,0.171246,0.050012394478439530722,467.079218,136.410486103599814710526,0,0,0,0,0,41.6694393,31.27059431589404,0.0000315250514449975,0.292050001042007,,90.55134507408505,31112484745,2644,6038,746649949.388429,218059118.496905163262388737,618427.845862882,180611.8530286608324840440842,355492.188988,103821.494164370749370818916,3734067333.320083,1090534368.587054539940859727,,0.0837049625938296,0.0802701933714981
2018-04-27,5798,4320,4197600,971.666666666667,8926119284.772929289682175,0.177533519922631,0.05093406678583220353346868126,0.171246,0.04913018794764940749,458.924149,131.664562641375920504435,0,0,0,0,0,45.37438887,31.285769491733504,0.0000319473766832834,0.286898309727815,,82.30286413962932,31112484745,2585,6026,685683830.061275,196721531.8522741406600218641,325286.688684572,93324.20116056167251370977018,199989.657948,57376.69482832508283142362,1960177586.013231,562371636.1935446752905987203,,0.0810612856902819,0.0802695695518871
2018-04-28,8187,4320,4804958,1112.2587962963,11140386921.269985974155695,0.178901074766355,0.0640587600078627263555529364,0.171246,0.061317722269880377506,689.12694,246.75434355028741527834,0,0,0,0,0,38.73365872,31.226538889345356,0.0000383156274117769,0.358068055720311,,150.19121075781422,31112484745,3852,9439,803241567.413457,287615146.3174716654812896251,429794.198498269,153895.5730161445906112816417,62766.988762,22474.853629427950352144982,4056827439.625162,1452620313.699389116263750065,,0.0886885044890466,0.0846170503769387
2018-04-29,7963,4319,4810127,1113.7131280389,11289773793.206783733846815,0.1790920581363,0.0649870571601839281663466181,0.171246,0.062139961460396977602,643.835949,233.628470490861766062363,0,0,0,0,0,47.5702344,31.262239029524668,0.0000386026261568176,0.362869564605287,,155.44910935881677,31112484745,3595,8806,654032613.841856,237328529.8224520904052794927,572863.47888663,207874.7211618614500741716128,99988.657948,36282.840775057729475371076,5044635795.075664,1830544794.551352009184459436,,0.088545496041817,0.084619732226589
2018-04-30,6129,4319,4176503,967.006946052327,10473814557.84470210655981,0.177767991345114,0.05984443193559100677327216373,0.171246,0.057648846193839213948,492.95064,165.94860975739348406832,0,0,0,0,0,47.12915243,31.363250929469352,0.0000364702458305455,0.336643461417138,,122.51501198741784,31112484745,2773,6830,660153708.300206,222236429.4295409724258973304,1077908.719547,362870.922440017119621396486,310433.452118,104505.391860674889747598284,7362116554.506041,2478408400.265327362961441931,,0.090066269585841,0.0850679717699166
2018-05-01,5958,4320,4327865,1001.82060185185,11033098678.608510389099215,0.17774369551282,0.06303140839333460183809560574,0.171246,0.060727197837216423522,499.104297,176.992194768484072613679,0,0,0,0,0,43.7061885,31.491167107595615,0.0000390801890841052,0.354619657318807,,141.05043000789328,31112484745,2808,6633,711855364.521527,252437905.4271783470532534583,596822.426546602,211644.9643821348630955565438,147119.962464,52171.630673739428721260448,3958723155.283612,1403841048.746700878127586491,,0.0901695093377753,0.0853113859487921
