date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-11-10,130,100968633.107074171886578,0,0,1300.58047404,360.1263061520806,0.0000364948422971449,0.232917944243594,,26.531073748903022,433494437,120,127,333308.430852881,77633.51451331114290184069431,2704.0759167703,629.8278036127500651329444582,836.1696,194.7589042709882975424,343417.641429828511383789,79988.13105881935409055037521,0.0753631891540077,0.0341485779706395,0.0512040886096017
2018-11-11,136,96707937.615076592842038,0,0,1222.83483313,361.48162352120505,0.0000350258234348853,0.223089224130174,,22.458617572030764,433494437,130,138,354499.581835496,79085.0366661519268609578563,2643.49019962414,589.7341776298681775132328004,498.526213627866,111.2158262067940020487778287,364801.64754813182355432,81383.31651292192083436868265,0.0754112522611711,0.0353617941285851,0.0498006094920388
2018-11-12,153,93853618.132644111903461,0,0,1005.96173478,364.7063035882106,0.0000340582320083741,0.216504780965953,,16.36935979575996,433494437,157,163,430925.374209177,93297.40375582919835953715068,2718.45238596672,588.5579383900970385033110842,866.2545,187.5482407832711330385,443107.738912575533638227,95934.94395758585486954601067,0.0730575368521078,0.0344320616598243,0.0498963642665437
2018-11-13,118,92792924.437755648972836,0,0,1469.61963858,396.2613774628163,0.000034039306902449,0.214057935967828,,8.39048931194278,433494437,106,108,294970.498228889,63140.77602227784404408418309,2802.58832349719,599.9162718953439216562884033,875.957451233863,187.5056440067600639656721596,302679.538937696184226183,64790.9573646970716638289285,0.07166008153711,0.0345183972109522,0.0495318524108424
2018-11-14,156,76384301.237454379071651,0,0,326.64733149,392.7695442918688,0.0000310433201727213,0.176205954950823,,-10.47764955618007,433494437,186,206,1327102.33701275,233843.3346108005492989739932,6704.10033710963,1181.302401986536751568609725,1829.70447938254,322.4048250673988938431048304,1381044.669444583115229142,243348.2948092264536865497461,0.0730002235703741,0.0503403520291469,0.0551812137236861
2018-11-15,186,68844426.213572673087474,0,0,343.90312086,389.98137224132506,0.0000284453381985294,0.158812709777802,,-18.18721747202876,433494437,270,321,1260513.23964988,200185.5232995933731510759638,4518.52669628423,717.5994688402379017023366625,1176,186.763746698695152,1450447.069507237133405508,230349.4294977162558183911778,0.0732784409860294,0.0534321545922002,0.0565850506934498
2018-11-16,234,70608453.629706031925655,0,0,761.27640845,388.69451479141594,0.0000294081345700796,0.162882029394315,,-13.149473919587706,433494437,252,276,569431.066281516,92750.08767610202217675998154,2268.73205816959,369.5356817866039268152518808,438.29533545,71.39043371215805324796675,626170.048054807214238445,101991.8481731027447577269181,0.0731913935141763,0.0518713455576332,0.0563690272957465
2018-11-17,159,69422648.251204496241222,0,0,692.79560642,388.5260584743293,0.0000290057792620056,0.160146572425806,,-20.256373800665553,433494437,161,167,625717.647427025,100206.5365417770024886118072,3837.25938345738,614.5239377694609841338131483,1076.54548193189,172.4050689918796464605703533,640822.317037383158517872,102625.4976075000962155897747,0.072166320637829,0.051751386180887,0.0536739778827583
2018-11-18,195,68596333.324836308259715,0,0,488.23993205,386.8088217903954,0.0000284201148508741,0.158240400498695,,-22.22806017753489,433494437,239,281,887871.737933427,140497.1794020578581995103778,3728.75800391783,590.0401599026719590958022318,1211.26207791951,191.6705963188647721520700394,1047780.999100910849389548,165801.2849326509185183705674,0.072023140984023,0.0517530576354705,0.0530054320582707
2018-11-19,273,51401438.830810399542815,0,0,254.90138623,383.39736067798856,0.000024509245518662,0.118574621594995,,-41.4010158534317,433494437,443,561,1700635.85533318,201652.2530170124779687454341,3560.93753219089,422.2368204029501083686085956,1592.8057,188.8663331518511274715,1997685.955559088089873056,236874.8562460548684901911713,0.0748874778433966,0.0733950997735899,0.0621101822872072
2018-11-20,270,44492396.023737817524077,0,0,378.30028942,385.04805310650806,0.0000233640217441982,0.102636602055721,,-48.32046982317469,433494437,355,431,1145900.35779766,117611.3190187867397881634129,3081.9219470627,316.3179964474671817576807067,1424.573,146.213332100324632133,1328308.359184025021360569,136333.0564688584909575192772,0.0755536290128857,0.0767721876673291,0.0639231935414201
2018-11-21,229,53452217.612768986615231,0,0,260.41194651,384.90695223735884,0.0000269647418908352,0.123305429206163,,-38.72969251823874,433494437,254,284,1664648.81048011,205260.2360537786522322009179,6117.62021331523,754.3357861231328834213777625,1145.53342895042,141.2504911267391661428854385,1737404.140581524284512336,214231.3632589696112104204373,0.0769232792485116,0.0858234556072386,0.06898464268075
2018-11-22,180,52194274.615032468839681,0,0,848.5442681,389.5520682928561,0.0000277655486790438,0.120403562676013,,-38.621033522874164,433494437,187,198,510868.381645213,61510.37320861273272983137577,2700.27782324684,325.1230701339488533706460489,998,120.162755550660974,534655.009002874120038154,64374.36788652184889126926001,0.0767904108507294,0.0858228978279732,0.068531588466086
2018-11-23,117,51438166.472365862419349,0,0,94.08247869,393.00005334377573,0.0000274602949296373,0.118659346192177,,-38.99048071571073,433494437,134,141,4607600.08708784,546734.8138488609008889198277,32763.5874923541,3887.705870752925459936733876,1355.81029999,160.87956375743276256117823,4619665.836421929578140276,548166.527776162665246238207,0.0767785679728027,0.0858072027589113,0.06839745417366
2018-11-24,155,45379883.736379173714846,0,0,1006.27901501,400.25728827973336,0.0000271335355875585,0.104683889487558,,-45.75848031184941,433494437,155,160,430789.503243579,45096.72074995083262116389008,2741.89770211246,287.0325160341299880034867727,997.629891284134,104.4357772886727856518358048,438703.632337992916716553,45925.2025654607265517890292,0.0765987075288932,0.0873958227003807,0.0699116674932864
2018-11-25,174,46564664.293537192061361,0,0,456.25981614,406.32868416619016,0.0000271185021878847,0.107416982362653,,-46.48630925772008,433494437,177,193,950104.352099634,102057.342432166241186576569,5019.91536686339,539.2241604243755276280889737,1060.0370674813,113.8659829813972100698958889,968843.665804633736204504,104070.2629619044194935197928,0.076462013473547,0.0864091210360849,0.0699709416583119
2018-11-26,185,43071282.2005135312442276,0,0,764.07148041,409.6656842317804,0.0000266852454220422,0.0993583274068948,,-53.46325231449022,433494437,168,186,567348.014047506,56370.74973338365138871914437,3425.11357779012,340.3135562678715845414353194,988.801,98.2456134982649851348,637071.12546896229390877,63298.32146582411213232599662,0.0766312958600207,0.0869792997426221,0.0704166187131898
2018-11-27,148,41002100.8359766589200337,0,0,769.34556621,411.4650152773006,0.0000248547336254033,0.0945850680800701,,-54.148824515382145,433494437,141,144,563458.679740804,53294.77758359036154738615036,4302.87653569751,406.9878700690851652816331955,532.5063,50.36714463856623269163,619614.221140441852067809,58606.25328994830277601694802,0.0766091771200592,0.0870939399073334,0.0696380616977385
2018-11-28,158,48836607.580720786171177,0,0,527.50612344,412.97070629445653,0.0000265635989401137,0.112657979924021,,-43.951061695023164,433494437,169,184,821780.862326695,92580.1718899454706373800406,4863.92853450221,547.9603631918228580128565864,976.375882849747,109.9965346083850773280190727,894962.850348407396827221,100824.7068272954911369914813,0.0777957498987365,0.0925210579296441,0.072922593359496
2018-11-29,129,50448308.059642184725749,0,0,603.93323796,412.5117543924312,0.0000272808095642152,0.116375906479377,,-46.928749236503805,433494437,140,150,717785.360625299,83532.92200039569046636795872,5014.05468778086,583.5151594276672060234853242,1022.411,118.984006919486317947,752108.203167128504185328,87527.27391415002320264089886,0.0778529914499163,0.0928697699320889,0.0731104405027852
2018-11-30,104,48371376.013959556123559,0,0,1030.27916282,413.8386717888978,0.000027833481629413,0.111584767612507,,-49.739485742927236,433494437,94,100,420754.347599717,46949.77609886641389619886052,4378.03482420637,488.5219984585307324359610696,1021.19949546,113.95030838691349718571822,437803.482420637525044532,48852.1998458531318305681964,0.0778095298437454,0.0928930267201137,0.0730925809451139
2018-12-01,144,50478286.541343951939157,0,0,446.99313516,413.23046974028665,0.0000279355778883982,0.116445061880561,,-47.172538835813114,433494437,158,174,969801.106328623,112928.5498382730232708415975,5721.51277560975,666.2419092062976621484470698,998,116.212171756799878,995543.222956096143307999,115926.0922018957516788076614,0.0778800898580581,0.09228854620224,0.0726479803273696
2018-12-02,108,49321029.663449988830183,0,0,1694.45589535,415.7640088809319,0.0000275610020745933,0.113775461583259,,-51.53866656005087,433494437,117,141,255831.053607609,29107.29621153719157886941773,2049.16217639379,233.1443724781590566284555616,1000,113.775461583259,288931.866871524778693448,32873.35651942047120838869478,0.0778839692466417,0.0922886775404421,0.0722844936804473
2018-12-03,92,46108551.958089089129853,0,0,1348.86066752,417.0468395029792,0.0000275314809379091,0.106364806610169,,-53.564464580188,433494437,90,92,321378.217511326,34183.33195431301839342427409,3564.05184976012,379.0896857483502634530026603,948.0806,100.8424096698529916214,327892.770177931306660285,34876.25108884825260094588938,0.0779797623103175,0.0926068566425502,0.0724523745248773
2018-12-04,75,46883281.706691880834143,0,0,611.79580455,418.3277915253455,0.0000276321631830443,0.108151980060339,,-52.157596094241946,433494437,74,79,708560.656641781,76632.23800866260733748842376,9018.6085231023,975.3803691625633072294696797,1020.31396516208,110.3489756154946972623147451,712470.073325081867598175,77055.04916384251939720258545,0.0777655318220661,0.0926828110383639,0.0725275190302631
2018-12-05,254,39760104.88048830443563,0,0,64.69950214,394.159263797352,0.0000246223782230046,0.09171998873999,,-59.90051179411525,433494437,282,301,6700120.13455518,614534.9432979813933073276482,23804.5026623429,2183.348716151152764992322571,1024.10346705405,93.9307584667821859367264595,7165155.301365223638690735,657187.9635614979672152823903,0.0786149856507635,0.0956788609524957,0.0751423424607736
2018-12-06,189,35187216.9978830909324362,0,0,557.25655853,394.95954810667354,0.0000228590133936745,0.0811710923937026,,-65.29107409914096,433494437,197,219,777908.183162326,63143.65700928648895227596825,3824.3196141588,310.4242007439330327349163729,1140.8996,92.60806684353833885896,837525.995500777273381053,67982.89996292134012536691867,0.0782005267067723,0.0967490333443244,0.0762172349160728
2018-12-07,206,36952744.2723708728764289,0,0,336.53905132,407.41122077635185,0.0000250879760542459,0.0852438719354797,,-63.88394421196249,433494437,284,324,1288095.49827141,109802.2476953159873223991454,4632.85911813412,394.9228493613443439528911374,1224.0569,104.34334962534028159493,1501046.354275454207266875,127955.0031930755100943603743,0.0783216496478551,0.0980209331481311,0.0765397902079617
2018-12-08,163,35449415.5947917643592415,0,0,1250.93704259,415.5337930517051,0.0000234463662840967,0.0817759412095795,,-64.61849772107884,433494437,188,217,346535.774575491,28338.28912870144642967511603,1889.81056447738,154.5410376179444759124670617,1219.39261418851,99.71697872927505102323083154,410088.892491591737319127,33535.40516309397395103797823,0.0778179268820237,0.0970560777029683,0.0765362366536285
2018-12-09,134,35366791.9349483278399486,0,0,1166.37182638,418.751558100987,0.0000228519375028888,0.0815853420858278,,-65.98574488969044,433494437,127,130,371660.586440341,30322.05608455459356250629928,2983.13398003697,243.3800062491731967055570538,1000.6575,81.6389844482492317785,387807.417404806596170415,31639.40081239255605195545763,0.0776110435328936,0.0972626282719138,0.0750226384094797
2018-12-10,119,33320289.9997580890180512,0,0,707.87979674,417.2792306553933,0.000022442365657549,0.0768644004530976,,-66.99936507566372,433494437,126,139,612384.247998607,47070.54806933396093677363504,4621.56648986389,355.2339373975146713137528857,1182.73513997026,90.91022742862450610018887738,642397.742091080806077966,49377.51729825454669758690445,0.0764434503759916,0.0973528349299967,0.0752574254967241
2018-12-11,145,30902071.6657831293572688,0,0,721.58375606,420.2377798887562,0.0000211555166418742,0.0712859705412624,,-68.04598213149615,433494437,170,190,600754.151347413,42825.34273549277646387399417,3288.26447708529,234.4071246453815930832290701,1159.88440935,82.68348583619363862736344,624770.25064620600728959,44537.35368262256736283250845,0.0762109765777715,0.0976043542653423,0.0755154919698273
2018-12-12,149,31467408.9944879468227638,0,0,81.11003351,400.2912403481922,0.0000211318860280182,0.0725901102958974,,-66.47182109696102,433494437,201,238,5344522.9675501,387959.5116934186398493589597,22785.7297277225,1654.018634107884508010795672,1335.7346904589,96.96112850646792347559331686,5423003.675197966736426759,393656.4349176773648550822853,0.0761888838551484,0.0980477868992049,0.0749872751176532
2018-12-13,114,30712733.7849733330649449,0,0,821.19522135,400.53304309249825,0.0000215621398485831,0.0708491993519477,,-66.90185812003904,433494437,139,151,527882.318030689,37400.03958452454076968052297,3788.83915091009,268.4362203152932223506690823,1202.665,85.2078523386101806205,572114.711787423837843107,40533.86926760929413443672728,0.0760055591699871,0.0932736413241089,0.0749712318270676
2018-12-14,127,33299700.8114822375774922,0,0,1325.73701453,400.35483391920803,0.0000239439632173948,0.0768169045995906,,-56.40504623068539,433494437,138,148,326983.732256494,25117.87816636517518848659136,2408.37282757138,185.003745735796959314740277,1077.75373206117,82.789705617595624876476157,356439.178480564294711317,27380.55436889795418133557951,0.0763015534027336,0.0944481099100862,0.0760531698694093
2018-12-15,88,28244622.244694430746881,0,0,893.09293086,400.8647969524154,0.0000203289815001419,0.065155674061613,,-58.973262182369666,433494437,76,81,485385.587572517,31625.62513807943121856348992,6055.26903163644,394.5351353806828620067759777,1353.3031,88.1753756901704639003,490476.79156255130733391,31957.3459658352901474655228,0.077107238730436,0.0973729907543101,0.0784570337082487
2018-12-16,102,29011974.9071126967824626,0,0,2002.51304663,402.3557590644817,0.0000207312374553753,0.0669258297935498,,-58.91147105520673,433494437,90,92,216475.212348512,14487.7832161590639805672279,2396.87203372647,160.4126497660972869828635232,676.66705,45.28650381520345219409,220512.227102835285490609,14757.96377848095344692019927,0.0771515496523204,0.0979452729704043,0.077851898096395
2018-12-17,112,31709220.2415521642508074,0,0,836.24242885,411.57306256718635,0.0000207772538419417,0.0731479288661602,,-54.324386867506156,433494437,135,150,518383.691194313,37918.69336885916297506838694,3811.53395919094,278.8058149178528337719364286,1157.72904580422,84.68548188877460851575235604,571730.093878641737561396,41820.87223767797901687899332,0.0774418068499395,0.10037257163664,0.0790016398740908
2018-12-18,96,34537266.1239549095017794,0,0,865.44238243,411.9503250479041,0.0000215716874852265,0.0796717631787162,,-49.651439880314726,433494437,102,109,500893.468823241,39907.0658258509231967911032,4718.94338361544,375.9665397131790483556136981,1051.96746387989,83.81210265395328421432119722,514364.828814083110804016,40980.35282873652828558374225,0.0766241685251341,0.088880752417623,0.0801157288052955
2018-12-19,132,35516739.6291157831501451,0,0,965.80706017,412.4178013174977,0.0000218004963974594,0.0819312466266223,,-30.90321898182588,433494437,145,162,448841.652622809,36774.15613734009809231960804,3061.09952506371,250.7997001366312146069896067,1251.13712426659,102.507224292008977294456439,495898.123060321030380739,40629.55142213425761683920347,0.0766339735687685,0.0855322049879968,0.0803166879916461
2018-12-20,134,40669271.9787072361273935,0,0,581.56635247,410.9809962110593,0.0000229482762004122,0.0938172869302755,,-8.592758283889346,433494437,146,178,745391.192520468,69930.57938399297152742262893,4936.83335044161,463.1603109653338651692039636,1315.10982254972,123.3800355669707781872720479,878756.336378606244286178,82442.53535182939650435834048,0.0773223967834044,0.0820945619861256,0.0826017388714633
2018-12-21,101,36756682.3689970846601682,0,0,556.61993363,410.40544783263147,0.0000219382904748289,0.0847915895377386,,-31.234504365602916,433494437,97,101,778797.902861654,66035.51211229698379596781564,7751.11332429587,657.2292194541919508856371196,1000.9864,84.87522796165862535504,782862.445753882550132244,66380.15116487335991735387597,0.0776428962719134,0.0838168049645913,0.0833834301883063
2018-12-22,92,38153032.5271659485880637,0,0,1545.73044333,410.1498055460801,0.0000220559262434419,0.0880127385052601,,-26.901881847060867,433494437,75,84,280446.334527433,24682.84990552165746951825032,3393.47407535144,298.6689464182855973021961095,994.165,87.4991841760819073165,285051.822329520733351065,25088.19149913597022539102455,0.0777037640968629,0.0843136552848402,0.083650228583557
2018-12-23,123,42468557.3907562969963591,0,0,853.77637077,409.825567640532,0.0000246544726415313,0.0979679409144443,,-17.437653199455134,433494437,132,136,507737.68382651,49742.01540915233295975425839,4007.08911107447,392.566269272656809705915967,1152.96505,112.953611894819318071715,544964.119106128198565547,53389.01262108135341049762081,0.0779963780593273,0.0840392696048196,0.0851099155112116
2018-12-24,133,47655200.919936947133834,0,0,599.21241701,407.8653280036067,0.0000270788234854254,0.109932670070082,,5.0139334793706185,433494437,139,154,723440.343854417,79529.72863633429828139525219,4882.12781573908,536.7053464076143693262262046,1342.42898981778,147.576803230151477337009658,751847.68362381866792835,82652.62334677265112493134408,0.077548129666627,0.0867053879228771,0.0864547518051828
2018-12-25,76,43000821.1081610134399413,0,0,2323.44731581,408.85018803705475,0.0000261437261672448,0.0991957853156049,,-7.653535657231856,433494437,80,91,186573.8181581,18507.33641152359483090533469,2220.97424445981,220.3112843449231082261638891,999,99.0965895302892951,202108.656245842293241159,20048.32687538796150786039369,0.077835933246771,0.0876270358540925,0.0867472686368242
2018-12-26,88,38231903.7088924300640747,0,0,2762.06259639,409.92896657397085,0.0000229830388471758,0.0881946812823631,,-11.235742806754436,433494437,77,80,156945.91337876,13841.79480900910500951814776,2012.52372643259,177.4938886259159812728480534,740.76565,65.331590406672535307515,161001.898114607162288191,14199.51109007327517584686894,0.0782762604723917,0.0898854655223298,0.0877704706578595
2018-12-27,104,35696452.5554140297382898,0,0,85.49528109,392.4961997273204,0.0000226601318082082,0.0823458146370954,,-12.939942520962907,433494437,129,149,5070390.21867308,417525.4130845950570087333718,34794.8209891053,2865.207879499781456196636746,1416.2706809828,116.6239629721625220082093591,5184428.327376690392961631,426915.974045467494035788892,0.0783397761631719,0.0839085361798871,0.0880425941440336
2018-12-28,95,39468528.0976994044525701,0,0,313.7658525,388.2016391230677,0.0000233647245379446,0.0910473693061473,,-19.182494335908,433494437,109,124,1381585.77024411,125789.7498515334565252446174,11510.1495519322,1047.968837023756884302052813,1468.28078085566,133.6831024996836084593919987,1427258.544439587529929069,129948.1357909453738273602245,0.0776325368610366,0.0860823014821845,0.0883274112083939
2018-12-29,114,40610846.2202052306839195,0,0,743.90648422,387.2051927514571,0.0000240850059966248,0.0936825083644735,,-19.500082793275595,433494437,118,130,582727.058029036,54591.33248801019968683385255,4654.86638215143,436.0795587814078405215092221,990.552919145,92.7974821332551050359951575,605132.629679685729761387,56690.34264158300331941591254,0.0773998782417784,0.086096710980674,0.0884384003617232
2018-12-30,134,36129560.7566016025277478,0,0,675.10733688,386.13518437775986,0.0000215566464471852,0.0833449236549294,,-25.30797398408735,433494437,151,175,642111.873653732,53516.76508759396634755050652,4155.73645398294,346.3595374872151599787945044,1531.2910516789,127.6253357956544709261309697,727253.879447015031849739,60612.91906026269732326493113,0.0772355599077508,0.087953972930617,0.0894276770120979
2018-12-31,165,35336085.432336435380994,0,0,341.02489125,384.02617385243445,0.000022028411693199,0.081514507260762,,-29.997454641423666,433494437,182,203,1271151.89571571,103617.320432849623435589971,6561.51313263702,534.8585098919255827418346092,1457.5234,118.8093017720305168308,1331987.165925314630272378,108576.277508060858267557062,0.0767126570283116,0.087949494723515,0.088806667217778
2019-01-01,95,36875550.0170136974540423,0,0,1548.61443764,384.17254788996996,0.0000219599224556751,0.0850657975502779,,-25.23361683922666,433494437,85,87,279924.057572437,23811.96321090926119772873024,3258.47247526655,277.1845599041772540878290742,775.48,65.966824684289505892,283487.105348189630821804,24115.05671166340246107308109,0.0767620793222984,0.0878264678695892,0.0891503420015739
2019-01-02,100,38534021.5103049445827708,0,0,1112.10312329,383.6887383840123,0.000022668885419085,0.0888916171035084,,-16.427604264538832,433494437,97,109,389796.97828459,34649.68374177835282910265556,3769.82152655137,335.1055316867679073641798265,1025,91.11390753109611,410910.546394099761053641,36526.50295385774021975080793,0.0767478664300615,0.0882429290075053,0.0895002864073522
2019-01-03,90,42915515.768563,0,0,1750.9038475,383.88589500061863,0.000025982797141204,0.098999,-96.45332436491267,-8.463072109481924,433494437,81,89,247583.234007769,24510.492583535123231,3112.33009878851,308.11756744996370149,1590.407,157.448702593,276997.378792177092448569,27422.46350304673997531588243,0.0770309075718586,0.0852717199988166,0.0908709250231481
2019-01-04,82,37214568.069743264660793,0,0,2634.27387934,384.4334854481924,0.000022370104803801,0.085847856150789,-96.98821448132928,-6.402238672147526,433494437,77,84,164559.365068056,14127.06870062764378718309618,2049.40132637076,175.9367102615131836926805296,431.2336,37.0204800601868833104,172149.711415143587733212,14778.68366196708577362223664,0.0775493390480756,0.0864117679401627,0.0922537817776728
2019-01-05,98,39951322.602401852311024,0,0,946.29357066,388.1204525610331,0.0000238970949213113,0.092161096411952,-97.17275848838996,13.539307768515412,433494437,93,100,458097.202008705,42218.74040036971290257004216,4749.27094278798,437.698017244765195849473937,1047.99,96.58390742876157648,474927.094278798444407168,43769.80172447656054199924991,0.0772955884747207,0.0869344693708411,0.0929040691277065
2019-01-06,103,49963400.324491646875604,0,0,2003.07404193,391.6241282659997,0.0000282415515654526,0.115257304500292,-97.47629830575953,35.20890344766269,433494437,97,103,216414.584746023,24943.36169237662113374933872,2433.99327425092,280.5355039620010218812212686,1005.56959845129,115.8992414049366862705527767,250701.307247845087261185,28895.15690808614297300784134,0.079169804335978,0.0956269654414627,0.0979937450243313
2019-01-07,101,39610546.6467629695168567,0,0,1464.03313826,392.6983894661678,0.0000226765122806751,0.0913749826200491,-98.17238732368425,11.738221863896008,433494437,98,109,296096.055253787,27055.77190267988513049490094,3010.86096713661,275.1173685434919631892046076,1410.2316,128.85988794024403437156,328183.845417890170487255,29987.79317124059479215178096,0.0809743449007553,0.105825678854309,0.101872205443315
2019-01-08,345,55195392.332661318995509,0,0,60.79394358,367.756602141146,0.0000316241325521652,0.127326645099857,-96.98263886860235,56.065589534342266,433494437,553,620,7130553.0036753,907909.3916646842496565044321,15370.7874403956,1957.110797328589942197583429,2225.2412,283.3324965339799105084,9529888.213045299817922356,1213408.694343729306125228964,0.084771930209928,0.121267212528872,0.111474731286205
2019-01-09,623,51432441.003123592690097,0,0,35.80459937,333.7820430328735,0.0000295326439976372,0.118646138481181,-97.8342493676889,54.357723187574294,433494437,1275,1422,12107227.6914191,1436475.813299299882220533957,11282.4764984152,1338.622269041639924481524351,2403.5852401789,285.1761072575884635427232809,16043681.580746443120580365,1903520.866577215380198682873,0.0849165646785312,0.121141052102293,0.111671853321046
2019-01-10,187,41724589.4898273202762634,0,0,131.60148516,325.7297020129031,0.0000265023048543173,0.0962517299612482,-97.76198253273645,35.02198150691501,433494437,520,576,3293993.50233174,317052.5730805408315065408779,6731.95041697786,647.9618736474652005291573649,2505,241.110583552926741,3877603.440179247202354487,373226.0392209399403311412953,0.0861029317717745,0.128248627307423,0.114603709409243
2019-01-11,158,38950382.2417090850586053,0,0,63.24525605,308.33202682197117,0.0000246296217207663,0.0898520924772769,-97.68299849519742,23.780074325572546,433494437,286,296,6854181.07389448,615862.5117075679102391883415,32172.7295004891,2890.787066324361258729186132,2977.19448716915,267.5071543839614408949816876,9523127.932144769991777948,855672.9716320106083775376002,0.0860308620979044,0.128934973481756,0.11482692365316
2019-01-12,100,36364821.5126212361478225,0,0,594.2818467,307.02874233818727,0.000023124498607605,0.0838876313252925,-98.12903230286793,18.40307595937056,433494437,143,156,729442.501752547,61191.203660016691047497395,5610.56754537645,470.6572217721909369443188616,2313.51855239,194.075591387116721793324075,875248.537078726861222395,73422.5265964618416316942382,0.0850288902023038,0.128915200558538,0.11257415591757
2019-01-13,94,32563366.5777766185941546,0,0,492.69144022,306.069177821198,0.0000213106659141791,0.0751183032546658,-98.10287855496665,-2.2112337821717665,433494437,130,143,879849.742894842,66092.8198053144771472352538,7211.06414972773,541.6829035880964101839221426,2634.45729839,197.895962251927607630328062,1031182.173411065059548076,77460.65521309776183331302828,0.0853642199185935,0.126771450212261,0.112668026639316
2019-01-14,199,49609440.14616056162436,0,0,474.89973675,306.30269678705554,0.0000311836166943181,0.11444077688628,-96.94685631759594,75.64207344100477,433494437,264,274,912812.544319703,104462.9767234887051891943748,4216.98472456851,482.5950079971957712543390428,1203.71473933,137.7540499183912192533924,1155453.814531770858879777,132231.0321912315404876060474,0.091128917615119,0.148477827845409,0.125961152907633
2019-01-15,109,34588609.0721927091965273,0,0,452.61329498,305.9514588726631,0.000022215485034296,0.0797902028721829,-97.63428390268491,19.221835752080498,433494437,187,199,957758.956293383,76419.78142529918483430203575,6489.55734258614,517.803096915612255773353085,2004.26171098858,159.9204485287272093421415713,1291421.911174641139066349,103042.8162862067813754549932,0.0942407721029259,0.163566569687268,0.134158402762557
2019-01-16,120,41760416.5007201281294635,0,0,617.70932631,305.69515254852564,0.0000266338653359916,0.0963343769523855,-96.37192200343362,31.698024052943286,433494437,180,220,701777.387095037,67605.28734507344978911236076,4318.07642273529,415.9792018169897482340005343,1550.80552622322,149.3958841430302319055844913,949976.813001763068594308,91515.4243997376741519684793,0.0951935592735672,0.166511985463911,0.136667488491497
2019-01-17,132,38484335.633549,0,0,205.54785144,303.39442427055604,0.0000241779802989694,0.088777,-97.21926655439518,11.428436447250862,433494437,310,345,2108970.89878921,187228.10948180969617,9122.47423986545,809.86589559253505465,2729.8864571678,242.3511300079857806,3147253.612753580448405478,279403.7339794246114680931204,0.0953481295000459,0.167251820280923,0.131927310055324
2019-01-18,110,37795481.1253196552278279,0,0,256.29835086,300.4043400701269,0.0000240956672788507,0.0871879265323067,-97.11931228610382,6.415964753520942,433494437,176,204,1691366.47016641,147466.7355400758669905901579,10821.9484095298,943.5432428664975426418563897,2121.03627758365,184.9287551423205565107367055,2207677.475544082082183962,192482.8215447657499905822349,0.0953510758464476,0.165320049564234,0.130644149601129
2019-01-19,94,38372231.4945873565483906,0,0,171.21307415,295.330992181443,0.0000239283525954722,0.0885183942846938,-97.01881793557992,-5.648098361147245,433494437,103,111,2531900.3187028,224119.7507004763422559112026,23131.9234837424,2047.600723497277555601462077,1669.1994,147.75485062897432014372,2567643.506695401839815288,227283.6803081974050115339427,0.0953519125543004,0.164249264550334,0.128324413099864
2019-01-20,105,36161184.5433399053700612,0,0,779.80295128,295.2211359211476,0.0000235489564165801,0.0834178745028276,-97.3185231779468,-1.6201076573751412,433494437,134,151,555902.534465252,46372.20785582618595332794656,4541.9730858535,378.8817408709478714833093566,2093,174.5936113344181668,685837.935963877838826181,57211.14287151307344026505495,0.0954035448283434,0.164477052133922,0.12849455547038
2019-01-21,111,37700411.5825955897966738,0,0,752.14351073,294.76685045845517,0.0000245582818557852,0.0869686168143274,-96.68377873451648,-1.186330193407522,433494437,137,152,576345.379326532,50123.96044735733436870055458,5651.34805788275,491.4899237303982282447093124,2034.5402,176.94114704714503126148,859004.904798178573941463,74706.46840702058060809098498,0.0952960357145687,0.163372963424412,0.128640131801116
2019-01-22,94,38645156.7706779762246812,0,0,597.43826282,294.40568450378925,0.0000248957680321763,0.0891479877760876,-96.5047584256978,-9.00289733154563,433494437,119,130,725588.674136514,64684.77025238955899510722263,6580.16323602114,586.6083117294736138970600919,2301,205.1295198727775676,855421.220682748767155131,76259.08052483162036735649748,0.0953001073880958,0.161869661527589,0.127705811683233
2019-01-23,133,36476931.6669055345871232,0,0,342.92885488,295.08998858137824,0.0000236419566217541,0.0841462509169536,-96.63402917272415,-23.456556760323913,433494437,139,141,1264094.37652337,106368.8025896455121553596056,9667.31404416894,813.4682332536290826062685412,1323.34014994,111.354112305330239512022784,1363091.280227820308387594,114699.0208887616811581682336,0.0953395911838339,0.161134685478204,0.12784727711965
2019-01-24,88,35188198.4594682982869325,0,0,12.52934802,236.78720146620225,0.0000226882634419644,0.0811733564633225,-96.65821041466636,-18.16854294256716,433494437,105,107,34598323.5884117,2808462.053675522179457079873,323995.020385748,26299.76328211376256296372773,3931.965,319.1707965463078537125,34667467.181275029718876451,2814074.671186172084377238034,0.0953616102626043,0.159818549113682,0.127545502866974
