date,AdrActCnt,BlkCnt,PriceBTC,PriceUSD,ROI1yr,ROI30d,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-07-09,2860,172763,0.00116200766098781,7.74289357768675,,-45.84901260113429,124233,5491,7581861.2245,58705544.582093248232425375,1390.827125,10769.02641383502665309375,51.5335,399.018406185720131125,7637031.7434,59132724.03856170369157995,,0.0672055272910927,
2018-07-10,2551,172614,0.00113533711643102,7.1619357792189,,-38.1442444607671,607517,5211,8143639.1317,58324220.47036936570022913,1589.33905751,11382.744261290913969978939,81.7056,585.17026000254775584,8282045.8287,59315480.34569717488920243,,0.0679857150580545,
2018-07-11,2646,172041,0.00111804380103368,7.12945800351807,,-39.366052336281896,676522,5162,21868003.192,155907010.37816310198967944,4256.30343793,30345.1366109515153758783951,91.18245,650.0814479328862418715,21971038.3466,156641595.185769793676023062,,0.0618483474628557,
2018-07-12,2952,172781,0.00109362212839711,6.73733236782781,,-32.48694706750901,353894,5720,13029521.4576,87784216.653595466297015856,2294.37499248,15457.9669007701921626848688,25,168.43330919569525,13123824.957,88419570.67250251675665417,,0.0623031839739877,
2018-07-13,66767,172421,0.00110052653351623,6.8334481808732,,-31.928319552023943,936260,71925,10999199.9868997,75162463.14154028023610681804,153.40969222,1048.317182229076502846504,0.0001,0.00068334481808732,11033992.1127,75400213.33029905179880964,,0.0577399213763143,
2018-07-14,3850,170903,0.00111091207773232,6.94909982339523,,-38.10468400860639,2262260,6849,14459062.0542998,100477465.56799541166465631,2114.27147023,14692.2835003848662824690029,10,69.4909982339523,14480645.2996,100627449.694099327412560908,,0.0576666452095735,
2018-07-15,5083,171031,0.00116086638932897,7.36916147253216,,-30.85372252896294,3235266,9033,19654069.7685,144834013.71648926900000496,2178.28443309,16052.1297205433857523931744,9,66.32245325278944,19676443.2841,144998887.765653886253266656,,0.0592560652286531,
2018-07-16,5848,171178,0.00120011487948418,8.05517281691074,,-23.71730689958226,2207672,12147,35253512.2078,283973133.236901486872931772,2909.95956802,23440.2272106240235212985348,10,80.5517281691074,35347278.8727,284728439.927136345283722798,,0.06211837842541,
2018-07-17,7013,164504,0.00120332119795672,8.81234076240108,,-14.568531316237287,6321607,13044,11306746.0852999,99638899.41760714748441588389,876.71193522,7725.8843236227410606180376,2.495,21.9867902021906946,11435830.483,100776435.11724973093612164,,0.064407914035237,
2018-07-18,12274,168336,0.00116788443188467,8.6123886821082,,-18.92616721527968,6742780,20207,9584564.2137999,82545992.35786953682066494918,479.6878667,4131.25835411170691657694,0.0001,0.00086123886821082,9693052.7225,83480337.5623370750495745,,0.0644532926291105,
2018-07-19,5011,163751,0.00112309508555112,8.38617839787816,,-21.278207101655035,8307321,9493,59422863.2852002,498330732.4224131486826108076,6271.87176956,52597.0355481459411084768096,7.7015,64.58615293125864924,59538878.7084,499303658.458272004161368544,,0.0644795659447132,
2018-07-20,9506,168422,0.00107188913641178,7.85483727420716,,-24.47722326588018,5766224,17416,22522096.9517,176907406.629520615270314172,1310.834145,10296.3889024494731314782,0.0969,0.761133731870673804,22829487.4694,179321909.125688411039760904,,0.0653560959453462,
2018-07-21,6806,170208,0.00108569514332461,8.04636648920305,,-22.543103303019528,7026314,19191,7041678.25310001,56659923.92349379359885684703,369.92291213,2976.5353237512364588779965,0.1,0.804636648920305,7099190.6067,57122689.398215949528990435,,0.0551014242049889,
2018-07-22,5393,169868,0.00105979261542957,7.84266962721684,,-8.317661444385523,7545183,10541,6527230.61590001,51190913.30115887638274802817,635.29540244,4982.4119570266871449450896,1.0275,8.0583430419653031,6696648.8371,52519604.438861142095536764,,0.0552444876805042,
2018-07-23,19247,170217,0.00102702696964155,7.92471221751558,,-6.203788030708921,7167206,28761,9979035.26419981,79080982.67722304803759490804,349.3369719,2768.394969245826858272202,0.0001,0.000792471221751558,10047280.6488,79621807.710353223346508304,,0.0545666822952863,
2018-07-24,13417,171853,0.00102169788826841,8.58065286472133,,6.632330195461153,6941143,20725,43872364.3593008,376453528.9217323871407856461,2123.04556349,18217.1169962943787916722417,0.0001,0.000858065286472133,44000119.3034,377549749.748799500994721522,,0.0562040187803879,
2018-07-25,9636,170392,0.00104536828639846,8.5782600881286,,2.936979503468566,7274454,15234,11175859.7809,95869431.90901611028702374,747.34214583,6410.895301749872832993738,0.1,0.85782600881286,11385010.2495,97663579.0262208842740857,,0.053418290892046,
2018-07-26,31975,168624,0.00104843695484684,8.30780761213891,,9.075504990489705,7078502,42984,8335479.10889993,69249556.79174369680328444928,195.04641072,1620.4080556999882975531152,0.0001,0.000830780761213891,8383874.9182,69651619.864642441403287162,,0.0530505432685982,
2018-07-27,86938,171701,0.00103182367329047,8.43571382731647,,5.2853826083261035,3698247,92325,8736753.98849982,73700756.42665025109575167804,95.66784834,807.0265910713530011441598,0.0001,0.000843571382731647,8832534.0979,74508730.019899233729262413,,0.0504912536716626,
2018-07-28,71140,171609,0.00101282632024306,8.29865062642254,,12.656784236630731,5653877,77623,9040956.51439972,75027739.44168218015781917769,117.0155269,971.070975609848580136326,0.0001,0.000829865062642254,9083096.2447,75377442.340935875669435538,,0.0496557381273349,
2018-07-29,7279,170964,0.00101532375753742,8.35825004472303,,7.315146103767338,8416822,10917,4065945.78310002,33984191.52343715740095568746,379.96896363,3175.8756072538108594933989,0.0001,0.000835825004472303,4148121.1759,34671034.003982722793410977,,0.0491258911895547,
2018-07-30,4171,170040,0.000948281247326078,7.7508351511246,,-4.414184129291461,8083188,10252,15073594.6111,116832946.96551622466464306,1476.35459506,11442.981090915372736604476,0.5213,4.04051036428125398,15135587.3086,117313442.14441225877725156,,0.0511320241672619,
2018-07-31,14167,170145,0.000945859441396446,7.3112353320212,,-10.138420915234391,7271422,19768,8537899.94519996,62422595.74060781483582495915,445.27741087,3255.527938903664739950444,0.0001,0.00073112353320212,8802243.858,64355276.2956761984257896,,0.0487740592860697,
2018-08-01,10794,170709,0.000951662432865294,7.23202303362524,,-19.029931779427976,7661173,16561,6557792.75790003,47426108.27487380401534040476,413.04754553,2987.1693632553300398571772,0.0001,0.000723202303362524,6840480.4015,49470511.82471002971573386,,0.0487542164648649,
2018-08-02,28842,168683,0.000932664885818716,7.0349412498973,,-20.027125163261104,8216221,38577,27193139.8306988,191302141.1092082689848872332,730.02867181,5135.708816923907217905113,0.0001,0.00070349412498973,28162316.0723,198120239.02966898251437479,,0.0487871995198728,
2018-08-03,28266,162125,0.000968681148779655,7.18103072105661,,-19.214487639030768,8362106,35377,5243228.15130002,37651782.43199429885355951413,156.37448731,1122.9299973625870102366191,0.0001,0.000718103072105661,5532060.2375,39725894.516223226167544875,,0.0490757647239128,
2018-08-04,67023,168019,0.00099456284628872,6.96571222358733,,-21.158255477076143,7215390,86937,5878287.84039971,40946461.46363702794995729167,68.4786556,477.002608367746967593548,0.0001,0.000696571222358733,5953328.8817,41469175.762293179671188861,,0.0491437151215072,
2018-08-05,64403,170416,0.00100106158094681,7.03751903796526,,-18.24796498865829,3364069,78607,12738960.8261997,89650679.33827404644078642242,162.67789715,1144.848798249279511553009,0.0001,0.000703751903796526,12787621.4612,89993129.483488136356037912,,0.0489782530270431,
2018-08-06,40912,170405,0.00101752328755114,7.0511413153133,,-19.732196173002585,5985614,77157,7171879.18529994,50569933.6319038973497755712,93.53396132,659.521179048368125881556,0.0001,0.00070511413153133,7216799.8532,50886675.60924547835200756,,0.0490059631856374,
2018-08-07,12502,171412,0.000977014378275362,6.56733498142727,,-24.42569545118724,7390761,17220,7528999.12260001,49445459.31298626879906311627,457.35476652,3003.6019570892976072110004,0.0001,0.000656733498142727,7875649.0795,51722025.701245828571697965,,0.0461185255379979,
2018-08-08,9792,171606,0.000885867498575065,5.55166586502917,,-28.299855740910573,6763672,17838,40399385.6795999,224283890.4455830417676874291,2265.41721029,12576.8393964166019708741593,0.11895,0.6603706546452197715,40410512.1972,224345661.153540163218792324,,0.0535844495635564,0.0604017741102003
2018-08-09,5016,172136,0.000887953894829345,5.81761502068023,,-18.77035483115272,7358344,11393,10922052.4598999,63540296.44737111368129570898,959.26881606,5580.6566731807966479484938,3.19,18.5581919159699337,10928949.6214,63580421.477714152828964922,,0.0545684046788326,0.060788396312848
2018-08-10,58701,169938,0.000852222398803474,5.22865004312982,,-26.66132487841693,6806954,65693,13231828.9746993,69184603.13924789689456536313,201.80810812,1055.1839732255853777561384,0.0001,0.000522865004312982,13257380.047,69318200.75453496509870154,,0.0569392375905335,0.0587394969467948
2018-08-11,33862,166506,0.000798319943609977,5.03885373818429,,-25.209957545721146,7337851,50687,10337228.6169988,52087783.05923002158334110885,205.4994329,1035.481585662916670689141,0.0001,0.000503885373818429,10416149.7553,52485455.131980782549804237,,0.056996340767749,0.0587924340463898
2018-08-12,74238,163086,0.000791592260493191,4.9973590111811,,-26.869146016667074,7667153,86155,5694395.11839996,28456936.75816170696398179276,66.45474506,332.098219061333689990366,0.0001,0.00049973590111811,5725408.5603,28611922.06150861335357033,,0.0567573307339552,0.056473115063114
2018-08-13,3658,165456,0.000733806846873174,4.59664701503752,,-33.85262650045421,8690801,10181,12449566.8194,57226264.158905161838063888,1226.48892903,5637.7366746023142100672056,8,36.77317612030016,12486883.7865,57397797.08433563017716948,,0.0566339441780514,0.0569885417039225
2018-08-14,6558,169339,0.000727078593664389,4.49413667340495,,-39.014273331417535,8476219,13605,13658684.1721999,61383993.4487393018324650495,1004.52742994,4514.483562334575572374203,1,4.49413667340495,13666595.6843,61419548.865410448256257285,,0.0528922321938859,0.0569946625577823
2018-08-15,12016,168597,0.000736045609957897,4.61496665975542,,-42.70803662874961,7608512,18003,11149406.7939001,51454140.62989953095701391354,620.61799628,2864.1313612764132752698376,0.0001,0.000461496665975542,11172985.7871,51562956.897387669222191082,,0.0493816855499822,0.0572300437415422
2018-08-16,2175,171943,0.000714218003924499,4.49239139004829,,-49.02158789392686,3237242,8218,10767997.7471,48374060.367131424080207459,1312.34452258,5895.5652340154257031953882,10,44.9239139004829,10784847.2866,48449755.093307502649469914,,0.0493890372466166,0.0569689688896947
2018-08-17,2592,172335,0.000836179959000582,5.48679967247034,,-36.29177833242841,2915955,11232,17821089.5696,97780748.413545872439365664,1588.42146638,8715.3503814786411798571692,9.26955,50.860163903947440147,17841149.9104,97890815.484876955837657536,,0.0643580121928861,0.0634232400425291
2018-08-18,83271,172062,0.00079634333037043,5.09431924190659,,-39.2533881321254,4696460,100930,7978957.18409943,40647355.11330654829966533224,79.26929447,403.8230921108806469435573,0.0001,0.000509431924190659,8000649.8911,40757864.687988593839872349,,0.0646252155988552,0.0639323987172492
2018-08-19,7255,171033,0.000814533270506206,5.28540700073324,,-32.71143861771814,7962129,20383,9252875.16019991,48905211.14863130389583498201,455.70026013,2408.5613451270605687377212,0.0974,0.514798641871417576,9288538.4023,49093705.898095963998102452,,0.0649422673764773,0.0642350628336631
2018-08-20,5185,171154,0.000753906768882496,4.72836777347641,,-41.23598794783794,7622643,23050,9642198.77120003,45591861.93519606230522059629,420.59879562,1988.7457907725990264813242,1,4.72836777347641,9694802.239,45840590.47711454448168199,,0.0673735478057481,0.0609930226459972
2018-08-21,116991,171713,0.000757594927136726,4.90491558385289,,-37.45859742923383,6517695,214223,57383953.528099,281463447.9230628135912973561,267.94160208,1314.2309396047019256380112,0.0001,0.000490491558385289,57399253.8218,281538494.572074374701475002,,0.067935174780994,0.0612940665858716
2018-08-22,78708,172631,0.000740128097190275,4.71204525305996,,-40.539856543368586,2436247,161638,16227937.9060994,76466777.77738746467299792002,100.55007598,473.7965082163773054957608,0.0001,0.000471204525305996,16252713.1805,76583519.99152006984880278,,0.0654813193555858,0.0612084304996385
2018-08-23,22113,171654,0.000751357840433775,4.89684950446597,,-42.93150437772659,6802495,75500,19977293.6238999,97825800.3827654073705782364,265.5945317,1300.576450944016360736249,1,4.89684950446597,20052387.1436,98193522.047497447611703292,,0.0663024302112461,0.0612532702992221
2018-08-24,11183,171989,0.000754124679095778,5.05204785243698,,-41.106380541801514,6909744,90845,10936377.6387,55251103.163034145372959126,125.74011215,635.245063552592516007307,1.02,5.1530888094857196,11422860.4884,57708837.799108452493021032,,0.0669068570936869,0.0605192681280072
2018-08-25,16675,171924,0.00074714563554891,5.04122479239775,,-39.319432661972215,6723165,107044,7882311.98070007,39736506.57851900799045889284,75.12891628,378.74175537671094021037,1,5.04122479239775,8042099.7143,40542032.462664022086962825,,0.0666830961043446,0.0600413125284528
2018-08-26,13957,172324,0.000737439856296923,4.93429165976019,,-41.50712363212226,2606981,63037,7089088.82110001,34979631.8452529769787286066,114.88627312,566.8823792769473020430928,1,4.93429165976019,7242085.9987,35734564.542651456198651753,,0.0666859972867424,0.0592189659221219
