date,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-07-08,757,44941026,59367.2734478203,681046212.6141547459679890724,12830189757.7318,0.0211214530796046,0.9750632435860763159185307177,0.01466868,0.677173613293558512144,48.241398833817,2227.044448350602626563645484,5337.60908170389,13.2060226715127,246408.5403871334004072531462,5337.60908170389,246408.5403871334004072531462,0.01810176084471304,46.1645910397908,2254.2351897954195,-17.79933722931028,14752566.789276619203,2284,6671,0.0668000666753764,0.06698789415287254,0.09174357620280453
2017-07-09,718,64122712,89307.3983286908,661949931.1018278888438996454,14028539334.6894,0.0290147173489122,1.30144899685857922121329121,0.01464892,0.65707420168186968886,72.01452846,3230.19641020299002072643,5053.52193906133,12.4988681701992,226674.6554551828757329730088,5053.52193906133,226674.6554551828757329730088,0.017974751916105487,44.8547880445705,2192.2395233678767,-19.1456647192941,14757620.311215680537,2482,9283,0.06600940025525373,0.06647298283587506,0.09182873318728323
2017-07-10,717,134504313,187593.184100418,580567686.3079573836305388278,13967775475.7155,0.042094478967632,1.655441148490108638451860427,0.0146328,0.575461196615655694344,144.594535253816,5686.440345063526319226127314,5027.26636028995,12.4296960410616,197706.2978649394986247842406,5027.26636028995,197706.2978649394986247842406,0.017004410928259394,39.32679983432123,1960.0467974456428,-25.074956801280678,14762647.577575970489,3435,20242,0.06681894039464215,0.06671429319703252,0.09345025063964471
2017-07-11,713,61021880,85584.6844319776,547257781.0367447683927211208,13955086240.4516,0.0234780075902102,0.8700449473273729819110210587,0.01461148,0.5414703227319787537344,74.82441019,2772.8332471323411249091632,5005.95164768071,12.3728007823834,185509.9041473112131839219804,5005.95164768071,185509.9041473112131839219804,0.016015973848119994,37.05786975254928,1763.9469417801392,-36.6670365780805,14767653.529223651195,3187,9063,0.06684137715524058,0.06221907776111567,0.0938207243027779
2017-07-12,741,60652077,81851.6558704453,594343606.7971772523453307714,14036734452.1876,0.0253409884010245,1.019522682609191866135107329,0.01459016,0.586993641585659374352,69.2569213,2786.35549157092303978186,5195.27834298183,12.8362282718083,209017.2659928345304286083105,5195.27834298183,209017.2659928345304286083105,0.01695455061673329,40.2321593173522,1915.7105491039097,-20.270722168335432,14772848.807566633026,2733,9129,0.06706746092591469,0.06426174038792767,0.09436576698436228
2017-07-13,721,74764303,103695.288488211,563874082.9759244990135089012,13693609522.3329,0.0306571438599922,1.169772054401672329772867428,0.01457092,0.55597661350201042508072,78.39031685,2991.1071431050740333541621,5046.4376366042,12.46422245386,192554.8494843353913596134249,5046.4376366042,192554.8494843353913596134249,0.016292718462521505,38.156589529145066,1868.0836422646544,-26.251225263414142,14777895.245203237222,2557,11131,0.0671503469402576,0.061190979568657856,0.09457578343479722
2017-07-14,725,76407079,105389.074482759,522605262.8480407505866773473,14583222115.3503,0.0271067030652866,0.958272445756465402353539082,0.01455064,0.5143922278758481294336,68.0920381,2407.180383740243240105344,5067.30694976327,12.5114775210888,179138.7396856424797341100677,5067.30694976327,179138.7396856424797341100677,0.01597843590229197,35.35186272740224,1656.922052435115,-22.893008811630207,14782962.552153000493,2512,11460,0.06741790721713757,0.0625251311313113,0.09487294624543056
2017-07-15,693,67500094,97402.733044733,475226354.1891860656677695821,13803888081.6898,0.031766189461439,1.020850327701967392650480032,0.01453088,0.4669698777627952324256,73.72932574,2369.3936105962689213885238,4837.3775638723,11.9398613668368,155455.8023804433123025896428,4837.3775638723,155455.8023804433123025896428,0.016137738271501324,32.13637974870037,1505.1382678114094,-30.044829173122658,14787799.929716872794,2321,10211,0.06693161019380889,0.06376765637706719,0.09575286395926155
2017-07-16,760,65043774,85583.9131578947,434693330.5179488172709753461,14145171349.1145,0.0291752751467632,0.8573117832135742603983712023,0.01450904,0.42634631181865906855672,72.55890929,2132.13440485215688183662997,5298.41635427685,13.0731367024588,155693.2968084449879260328862,5298.41635427685,155693.2968084449879260328862,0.015325443351179356,29.384873969515493,1374.87773997528,-38.55558161668867,14793098.346071149645,2487,9814,0.0672649707100769,0.06158487962589198,0.09501978280777508
2017-07-17,673,72361730,107521.144130758,514506771.878724814064224924,15025299972.3135,0.0301624489053994,1.048723594642474533947050759,0.01449084,0.5038346144191412474604,79.146265927768,2751.850712341852286986070668,4684.68994856186,11.5551892270817,162882.8248677710455175445391,4684.68994856186,162882.8248677710455175445391,0.015711432637207944,34.76917931735781,1641.3723002469378,-34.00411443170308,14797783.0360197115065,2624,10851,0.0683605048448701,0.07034864643914295,0.09739589748869334
2017-07-18,774,69966145,90395.5361757106,540172818.3863440641830903325,14154647535.2674,0.0316421190302267,1.154632445932088883359771624,0.0144716,0.52807395385210720254,75.37152753,2750.3344862102357420571945,5380.2359736237,13.2659898042739,196326.7698975102143491849024,5380.2359736237,196326.7698975102143491849024,0.015855952519039113,36.49036415131065,1764.3898361151748,-26.670439485645375,14803163.2719933352115,2382,10465,0.06838938069622227,0.0710625284995789,0.09679988308155398
2017-07-19,709,77694317,109582.957686883,518609085.1524382528058442995,14840527426.0071,0.0305727764637985,1.070720469754806416307986839,0.01445184,0.5061326677982309958912,87.40756791,3061.1898230289946436735388,4921.63936675464,12.1311998115795,172365.7653721825159264682706,4921.63936675464,172365.7653721825159264682706,0.015547982427220034,35.02202264889668,1734.0528686388893,-30.757150151734773,14808084.9113600898505,2859,11689,0.0684770841704713,0.07101902936290626,0.09691964260084493
2017-07-20,702,80968525,115339.779202279,599570124.4004556000003411032,14904740781.6239,0.0298828883743169,1.209541995398017907279881069,0.01442948,0.5840486974731656975572,87.49709716,3541.5389625254011601209124,4866.74158213984,11.9919427208028,196986.591477119563513883283,4866.74158213984,196986.591477119563513883283,0.014353890210189015,40.47607380675989,2184.635043050743,-21.506421347707942,14812951.6529422296945,2928,12043,0.06925824876878932,0.07613377221773217,0.09862836465818754
2017-07-21,768,76902521,100133.490885417,596524490.0245002437037474228,15477825191.3398,0.0297845638609159,1.199008033950743964072350488,0.0144092,0.580057060545851003284,82.205396256128,3309.262173704058010538145507,5315.83538463032,13.0938378384553,213994.3818917279712997424011,5315.83538463032,213994.3818917279712997424011,0.01509751785096435,40.25602119103427,2222.313905119772,-16.886489347566126,14818267.4883268600095,2760,11649,0.06926396132552827,0.07575752314574338,0.0806061657692056
2017-07-22,686,58485407,85255.695335277,662964588.6611491223294273342,15581095509.5437,0.0280312437522282,1.253707651738176326167777948,0.01438944,0.64357297848381681758784,62.90211098,2813.31997050046406211087628,4743.24953644373,11.6797195348421,212143.5741669637415545804948,4743.24953644373,212143.5741669637415545804948,0.0157762088582928,44.725366552403486,2332.0972144773245,-10.671759885823247,14823010.7378633037395,2244,8851,0.06955681277544323,0.07845681008706655,0.0774601426761022
2017-07-23,722,57862376,80141.7950138504,632454261.4714082839581835418,15226191876.8144,0.0256476637832957,1.093942359894027584589894348,0.01437072,0.6129501494953003584144,56.80957528,2423.0823271652721448580056,4986.46859154635,12.2744900108433,212686.3976642753497055962062,4986.46859154635,212686.3976642753497055962062,0.015503624083517147,42.65270978039377,2142.546566015242,-16.598849132366343,14827997.2064548500885,2215,8673,0.06967736697903869,0.07789788818747719,0.07631189780879026
2017-07-24,730,73184988,100253.408219178,675508347.1334854932390301626,15538759376.1041,0.0280834571536797,1.278943623774309464135807898,0.01434992,0.6535071015381284274704,77.84734323,3545.2317251023799871433701,5033.25011194213,12.385441371797,229218.3295775698975234540112,5033.25011194213,229218.3295775698975234540112,0.01651693408762595,45.54081845321287,2328.9759703383857,-4.5025087619857125,14833030.4565667922175,2772,11021,0.06981042612089434,0.07825821179374064,0.07660220592357782
2017-07-25,711,78884140,110948.157524613,602828573.3129370476107706559,15841648628.3193,0.028835349218466,1.171509600663217440044077045,0.01433068,0.5822204224695525650984,79.3260457,3222.822911424512558897966,4895.25954121234,12.0419104848516,198882.4032204163836472624464,4895.25954121234,198882.4032204163836472624464,0.015884725928808772,40.62755029555838,2094.1642757558843,-9.89273837302489,14837925.7161080045535,2751,11883,0.07039547552700426,0.08080070675948789,0.07559974916984016
2017-07-26,762,76446034,100322.879265092,676776698.1351667471012990129,16073562005.5499,0.0273310365120712,1.246163352358697788645262803,0.01430988,0.6524614617076337194608,86.03810294,3922.9222332251743647594104,5239.59784597265,12.8844028435238,238900.3729831056792416199283,5239.59784597265,238900.3729831056792416199283,0.018080091562434383,45.59517352400116,2418.4244211528053,5.211517839891795,14843165.313953977201,3148,11403,0.07074587329636847,0.08370212906459813,0.07578628474161371
2017-07-27,730,90569129,124067.3,672975299.0360368068860604174,16913508907.5753,0.0314446071998723,1.425188242002774268795513965,0.0142922,0.647776429925789356166,98.48450975,4463.6895739526870337510425,5009.34097247304,12.3140352093448,227042.2336260035336544366879,5009.34097247304,227042.2336260035336544366879,0.017018672037657775,45.32377310181703,2236.876979748771,4.346659803460767,14848174.654926450245,3132,13448,0.07070675453420577,0.08224301220176067,0.07460311237678213
2017-07-28,683,70145681,102702.314787701,649724304.3742237044828108665,17025493792.5505,0.023431164900907,1.024974244637057310809878609,0.01427088,0.6242662074278636904456,69.75457791,3051.34832628451353385689795,4683.74183283929,11.5100119001966,204885.8760327194030477508855,4683.74183283929,204885.8760327194030477508855,0.015664866603928688,43.744058350141245,2260.683641730771,-7.284765534454876,14852858.396759289539,2977,10231,0.07077847096416076,0.0819713645426162,0.07453000244583169
2017-07-29,732,56281770,76887.6639344262,650655074.9649016014339181956,16271089287.8975,0.0236396936019339,1.035228091587951765063692503,0.01425008,0.6240386771412642713176,58.67371952,2569.4361233212989171629944,5013.73567098695,12.3167941115597,219561.2218077839056627176683,5013.73567098695,219561.2218077839056627176683,0.01615084253517183,43.791942020063345,2205.7734999141326,-2.384367496033503,14857872.132430276485,2482,8383,0.0707687684068637,0.08177468151070655,0.07408312082639168
2017-07-30,690,54553117,79062.4884057971,589147737.9512751487504693033,16284769839.0159,0.0220817929018868,0.8753142754692539015206514316,0.01423084,0.5641053450353899128772,58.51675119,2319.5828299935220462369677,4719.1706543249,11.5894816301051,187066.2160658706369335680205,4719.1706543249,187066.2160658706369335680205,0.014468414110461719,39.63963792969283,1966.1693639674081,-8.913688189200386,14862591.3030846013815,2650,8213,0.07120679409128608,0.08304344278261845,0.07502117697939001
2017-07-31,746,62174072,83343.2600536193,592155250.9324102033564752601,16482710852.9799,0.0206090808255452,0.8208254250604488926700943146,0.01421056,0.565982978624105555968,66.15514945,2634.84961444403728126396,5095.60712326203,12.5096567557773,202949.5598711137020907895494,5095.60712326203,202949.5598711137020907895494,0.013939224421975455,39.8283374211928,2096.1391047270786,-2.4743673432157323,14867686.9102078634145,3210,9334,0.0711930744874839,0.08253492693740644,0.07502585593834284
2017-08-01,708,52477829,74121.2274011299,657207399.6675486428052200421,16415881632.8757,0.0214186191692073,0.9464756902875423427783255395,0.01419288,0.627174692684235038148,56.2024567,2483.552211314513087134945,4829.2601628331,11.8519283438113,213402.0550104748544092476559,4829.2601628331,213402.0550104748544092476559,0.01620017294312884,44.18938881215335,2509.7689845848286,3.2127249667907587,14872516.1703706965145,2624,7903,0.07150903609508004,0.08478765945736924,0.07615154144200516
2017-08-02,716,70671977,98703.8784916201,647503545.0252512821901441515,16098836166.2109,0.0232768176570048,1.013068851863413581853714689,0.01417208,0.616806516495429952744,77.09282008,3355.284037371630239819144,4875.3535067163,11.9611292550542,212188.3176754195404523225381,4875.3535067163,212188.3176754195404523225381,0.016182991941262416,43.5226527436643,2919.0617767594367,-0.4023167393352639,14877391.5238774128185,3312,10559,0.07151202329220602,0.08448247081892464,0.07615401137206139
