date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-03-25,581,8629,5677458,657.950863367714,28405957.4019399746724665666,0.284304047384008,0.07701836629487557371544547925,0.1,0.0270901406446906,288,78.019605056708928,43145,15.0184518365469,11688.04118115175937,43145,11688.04118115175937,115.95145099,145.28062030009875,0.00027969983196102953,0.270901406446906,,99.7747391653813,104857179.49754263,1013,887,904319.68381681,244981.4742235951680506952899,1060.94961727036,287.4127434878471557819875062,6.41344327,1.73741080201044389802262,941062.31051881,254935.1034737206113915793019,0.059802878869673344,0.10272570676054556,0.07552833130261984
2017-03-26,650,8481,5704392,672.608418818536,28369909.51768428186050479258,0.175983717774763,0.047594482474384190716905584,0.1,0.02704482157565232,259.4,70.15426716724211808,42405,14.7548942742747,11468.356589155366296,42405,11468.356589155366296,148.4071172,144.8465651141905,0.0002808515017533606,0.2704482157565232,,101.7777364787066,104899599.49754263,1474,1353,706836.71695632,191162.7289320353519580894666,522.421815932239,141.2880479911568224422534314,5.15116417,1.393123158845431751613744,706836.71695632,191162.7289320353519580894666,0.059802377816572876,0.10248557655955391,0.07554270908092986
2017-03-27,588,8538,5645638,661.236589365191,31079649.717723001033153729,0.25719591457753,0.07617080219682748842140303646,0.1,0.02961586785775569,277,82.0359539659832613,42690,14.8479797800366,12643.013988475904061,42690,12643.013988475904061,70.61627092,145.27357230143699,0.00028397087637108847,0.2961586785775569,,125.62665006657969,104942559.39754263,1077,920,1486096.02340812,440120.234531910886047281222,1615.32176457404,478.3915592738151503690323629,9.998471935,2.9611342360643883855156015,1486096.02340812,440120.234531910886047281222,0.06017640786876089,0.10301544545943049,0.07626367828295884
2017-03-28,285,8543,5547366,649.346365445394,32047283.04834693903248248022,0.285860655737705,0.08726060383488098099432232882,0.1,0.030525573241162657,139.5,42.583174671421906515,42715,14.8506645179765,13038.99860996262893755,42715,13038.99860996262893755,126.20876794,145.08560730316236,0.00029206521124777317,0.30525573241162657,,133.99939436413442,104985032.69754263,488,445,831836.28528601,253922.7945115477288231417653,1869.29502311463,570.6130213742647992419058637,54.15,16.5295979100895787655,831836.28528601,253922.7945115477288231417653,0.06021429926559589,0.1021376958133379,0.0761482599453279
2017-03-29,417,8604,5608108,651.802417480242,35734081.0034238753300074214,0.252127659574468,0.08578235198104878311839990585,0.1,0.034023380110626955,165.9,56.444787603530118345,43020,14.9505823714876,14636.858123591716041,43020,14636.858123591716041,90.43819417,143.51352914839208,0.000327245865677713,0.34023380110626955,,171.86444177151049,105028015.69754263,658,608,1161323.67155213,395121.5670868701035263226566,1910.07182821074,649.870998498141572874372645,19.48969,6.6310513110828505859395,1161323.67155213,395121.5670868701035263226566,0.060727302687631816,0.1000090191857025,0.07718633598690879
2017-03-30,620,8497,5689421,669.579969400965,35360358.00234936980082206496,0.401720269259536,0.13519443714530694214490659,0.1,0.033653874969889314,537.1,180.754962463275505494,42485,14.7586594137501,14297.8487809574750529,42485,14297.8487809574750529,89.19764644,142.03248885280456,0.0003242223026394461,0.33653874969889314,,196.64962957007992,105070688.09754263,1337,1150,1177953.59282051,396427.0293311335022025976903,1025.17703723523,345.0117983311599215364968133,6.10693761,2.0552211477585466920369954,1178953.59282051,396763.5680808323953425976903,0.06068968481928842,0.09732464966489057,0.07720410011617167
2017-03-31,389,8610,5620823,652.824970963995,32657925.95202021171039218224,0.323410404624277,0.1004803900884772681820069179,0.1,0.03106900354835852,223.8,69.53242994122636776,43050,14.9487453895107,13375.20602756834286,43050,13375.20602756834286,128.10309411,140.75471675673566,0.0002872122888219935,0.3106900354835852,,200.3902990544737,105114172.39754263,692,578,820543.58739559,254934.7162837641507650638693,1419.62558372939,441.063522982289531461543809,28.736643405,8.928188759178584623335606,820543.58739559,254934.7162837641507650638693,0.060883935424747015,0.0998704481208393,0.07810588656448209
2017-04-01,389,8607,5658845,657.470082490996,33203869.68710949167883517575,0.335211267605634,0.1058445659535617580361572718,0.1,0.0315754797592558,238,75.149641827028804,43035,14.9374315779825,13588.50771439573353,43035,13588.50771439573353,166.57289122,140.96427235335833,0.00028980965440776325,0.315754797592558,,193.7693123978179,105157134.39754263,710,556,631298.00788916,199335.3747016267992593048713,1135.42807174309,358.5168609741478064386719242,9.92062939,3.13248632503023214007962,631298.00788916,199335.3747016267992593048713,0.060864121200121024,0.09989907778571115,0.07806174356024902
2017-04-02,414,8616,5677379,658.934424326834,28268912.36690197142152732575,0.347697756788666,0.09343183538913568492797905164,0.1,0.026871566918369405,294.5,79.136764574597897725,43080,14.9469455016083,11576.271028433539674,43080,11576.271028433539674,74.90628946,142.05653646636375,0.00024305777231811425,0.26871566918369405,,144.91245166570502,105200089.19754263,847,645,1404422.64537728,377390.3709692896362413863412,2177.39945019733,585.1013503399830364382908469,45.143,12.13063145395950049915,1404422.64537728,377390.3709692896362413863412,0.062050711799530464,0.10628805966358347,0.08120530313210271
2017-04-03,547,8602,5715847,664.478842129737,28584321.83622430015591746601,0.262921348314607,0.07141022812421242827942810442,0.1,0.027160300440405555,280.8,76.26612363665879844,43010,14.9165704525629,11681.6452194184292055,43010,11681.6452194184292055,108.99863127,140.47806177388946,0.00023727733331405259,0.27160300440405555,,133.199249193583,105243025.19754263,1068,888,965544.46579127,262244.777794617769149827785,1087.32484886404,295.3206957146588914125865574,9.90090235,2.6891148245711739445255425,965544.46579127,262244.777794617769149827785,0.06202785088604136,0.10634033273767314,0.08119572197218704
2017-04-04,546,8625,5710187,662.050666666667,27983528.46746962681274504088,0.328625954198473,0.08734369592943923557994092259,0.1,0.02657845334902799,344.4,91.53619333405239756,43125,14.9502757571613,11461.9580067683206875,43125,11461.9580067683206875,173.01818843,140.19004053188354,0.00023275193262974807,0.2657845334902799,,121.2796610622213,105286519.49754263,1048,843,608528.62032428,161737.495468372419480965966,721.979383540071,191.8909536437976374859306559,7.29920835,1.940016686153105689917165,608628.62032428,161764.073921721447470965966,0.06205017310437073,0.10667253260818746,0.0812866411761753
2017-04-05,378,8638,5644986,653.506135679555,29968715.36588319283888299855,0.410470409711684,0.1167884291281464499336795509,0.1,0.028452338186857146,270.5,76.96357479544857993,43190,14.966694835595,12288.5648629036013574,43190,12288.5648629036013574,171.32892206,140.34048062885032,0.00025050225838747585,0.28452338186857146,,126.11647867792244,105329534.49754263,659,525,614779.64860825,174919.1847259912914632046705,1172.15171163476,333.5045690573564758396624799,9.92854945,2.824904466563345141468697,615379.64860825,175089.8987551124343392046705,0.062237646461524444,0.10621992316449905,0.0816222453006858
2017-04-06,370,8634,5638260,653.029881862404,27984759.99585954881786007367,0.231562974203338,0.06149806483176101851720627161,0.1,0.026557814367058047,152.6,40.527224724130579722,43170,14.9535964908888,11465.0084622589588899,43170,11465.0084622589588899,29.38460726,133.70447736853524,0.00022231619856659374,0.26557814367058047,,119.29048883557698,105372978.39754263,659,576,3585992.40307869,952361.2056264424441456073872,6225.68125534495,1653.404870879240907707256583,26.25168968,6.9718750134305346439085496,3585992.40307869,952361.2056264424441456073872,0.06244934799432728,0.10536618953125142,0.08214497614080757
2017-04-07,309,8620,5624540,652.498839907193,26300292.30423526168489606905,0.492805755395683,0.1229503106276963446194538501,0.1,0.024949041134671252,274,68.36037270899923048,43100,14.9232501323522,10753.036729043309612,43100,10753.036729043309612,227.77385872,134.41359004354794,0.00020935120166573924,0.24949041134671252,,125.8244812518972,105416044.49754263,556,460,462810.10951779,115466.6845990104982640789557,1006.10893373433,251.0145317369803203191725648,15.91237619,3.9699852811467341380228988,462810.10951779,115466.6845990104982640789557,0.06261706533305106,0.10638226463332473,0.08257244583794053
2017-04-08,367,8606,5653183,656.888566116663,29207647.11043578499524019938,0.411111111111111,0.1138601828831173220047553769,0.1,0.027695720160758275,292.3,80.954590029896437825,43030,14.8929352102259,11917.4683851742857325,43030,11917.4683851742857325,144.701417,133.27532374683653,0.00023383405774131524,0.27695720160758275,,132.76144617638576,105459063.49754263,711,563,728804.63568333,201847.6924174889239205557706,1294.50201719952,358.5216561589500132341516603,5.83896063,1.6171421963816483867171325,728804.63568333,201847.6924174889239205557706,0.06309128961111979,0.10531018277343161,0.08344375769963898
2017-04-09,530,8539,5669161,663.913924347113,28181332.82538728933041205182,0.320808678500986,0.08569327915620499983744917415,0.1,0.02671164619255823,325.3,86.89298506439192219,42695,14.7709696897238,11404.5373419127362985,42695,11404.5373419127362985,247.91970672,132.7115671708569,0.0002200963644359235,0.2671164619255823,,143.48213928323887,105502044.39754263,1014,822,425549.24653782,113671.2091102798314287624726,517.69981330635,138.2861424699267047370120376,9.987113485,2.6677224189624720548073155,425549.24653782,113671.2091102798314287624726,0.0631424969305979,0.10603090791848001,0.08322816283404488
2017-04-10,381,8579,5624638,655.628628045227,28664182.03491470755782790438,0.462173913043478,0.1255182478467276918263601667,0.1,0.027158228602772705,318.9,86.607591014242156245,42895,14.8341075385088,11649.52215915935180975,42895,11649.52215915935180975,93.02698439,131.54875147391576,0.00022414254427740533,0.27158228602772705,,143.84426543081722,105545109.19754263,690,558,1134564.44810121,308127.6064611130963467846547,2053.4594051993,557.6831995291625512007312511,15.8075,4.293036986383295342875,1145830.34810121,311187.2253372728665193796547,0.06310458338382481,0.10604564840679326,0.08310257057258695
2017-04-11,385,8619,5627449,652.912054762734,28414923.79846858921447378036,0.349050632911392,0.09393336279859842523035683815,0.1,0.026911099405582173,220.6,59.365885288714273638,43095,14.8972015742416,11597.33828883563745435,43095,11597.33828883563745435,297.6203881,131.22243073751542,0.00021882768836676625,0.26911099405582173,,136.76024210133488,105588119.49754263,632,546,354774.48360667,95473.71394903179416476095894,649.770116495733,174.8602819579337963936953537,8.95474695,2.4098208532328377664612235,354774.48360667,95473.71394903179416476095894,0.06281305680368625,0.10461339268605765,0.08311769935599601
2017-04-12,458,8580,5622486,655.301398601399,28928067.30514397657690013876,0.249759615384615,0.06839902008206032442186281507,0.1,0.027385940668081943,207.8,56.907984708274277554,42900,14.8237608626867,11748.568546607153547,42900,11748.568546607153547,208.23410815,131.59510887954994,0.00022414907654171775,0.27385940668081943,,112.26313115342774,105631088.79754263,832,738,507270.82962753,138920.8884282824041298220869,687.358847733781,188.2396862171849697136555722,5.58603459,1.5297881185159344255240837,507270.82962753,138920.8884282824041298220869,0.06274611710180483,0.10265158118155705,0.08310740482233127
2017-04-13,299,8553,5561149,650.198643750731,30455639.26765249494565792199,0.292148760330579,0.08419830644203825735544430306,0.1,0.028820353831645296,141.4,40.751980317946448544,42765,14.7711030979925,12325.0243161031108344,42765,12325.0243161031108344,353.11358782,131.39663301197274,0.0002453169284044419,0.28820353831645296,,96.09659982268342,105674064.39754263,484,434,299263.65917947,86248.84546505230173263445273,689.547601796014,198.7300586752357687467819465,12.056757905,3.4748002888458646170406488,299263.65917947,86248.84546505230173263445273,0.06284960767759351,0.1010652602300929,0.08295315739047185
