date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-03-31,110,1438,13439564.56907360504771479,19.588940723229,0.02925187041320482433368014309,15,0.02239927428427815,11890.487019,17.75588534081532389068899,0,0,0,0,0,411.55246605,216.57573716564573,0.00000359,0.00149328495228521,477.4464924608834,141.0094740876901,8999999999,607,69,21868414.701265,32655.77460373169042122779065,316933.546395145,473.2720957062564911253993054,99099,147.98304548651202579,21868414.701265,32655.77460373169042122779065,0.10521420229441,0.13131654022561,0.105769018063309
2016-04-01,45,1425,13292864.50404474505494203,21.2600519021352,0.03140077659060474896333077754,15,0.02215477417586955,11948.149169,17.64723644391989491232693,0,0,0,0,0,442.38033737,215.4354223606375,0.00000354022676797195,0.00147698494505797,370.31426887785716,131.96575061442942,8999999999,562,60,20344484.68602,30048.4975962139617461485794,339074.744767,500.80829327023269576914299,190199.5636,280.921891993795870701892,20344484.68602,30048.4975962139617461485794,0.105183267112555,0.130600579933614,0.103414730001131
2016-04-02,52,1430,12956992.60456995415488782,20.5305365929825,0.02955711231474268752771327685,15,0.0215949876766827,11702.405858,16.84755401940329589915044,0,0,0,0,0,495.08090217,214.60622652068713,0.00000342971069549971,0.00143966584511218,358.9062695544105,138.45511450553988,8999999999,570,61,18178847.052216,26171.46520459360982483759088,298014.213970754,429.0408852116475972203691837,94500,136.04842236310101,18178867.052216,26171.49399791051206843759088,0.105060414115961,0.130954198985319,0.103508830568722
2016-04-03,40,1428,12297948.39163974128966598,26.9256643271028,0.03679227003801307846792687726,15,0.0204965806550103,5762.092166,7.87354578813479988528732,0,0,0,0,0,412.13684008,214.70747751873438,0.00000325285563997662,0.00136643871033402,397.5924701863579,115.13304754109413,8999999999,214,66,21837407.200014,29839.47853142597289488867628,330869.806060818,452.1133110822114620852144284,54271.5559575,74.15875493038689994592415,21837407.200014,29839.47853142597289488867628,0.105143183930014,0.131060705595578,0.103709667017193
2016-04-04,56,1433,12508110.75653449991578619,19.1751461232143,0.02664942794539411433960564948,15,0.02084685126320715,10738.081829,14.92367964942069291185849,0,0,0,0,0,950.21680365,214.6457049788443,0.00000331264640561075,0.00138979008421381,495.2493045430744,98.33273627304533,8999999999,560,60,9471522.671907,13163.42829182264023266843567,161159.044531783,223.9772420716438515511125232,60119.667089,83.55371718652753149629909,9669542.671907,13438.63452429865888886843567,0.104584550108792,0.11133562907403,0.103690285814144
2016-04-05,37,1427,12191487.7488865902499732,17.8842367228464,0.02422616143655507873657228352,15,0.020319146250402,9550.18241,12.936770207120442388588,0,0,0,0,0,299.27406487,212.99832620323858,0.00000320616656925774,0.0013546097500268,366.44324441132386,31.853572803619873,8999999999,534,40,30072769.596196,40736.8669053166147361780528,751819.2399049,1018.42167263291536840445132,37284.145693,50.5054672771575218545724,30072769.596196,40736.8669053166147361780528,0.104601305890237,0.0700971903173793,0.103812959798453
2016-04-06,25,1436,12150927.10616596698805377,16.6841666042885,0.02252534358426260832864940736,15,0.02025154517919345,8558.977468,11.55550125872671739754564,0,0,0,0,0,2892.11806203,213.8458209752157,0.0000032,0.00135010301194623,452.26683338399056,-17.088002906392934,8999999999,513,29,3111906.155268,4201.39387312133927324723964,107308.48811269,144.8775130083389870164606587,18339.026918,24.75957547815478753861914,3111946.155268,4201.44787724181712244723964,0.104584702772549,0.0700921659426215,0.103545211046192
2016-04-07,32,1418,12176187.98579790022364991,16.4714599883946,0.02228439924905839431294666551,15,0.02029364664525135,8515.744814,11.52103441176317876593326,0,0,0,0,0,3429.39731064,216.52338828780776,0.00000321,0.00135290977635009,482.3355099213638,-15.955014955665831,8999999999,517,29,2624367.836029,3550.53290210236405521939261,90495.4426216897,122.4321690380126142759345471,31156.906171,42.15248295956834897740539,2624367.836029,3550.53290210236405521939261,0.104576012417842,0.0611098996690218,0.103426065786981
2016-04-08,32,1440,12827589.18901330231217349,16.6974738041825,0.02379870383090699542477237808,15,0.02137931531739765,8782.871221,12.51811821505708671986871,0,0,0,0,0,1647.27603873,218.06955302555843,0.0000034045382817066,0.00142528768782651,539.6692236828839,6.488305144884017,8999999999,526,46,5463565.17512,7787.1521757362260003284312,118773.15598087,169.2859168638316196974388637,17624.5,25.119982854098325495,5463565.17512,7787.1521757362260003284312,0.104605771133365,0.0616063449766528,0.102948839675741
2016-04-09,37,1425,12776325.9633969082261315,17.3660570780952,0.0246527117725947850031152812,15,0.0212938766080275,9117.179966,12.942673680612290518471,0,0,0,0,0,557.21918747,217.19531187797904,0.00000339,0.0014195917738685,695.8290390718577,2.7940501005997405,8999999999,525,39,16151633.327476,22928.725806225237999860906,414144.444294256,587.916046313467058625449336,15603.165805,22.1501258230842717666425,16151633.327476,22928.725806225237999860906,0.104606323105601,0.061222752262326,0.102873399797726
