date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-11-30,216940,6124,10105298,1650.11397779229,488855721.7268697617699039392,131569805465790,0.000352506261465635,0.00161620870355733660132197427,0.0000231,0.000105911369905734624,18.205538379653926502,83.4707147039210199595506324,24553.5,8.40535721603281,112575.53337577727664,24553.5,112575.53337577727664,13.25313335,68.27940927587083,0.00114365024388044,4.58490778812704,-82.49089118212245,-49.05982063566924,106622803.40573,51646,51057,8045101.52903561,36886048.65674812611657936389,229.502467323523,1052.247649825992111745904362,1.00129764,4.5908573478692251721856,11717707.474137126296496075,53724608.2571657364942588319,0.0514274537259628,0.060522061990655,0.0482647255716981
2018-12-01,216851,6082,10107730,1661.90891154226,511948187.852452409177619757,135300461390802,0.000345218508820195,0.001657183822953709017489439576,0.0000231,0.00011088903211203279,18.176444926401353739,87.25404264616083103867441416,24381.75,8.34465413878938,117041.933276950453575,24381.75,117041.933276950453575,36.27949805,67.24184791421747,0.00115163060179716,4.8003910005209,-83.78342881311463,-46.872817537124355,106647185.15573,52652,51083,2939599.24730403,14111225.77189627712365066923,65.8869167368552,316.2829621556695653114278737,1.00183339024025,4.809191990530638950726146225,3365701.367668775030824208,16156682.55579807248141191558,0.0515309359837915,0.0616658740210202,0.0488918408137194
2018-12-02,164209,6206,10180040,1640.35449564937,547726611.7299796859629243506,135680806612333,0.000385503127241908,0.001979434024775874138891221784,0.00002541,0.0001304721415087061202,20.186100251768383234,103.6491038393409184452507445,24883.25,8.51430593382225,127767.450420956771565,24883.25,127767.450420956771565,49.18415744,67.05087329061416,0.00124382569254331,5.13467695823322,-82.22181834315579,-43.485805614225875,106672068.40573,52363,51398,2168829.84181082,11136240.61507461694479267944,51.1174235299589,262.4714567635285920326832147,1.00176074823327,5.143717831615841319695623229,2627333.334592829835121012,13490507.93473185434670453923,0.0518160575435874,0.0637650331943504,0.0500215824454398
2018-12-03,127390,5937,10007733,1685.6548762001,477847565.9348079015928927459,141317937627099,0.000349873947131847,0.001566943636716289384539594044,0.0000343783,0.000153966475262656791889,17.981071764946258549,80.52993432175688203706431476,23801.25,8.14226106224296,106596.1542410564212875,23801.25,106596.1542410564212875,30.44433254,65.87592815703218,0.00115924008150821,4.47859478981383,-84.43246354495695,-50.66237820906693,106695869.65573,51393,50865,3504621.73900443,15695780.66057352455576924527,83.2780148576356,372.9684834474455218524779803,1.00146352,4.4851493028606183364816,4235936.225733631878653375,18971041.91055430341237008724,0.0527278554312133,0.0661340159388949,0.052497930184007
2018-12-04,241993,6084,9887956,1625.23931623932,463761923.1893604006595375698,133810749816123,0.000354372198764459,0.001539954325675494058915104923,0.000105,0.0004562863699796073,18.036836172714148079,78.38059526823439891038167069,24394.5,8.34330065657163,106008.36049969076457,24394.5,106008.36049969076457,37.49486383,65.85541261417883,0.00111027000429803,4.34558447599626,-85.09729350861643,-54.1586049206213,106720264.15573,50898,51824,2846263.54806001,12368678.68904361434673501556,65.452717426422,284.4303127600293222616971817,1.00196027698257,4.354103025220368983147405188,3392021.627906891997592809,14740316.52847575207725956838,0.0527266612981302,0.0660576110567635,0.052532543584226
2018-12-05,199802,5995,10150098,1693.09391159299,425361976.1943110537132418552,126310564066041,0.000330366708186455,0.001316467885391160036404566829,0.000045818181801,0.00018257942889931680140980824,17.784961368509697647,70.87073214214802490973583403,24030.5,8.21695672662274,95758.38223395573532,24030.5,95758.38223395573532,29.81402016,64.91625316119736,0.00106974434321508,3.98486848937624,-85.87362582778219,-57.58576153409671,106744294.65573,53834,54451,3580338.84956129,14267179.46290636268394974975,77.306548490821,308.056429103508924443655493,1.00227398022615,3.993930001524889791107636676,4209418.871873691277422358,16773980.62111515251586826914,0.0530512332095283,0.0650474945285534,0.0533049877837335
2018-12-06,188509,6119,9981058,1631.15835920902,376288497.9351744866885264527,126973021516236,0.000328313311816395,0.001157084283999151857362461201,0.00002541,0.0000895532121245844159,17.16028018201895146,60.47848135606632157702740143,24524.75,8.38403365310565,86433.2994510980580025,24524.75,86433.2994510980580025,35.04115041,65.20733021756259,0.000992504750709543,3.52432948148699,-85.96991944919021,-64.48852843059642,106768819.40573,52268,52286,3046955.31273328,10738474.43743931016157566003,64.968045132866,228.9687968163369941218004133,1.00227233842279,3.532337950782344445360504502,3396919.207817033900702795,11971862.51033900391523810438,0.0521099372933394,0.0672249748938707,0.0549823826991283
2018-12-07,193862,6114,10115340,1654.45534838077,414047738.3476954782354384607,124979040185298,0.000326661348370862,0.001266496639516992192283984661,0.0000231,0.000089560863318386229,17.267318874882947967,66.94701236486503833000520089,24509.75,8.37698273920698,95026.5960916803842525,24509.75,95026.5960916803842525,23.09003228,63.611673774225785,0.0011410607055551,3.87709365014659,-83.61129966950483,-59.61609922905462,106793329.15573,52860,51995,4625083.58017045,17931882.18007610861465968627,107.136899969066,415.3797945664561831973653849,1.00233346952087,3.886140730008765682772564333,5570583.113891591669573076,21597672.41848290862916003959,0.0526180146159444,0.0713723982038815,0.0569461320100827
2018-12-08,229050,6121,10143185,1657.11239993465,411438827.3692402757099521399,126281938637921,0.000313446078507531,0.001207325079941180129614190786,0.0000231,0.000088976099109088653,16.061603954881343885,61.86575174633994490139754088,24535.5,8.3838574463767,94505.328125153447865,24535.5,94505.328125153447865,31.79395085,62.57219449115821,0.00110436179903012,3.85177918221163,-85.84623262166919,-59.26010503113363,106817864.65573,51242,49652,3359691.44489376,12940789.56609629647018718643,86.057437337204,331.4742456099242167508004825,1.0018598875,3.858943058165385632991625,4272923.87866685293697915,16458359.24302395693655411403,0.0517097697262315,0.0712744662089931,0.0569505364733161
2018-12-09,201764,6052,9817537,1622.19712491738,419542097.7815945214197370372,125406190756942,0.000401005760007913,0.001574648575110007422228202261,0.0000231,0.000090707879319048684,19.942417450952304041,78.30884828879099884100459697,24259,8.28749438613871,95258.98027709099676,24259,95258.98027709099676,67.68080191,62.4408301251495,0.00109987649870572,3.92674802246964,-85.73349324468512,-58.487036303719606,106842123.65573,49731,48756,1578617.87451671,6198834.616993717297035647684,40.6377140369001,159.574063232084198706891963,1.00149458774763,3.932616891952053455877656953,1981332.385583099350068293,7780193.026943489631075401881,0.0516563278611558,0.0716996244419937,0.0544688803726582
2018-12-10,226064,6129,9921988,1618.85919399576,407935691.1080857310459874721,126361750947060,0.000318636181920147,0.001216310378889004597533697097,0.0000231,0.000088178214988080987,15.931490459824778539,60.81430263406885465105196415,24572,8.39249304469265,93797.19041935610444,24572,93797.19041935610444,64.44942341,62.626240502840744,0.00111453243883582,3.81723874407277,-84.91098949514002,-59.54100037185795,106866695.65573,49999,48807,1658148.20360159,6329547.566202653132779047704,40.6589958704903,155.2050943319303345656787791,1.00131088050438,3.822242687922938990473023733,1984443.611451018953005991,7575095.039058519567298074759,0.0516624855116158,0.0716990880199154,0.0543691581342782
2018-12-11,190180,6115,9918107,1621.9308258381,393290459.3390910958265129895,129184905624286,0.000328044806178873,0.001206992614908406119140716844,0.0000231,0.000084993052409984565,15.968237030367629453,58.75277951589143817868938993,24507.25,8.36845877568517,90170.8218040949883375,24507.25,90170.8218040949883375,54.19237594,62.678218427755375,0.0010919204901174,3.67935291818115,-86.21486461648381,-59.712951847295656,106891202.90573,48677,47639,1972439.86912536,7257302.388403238906092538964,52.809872821384,194.3061596741346216601057116,1.00131120810839,3.684177315561097532130854848,2515809.531337913786924005,9256551.140716104432553131123,0.0517047341919914,0.0715048586454195,0.0543907994288376
2018-12-12,178629,6028,10090027,1673.8598208361,410924199.617829951996844419,125825132280822,0.000324719712757035,0.00124804502835046902562375426,0.0000231,0.00008878376957812593,16.166495619320642087,62.13516978145221379846571765,24160.75,8.24827550359959,92860.712590247015725,24160.75,92860.712590247015725,52.77324372,62.378242935860605,0.00111887714796689,3.8434532284903,-87.24138804097613,-57.82722269706323,106915363.65573,49786,48964,2025938.83020051,7786601.137658011855193590053,49.0278513465548,188.4362535438585482541102184,1.00182744,3.850476908658172313832,2400599.713332707979320847,9226592.718521485160549093372,0.0516664745131729,0.0728289604884002,0.0549398552187447
2018-12-13,130826,6147,10577066,1720.68748983244,410662576.4366700483237694365,123792746950185,0.000379642924696609,0.001457874776495446338124538025,0.00019090909089,0.0007331140134762890531904945,21.151425906545511373,81.22403529766206529786187839,24645.25,8.41174069653365,94640.7426508410460125,24645.25,94640.7426508410460125,43.88247796,61.83599829934959,0.00116869671497268,3.84012102335505,-86.88007116659632,-56.99744952204362,106940008.90573,55714,54923,2436963.76967465,9358235.805082197321589934482,51.9115141874331,199.3464969853557928283094222,1.00402781150584,3.855588306996737545749468492,2851136.093716385708151176,10948707.65392668682752207617,0.0516628785012174,0.070001035039654,0.0545082445536664
