date,AdrActCnt,IssTotNtv,NVTAdj,NVTAdj90,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValMeanNtv,TxTfrValMedNtv,TxTfrValNtv
2017-08-07,480,0,192.19202918,,39609523.80952380954,621,622,206093.478376667,421.372710272109,50.86009828,262093.825789251606405492
2017-08-08,503,0,238.30654536,,39609523.80952380954,668,668,166212.487995075,368.084576799274,72.102641295,245880.497301915075978956
2017-08-09,477,0,334.18687461,,39609523.80952380954,578,578,118525.073301585,281.446075209456,49.745,162675.831471065771500161
2017-08-10,693,0,63.43671587,,39609523.80952380954,878,878,624394.300192616,825.554505099408,60.52128602,724836.855477280525165081
2017-08-11,737,0,177.08843118,,39609523.80952380954,1004,1004,223670.871924551,302.221783285183,47.145088155,303430.670418323444853272
2017-08-12,571,0,224.05164315,,39609523.80952380954,672,672,176787.472977691,353.014517300663,53.4157965,237225.755626045421114667
2017-08-13,604,0,161.67240608,,39609523.80952380954,741,741,244998.665937396,463.235206561882,50.04265853,343257.288062354454275733
2017-08-14,508,0,286.74391022,74.86485111122339,39609523.80952380954,614,614,138135.536265877,313.477430682776,49.99,192475.142439224465816917
2017-08-15,422,0,336.49971383,82.4434304100219,39609523.80952380954,489,489,117710.423461082,310.33812000078,55.38829435,151755.340680381510534371
2017-08-16,369,0,255.09051602,92.94613520860153,39609523.80952380954,475,475,155276.348283165,451.913466910343,67.81464307,214658.89678241315715716
2017-08-17,406,0,308.18364706,96.37042912195692,39609523.80952380954,486,486,128525.715711991,373.640064231922,71.156178985,181589.071216714238661018
2017-08-18,347,0,230.09820101,118.47746544316529,39609523.80952380954,419,419,172141.823081376,639.815460399196,75,268082.677907262984715318
2017-08-19,406,0,129.96655902,122.32625336555493,39609523.80952380954,481,482,304767.042447439,784.596218933218,77.51937984,378175.377525811135739814
2017-08-20,392,0,12.47779084,115.24229592820832,39609523.80952380954,467,467,3174401.97001312,6898.85888463006,38.0853906,3221767.09912223806277038
2017-08-21,430,0,162.91345495,119.81541245623524,39609523.80952380954,524,524,243132.304950087,559.304461087581,57.90577726,293075.537609892624106521
2017-08-22,322,0,629.14466253,123.89881794895612,39609523.80952380954,360,358,62957.7363819661,236.462368599555,45.49,84653.527958640583420346
2017-08-23,375,0,274.47310462,125.16436801697054,39609523.80952380954,448,448,144311.129735901,382.889198999503,51.42315034,171534.36115177756042989
2017-08-24,374,0,318.00385957,127.10872587351292,39609523.80952380954,449,449,124556.739226512,372.558583159532,59.47914967,167278.803838630024488984
2017-08-25,384,0,346.36135788,127.97791648964896,39609523.80952380954,464,464,114358.957512002,331.464559514874,34.648752845,153799.555614901503536288
2017-08-26,386,0,279.79979362,128.36039971579058,39609523.80952380954,452,452,141563.806381294,408.451398712101,42.991923625,184620.032217869817898609
2017-08-27,393,0,354.10632305,128.77154217183127,39609523.80952380954,496,496,111857.714000772,275.151282710165,32.59474694,136475.036224241701970652
2017-08-28,470,0,264.50660136,131.67531008590203,39609523.80952380954,591,591,149748.715554898,306.935478159127,35.47089422,181398.867592043900599269
2017-08-29,485,0,234.51685169,133.5352973278348,39609523.80952380954,620,620,168898.411877237,377.940137471906,67.022955465,234322.885232581875475006
2017-08-30,493,0,189.43749417,135.6683710475916,39609523.80952380954,565,566,209090.201404244,468.202268635911,40.37523965,265002.484047925610037418
2017-08-31,515,0,192.97595572,136.02762825175256,39609523.80952380954,629,629,205256.264495625,410.029856441036,42.880172525,257908.779701411640107429
2017-09-01,587,0,149.35184683,136.4913400371003,39609523.80952380954,724,725,265209.467784804,537.812679112784,49.56369638,389914.192356768693909351
2017-09-02,403,0,618.77939543,137.8735454386732,39609523.80952380954,396,399,64012.3509311773,193.904025806975,40.125807865,77367.706296983173010529
2017-09-03,295,0,309.24264695,138.55040704695216,39609523.80952380954,292,292,128085.580047175,603.253224896066,40.69775128,176149.94166965132139591
2017-09-04,449,0,125.97651271,138.73154208022163,39609523.80952380954,513,513,314419.910159653,748.992878377843,97.78426203,384233.346607833300436907
2017-09-05,611,0,210.29831165,140.0620002799496,39609523.80952380954,670,670,188349.224006029,367.250202354997,34.35420437,246057.635577848067313987
2017-09-06,340,0,353.72378314,142.90828519980192,39609523.80952380954,339,339,111978.684207855,531.016058698266,35.41704261,180014.44389871212927113
2017-09-07,432,0,178.39274968,144.3041722947593,39609523.80952380954,433,433,222035.502455199,718.057858467263,35.27222185,310919.052716324686322303
2017-09-08,484,0,296.45692023,144.56903767749762,39609523.80952380954,533,533,133609.712261303,345.858969401524,38.63302561345,184342.830691012236983257
2017-09-09,321,0,319.80182003,146.7531550816121,39609523.80952380954,374,374,123856.467753003,529.69167729533,50,198104.687308453536664745
2017-09-10,293,0,539.16920324,147.98119944689634,39609523.80952380954,339,339,73463.9952940169,340.012567904516,46.95036027,115264.260519630775083451
2017-09-11,272,0,444.23226373,149.84780624144838,39609523.80952380954,310,310,89163.9960519916,420.952706489367,82.75544081,130495.339011703826063798
2017-09-12,292,0,205.04411241,151.489108860083,39609523.80952380954,328,328,193175.62130288,752.686366616895,49.995,246881.12825034171937267
2017-09-13,273,0,446.9955542,152.0877214589018,39609523.80952380954,308,308,88612.7914187288,477.931172647776,52.55950713,147202.801175515008663908
2017-09-14,259,0,229.02736724,152.00710762306963,39609523.80952380954,316,316,172946.68443842,786.931869065233,50.003533415,248670.470624613534491336
2017-09-15,267,0,394.25046358,152.15987144873165,39609523.80952380954,292,292,100467.919429296,410.300267739255,25.46308556,119807.678179862574314634
2017-09-16,203,0,396.83138539,152.91477592761038,39609523.80952380954,209,209,99814.493681437,563.618454735584,25.38071066,117796.25703973698246201
2017-09-17,198,0,676.54664773,153.71128290312208,39609523.80952380954,206,206,58546.6263744034,332.589578746752,49.85,68513.453221830810832378
2017-09-18,264,0,679.93110058,154.29411043567524,39609523.80952380954,287,287,58255.2022932328,261.131201180919,31.24610471,74944.654738923642062989
2017-09-19,263,0,496.9880331,154.61100952352655,39609523.80952380954,287,287,79699.150022027,336.83049735837,49.3,96670.352741852229687631
2017-09-20,205,0,724.9436764,156.38860493940717,39609523.80952380954,232,232,54638.0706514252,290.066494615073,47.0681980897059,67295.426750696930361016
2017-09-21,246,0,634.97062647,157.5712865767848,39609523.80952380954,260,259,62380.0883979582,333.625682015688,50.05363036,86409.051642063243243242
2017-09-22,197,0,580.55305177,159.26582411766165,39609523.80952380954,214,214,68227.2252104799,427.365824363916,44.90530943,91456.2864138780026467
2017-09-23,196,0,103.25534848,158.36609844922705,39609523.80952380954,220,220,383607.477897184,2033.30246180555,40.35193133,447326.541597221158255729
2017-09-24,206,0,627.25414944,159.96588968050526,39609523.80952380954,219,219,63147.4878965558,419.013041276164,46.80704979,91763.85603947989743786
2017-09-25,232,0,667.83066594,160.90110855271374,39609523.80952380954,237,240,59310.7292453827,332.365231667691,41.563618495,79767.655600245714994679
2017-09-26,223,0,470.84526331,161.82078892776687,39609523.80952380954,229,229,84124.290708859,426.670414206083,26.75585284,97707.524853193014975878
2017-09-27,209,0,274.78997069,188.88131041113456,39609523.80952380954,227,227,144144.721548624,718.302247823156,31.02915048,163054.610255856491217808
2017-09-28,255,0,435.48512832,189.61355479848575,39609523.80952380954,273,273,90954.9402115145,549.653272237835,39.14711709,150055.343320929032358284
2017-09-29,180,0,984.83392538,190.1672368821192,39609523.80952380954,192,192,40219.4956821915,307.422548645891,26.73796791,59025.129340011015503935
2017-09-30,216,0,340.63285657,191.14932837687402,39609523.80952380954,230,230,116282.158476758,551.260223953496,44.534484565,126789.851509304088047663
2017-10-01,202,0,489.49459068,191.5662102962851,39609523.80952380954,230,230,80919.2268182749,568.075229779038,64.708645765,130657.302849178678462549
2017-10-02,202,0,156.88234269,192.3890193407439,39609523.80952380954,214,214,252479.170881375,2279.88251508911,31.5635224794444,487894.85822906956253396
2017-10-03,232,0,435.7832391,192.7356317636928,39609523.80952380954,244,244,90892.7197192678,505.373557336304,39.957089605,123311.147990058096536532
2017-10-04,213,0,336.37787166,193.0946993494402,39609523.80952380954,222,222,117753.060313771,697.938685132433,62.74045019,154942.388099400189905461
2017-10-05,225,0,963.85035441,194.73947704885947,39609523.80952380954,231,231,41095.097001523,280.043697158384,30.48780488,64690.094043586759872003
2017-10-06,243,0,710.78570128,194.8635862115644,39609523.80952380954,264,264,55726.3936766941,310.375850186743,37,81939.224449300063534919
2017-10-07,171,0,875.03529919,195.28045482715584,39609523.80952380954,186,186,45266.2010849162,282.386138259603,51,52523.821716286174011104
2017-10-08,237,0,602.8472153,195.56990084403995,39609523.80952380954,266,266,65704.0835624412,335.500508072621,55.31119121,89243.135147317066012464
2017-10-09,288,0,173.63089356,196.8088620763772,39609523.80952380954,317,317,228124.863026591,939.71137076176,61.37371297,297888.504531477833129236
2017-10-10,277,0,219.68869848,196.82847854274635,39609523.80952380954,315,315,180298.413540887,722.379967995619,30.7483643051213,227549.689918619895038359
2017-10-11,224,0,982.11130657,200.40061285714097,39609523.80952380954,227,227,40330.9925712304,213.396483950032,31.36872955,48441.001856657165374344
2017-10-12,287,0,355.11670509,201.69751674954608,39609523.80952380954,312,312,111539.45517661,546.343094266679,74,170459.045411203970776414
2017-10-13,602,0,124.52632173,199.51244583355842,39609523.80952380954,775,775,318081.536983181,681.643238795106,134.011783,528273.510066207222077201
2017-10-14,316,0,558.96332153,202.4113998388593,39609523.80952380954,348,348,70862.4739474173,303.584477214638,41.970231105,105647.398070693933052706
2017-10-15,240,0,524.28519321,202.37875892544588,39609523.80952380954,269,269,75549.5755413386,403.779811229564,38.5159923,108616.769220752670430484
2017-10-16,246,0,264.57993139,202.69359086943578,39609523.80952380954,277,280,149707.21173785,625.186247123277,50.43202041,175052.149194517521886089
2017-10-17,362,0,201.87032171,203.4952596421182,39609523.80952380954,427,427,196212.714543947,502.267518746414,57.06521739,214468.230504718773143675
2017-10-18,240,0,232.08515338,204.21414354264533,39609523.80952380954,290,290,170668.063996578,831.174751044811,39.21451613,241040.677802995203127653
2017-10-19,284,0,436.75310114,204.0085326816756,39609523.80952380954,316,315,90690.8816581089,392.534947137728,55.28224627,123648.508348384311599418
2017-10-20,287,0,375.9336621,204.5670964073053,39609523.80952380954,308,307,105363.067485661,525.615415744857,41.07422289,161363.932633671155602012
2017-10-21,265,0,242.82055499,205.631840490363,39609523.80952380954,272,272,163122.614603289,774.268181676419,38.16793893,210600.945415985913568052
2017-10-22,225,0,1076.86832489,209.04576836915763,39609523.80952380954,226,226,36782.1421562501,226.502965629287,46.45669291,51189.67023221879075358
2017-10-23,281,0,363.60938271,212.03540563022722,39609523.80952380954,301,301,108934.273130925,433.59723314535,39.45132314,130512.767176750359811472
2017-10-24,353,0,354.06114212,212.18400221836978,39609523.80952380954,369,369,111871.987907159,414.131311485386,35.59343601,152814.453938107422176622
2017-10-25,219,0,1070.84376154,213.19652791289428,39609523.80952380954,236,235,36989.0783625124,237.727157511045,35.54724396,55865.882015095499804102
2017-10-26,259,0,459.46609014,215.18649779650931,39609523.80952380954,291,291,86207.7194794221,461.338416970257,50.65631458,134249.479338344814912858
2017-10-27,206,0,574.6350904,217.1168956709674,39609523.80952380954,225,225,68929.8730118431,528.150042517684,32.77133348,118833.75956647884358656
2017-10-28,230,0,488.99756492,217.1779422096382,39609523.80952380954,262,262,81001.4745497206,493.196158528304,42.794777965,129217.393534415580522952
2017-10-29,291,0,548.95998471,218.64806801862218,39609523.80952380954,302,302,72153.7542125461,324.770389378743,31.952600645,98080.65759238047177748
2017-10-30,239,0,792.10547457,226.1298843149352,39609523.80952380954,247,246,50005.3655495063,256.314083465345,39.551197485,63053.264532474819597459
2017-10-31,279,0,399.50321403,225.4894051446159,39609523.80952380954,312,312,99146.9465538591,509.862470598999,49.79,159077.090826887844566701
2017-11-01,417,0,245.79531103,225.79418210522698,39609523.80952380954,500,500,161148.411022443,506.663444934896,49.132459685,253331.722467447920684749
2017-11-02,411,0,186.91557018,226.45095748120434,39609523.80952380954,522,522,211911.312529238,572.008920186437,102.034621475,298588.656337320015296422
2017-11-03,370,0,86.41225742,226.55559808598792,39609523.80952380954,441,458,458378.533219406,1214.10160292457,50,556058.534139453280506683
2017-11-04,333,0,327.70094844,226.84664654343587,39609523.80952380954,390,390,120870.946509522,397.96359702461,48.493301595,155205.802839597936375573
2017-11-05,270,0,254.39078055,227.57637613530082,39609523.80952380954,313,313,155703.456405729,624.323530498656,45.21786819,195413.265046079302768315
2017-11-06,282,0,313.324007,228.15600404906309,39609523.80952380954,321,321,126417.136653549,465.982007923174,60.31228641,149580.224543338772180321
2017-11-07,215,0,216.8866708,227.22378131264477,39609523.80952380954,225,225,182627.745929421,870.697088708981,63.95,195906.844959520786348342
2017-11-08,303,0,374.37511781,234.99143770751985,39609523.80952380954,341,341,105801.699752068,379.448880295955,70.77969578,129392.068180920676875632
2017-11-09,502,0,227.0622138,235.75647096610484,39609523.80952380954,582,583,174443.484661321,378.279786936953,50,220537.115784243707395217
2017-11-10,481,0,167.81562004,234.83640150696823,39609523.80952380954,564,564,236030.017941276,566.925040193031,78.226824015,319745.722668869612209967
2017-11-11,344,0,289.50608434,236.52196874329792,39609523.80952380954,409,419,136817.586754239,447.177868422368,41.83221253,187367.526868972024943691
2017-11-12,455,0,265.84387059,236.35166903494147,39609523.80952380954,538,538,148995.437515425,389.557042667527,52.94021462,209581.688955129461025619
2017-11-13,309,0,476.44469548,236.89470883272492,39609523.80952380954,332,332,83135.6171767449,312.048135677383,36.0887848,103599.981044891152515283
2017-11-14,172,0,118.43137484,234.10726993944937,39609523.80952380954,209,209,334451.270721418,1689.52056357542,195,353109.797787261959350362
2017-11-15,343,0,557.81342924,234.99489316459596,39609523.80952380954,359,359,71008.5518442279,297.937903134387,44,106959.707225244965662249
2017-11-16,350,0,458.02364894,236.32941407989213,39609523.80952380954,388,388,86479.2110650036,304.993712299113,38.362075185,118337.560372055955017485
2017-11-17,411,0,192.90613168,237.89765058377856,39609523.80952380954,482,483,205330.558777348,628.797243683925,50,303709.068699335583830129
2017-11-18,370,0,185.33270792,296.47465888028177,39609523.80952380954,405,405,213721.173414545,708.842251907659,48.77040903,287081.112022601811150945
2017-11-19,450,0,166.12577747,296.59062407142306,39609523.80952380954,517,517,238430.931147109,535.458875689236,53.84690667,276832.238731334912712365
2017-11-20,379,0,106.50684513,289.1583212275192,39609523.80952380954,470,470,371896.508242723,904.995999687099,60.849877675,425348.119852936784998526
2017-11-21,419,0,146.3697931,286.2260011685227,39609523.80952380954,508,508,270612.692478053,613.413613589093,45.973759875,311614.115703259379462794
2017-11-22,532,0,129.93085053,282.1417195180698,39609523.80952380954,573,573,304850.800629871,623.35322459077,40.76086957,357181.397690510975489868
2017-11-23,458,0,227.21201048,280.80891443674346,39609523.80952380954,493,493,174328.4772897,464.202202244484,50,228851.685706530549302525
2017-11-24,406,0,628.22722698,282.5564329197191,39609523.80952380954,426,429,63049.6771047363,190.75901406285,41.08527857,81835.61703296245851417
2017-11-25,635,0,234.72394329,281.2880129452563,39609523.80952380954,742,743,168749.396646837,284.36959939186,47.02432716,211286.6123481516150344
2017-11-26,623,0,141.09841886,278.41074700251653,39609523.80952380954,679,679,280722.662446846,479.562692360955,42.4680932,325623.068113088284324241
2017-11-27,755,0,112.95297443,274.5136585755253,39609523.80952380954,864,867,350672.693743913,624.310732196408,32.91145466,541277.404814286214097545
2017-11-28,771,0,173.91051283,274.1196036153382,39609523.80952380954,856,856,227758.076064723,352.919901034808,33.79120438,302099.435285795782793248
2017-11-29,764,0,196.70711127,274.20169315321243,39609523.80952380954,863,863,201362.947960651,312.124073454319,39.98,269363.075391077401522794
2017-11-30,462,0,206.88989397,275.76618707595895,39609523.80952380954,494,494,191452.192510268,467.496644849159,34.57147416,230943.34255548433967757
2017-12-01,477,0,352.41702929,274.73794048677644,39609523.80952380954,519,519,112393.898471417,281.401512078557,45.24886878,146047.384768770852744555
2017-12-02,568,0,399.24816203,275.3506986785057,39609523.80952380954,614,613,99210.2846711571,211.37520462388,30.74257426,129573.000434438230340185
2017-12-03,547,0,404.63811957,280.03425332054974,39609523.80952380954,578,578,97888.7600899829,210.35063303973,34.958430385,121582.66589696380208607
2017-12-04,509,0,360.33940488,281.7701597929542,39609523.80952380954,536,534,109922.820745171,261.959701622673,43.793064265,139886.480666507138812131
2017-12-05,570,0,337.91190286,281.65351014745886,39609523.80952380954,555,556,117218.492377678,225.475251984553,28.10196871,125364.240103411522432773
2017-12-06,322,0,445.28591232,284.6464620790437,39609523.80952380954,293,303,88953.0135898362,379.067914847122,61.44137157,114857.57819867804271736
2017-12-07,188,0,201.69330615,283.22679615443496,39609523.80952380954,189,189,196384.920084374,1252.11900178781,69.65,236650.49133789614110903
2017-12-08,545,0,135.88860602,279.50434207715756,39609523.80952380954,575,575,291485.246415365,610.460043167708,108.97534825,351014.524821432088073343
2017-12-09,324,0,217.84340536,277.1496373069056,39609523.80952380954,352,352,181825.673098396,640.033587394165,163.37055544,225291.822762746154450891
2017-12-10,393,0,344.53693008,276.59482662743704,39609523.80952380954,396,396,114964.522961529,358.814384756198,71.57507703,142090.49636345427124235
2017-12-11,662,0,117.11391787,273.51683225090403,39609523.80952380954,725,725,338213.634474397,588.187562165533,50,426435.982570011705443085
2017-12-12,888,0,52.61500261,260.25384380656334,39609523.80952380954,975,975,752818.052762713,1248.69298087349,42.32178144,1217475.656351649088459515
2017-12-13,848,0,71.55400748,253.21770399706404,39609523.80952380954,906,906,553561.221895452,642.603174352415,34.4596113,582198.475963287799633253
2017-12-14,686,0,54.22152999,242.37084901277825,39609523.80952380954,776,776,730512.838985163,1219.55595761378,71.23491961,946375.423108291996953602
2017-12-15,517,0,191.2168682,240.61502020871777,39609523.80952380954,556,555,207144.506564467,455.978534213005,74.89595894,253068.086488217792928035
2017-12-16,569,0,382.8850897,239.88796134007745,39609523.80952380954,580,579,103450.160046898,214.984817718303,58.99549181,124476.209458897456469254
2017-12-17,637,0,99.31757385,234.51356060673092,39609523.80952380954,687,687,398816.868708348,841.16929438874,62.2542457,577883.305245064688358549
2017-12-18,641,0,221.52116912,232.9944853436524,39609523.80952380954,701,701,178806.946380431,280.931680841262,60,196933.108269724768463121
2017-12-19,1048,0,107.77335418,228.3252428476051,39609523.80952380954,1207,1209,367526.130276781,343.318248471687,68.1816805,415071.762402269026680351
2017-12-20,727,0,175.23019,225.95667013664584,39609523.80952380954,811,811,226042.80580739,327.787424162208,80.40581019,265835.600995551023969845
2017-12-21,758,0,157.90110853,223.37104647031688,39609523.80952380954,826,826,250850.194646029,324.297398628668,79.65,267869.651267279712591858
2017-12-22,585,0,210.27226753,226.13744496288243,39609523.80952380954,621,621,188372.552763982,347.90769751809,98.84485331,216050.680158734063533067
2017-12-23,516,0,163.07785945,223.58813215923308,39609523.80952380954,565,565,242887.194763245,663.609307757346,94.08718739,374939.258882900338187303
2017-12-24,402,0,248.20483185,222.19074153461818,39609523.80952380954,460,467,159584.015806344,398.412675345,100.65,186058.719386114855137152
2017-12-25,576,0,164.04043953,220.03297588564484,39609523.80952380954,619,619,241461.946352776,524.718951382026,49,324801.030905473818968288
2017-12-26,533,0,320.98648737,220.315081085829,39609523.80952380954,562,560,123399.349716321,240.624124035492,50,134749.509459875442031744
2017-12-27,512,0,373.52424591,220.10983889538272,39609523.80952380954,531,529,106042.711398898,245.564579893672,49.65,129903.662763752382009704
2017-12-28,475,0,366.63089424,219.19201208172998,39609523.80952380954,495,495,108036.51419377,231.332623376056,46.80915738,114509.648571147751903516
2017-12-29,610,0,290.81198637,218.9238559253167,39609523.80952380954,628,625,136203.202293569,239.1070799148,35.32655399,149441.924946749858386604
2017-12-30,486,0,302.4236579,218.252962740565,39609523.80952380954,524,524,130973.628467484,307.137343445045,45.077724815,160939.967965203595266208
2017-12-31,494,0,247.85484329,219.498301367488,39609523.80952380954,513,512,159809.359717041,385.871350506184,50.39177797,197566.131459166300350792
2018-01-01,421,0,396.14785848,219.37546360311697,39609523.80952380954,371,372,99986.7169824428,334.540973821248,58.495715995,124449.242261504421800539
2018-01-02,427,0,226.67244468,218.60878187763308,39609523.80952380954,429,429,174743.44473215,617.517628751007,76.65,264915.062734181951790623
2018-01-03,949,0,129.85681797,215.12694657202977,39609523.80952380954,975,975,305024.598859839,326.331847378326,34.90175378,318173.551193868178779597
2018-01-04,584,0,722.47044823,215.13864779565944,39609523.80952380954,476,476,54825.1127871203,121.220246209213,32.77630442,57700.837195585444991252
2018-01-05,1051,0,120.67510458,211.52641246556945,39609523.80952380954,1067,1067,328232.769695743,336.26341954742,43.67097335,358793.068657096860388767
2018-01-06,710,0,315.06269802,210.77581679739106,39609523.80952380954,691,691,125719.496655687,192.530472547763,45.37205082,133038.556530504006787172
2018-01-07,574,0,240.07829266,211.5656246882475,39609523.80952380954,543,542,164985.860948942,379.484124203845,66.297305025,205680.395318484155657482
2018-01-08,526,0,78.30852312,207.55594627973247,39609523.80952380954,549,547,505813.699850592,1369.02845981139,56.80538323,748858.567516827757235315
2018-01-09,212,0,254.95428036,206.17513557340976,39609523.80952380954,173,171,155359.320711826,948.66830375448,103.88607409,162222.279942016067682448
2018-01-10,323,0,266.39862011,205.73315096845008,39609523.80952380954,287,286,148685.168838627,544.059065274529,99.068291685,155600.892668515277623391
2018-01-11,687,0,187.82918179,207.01388915372019,39609523.80952380954,727,727,210880.56409362,318.308234451989,65.0183526,231410.086446596229321012
2018-01-12,474,0,265.62074245,206.07736909202777,39609523.80952380954,464,463,149120.597452177,430.614514252865,41.96567454,199374.52009907673226387
2018-01-13,560,0,319.29992324,205.50118882843663,39609523.80952380954,487,485,124051.153561233,271.644589846233,35,131747.626075422926375699
2018-01-14,539,0,538.08664885,206.40661767724137,39609523.80952380954,538,538,73611.7944837406,167.610077502498,39.72370824,90174.221696344000251421
2018-01-15,468,0,330.83460472,207.32477765737505,39609523.80952380954,501,502,119726.060225031,384.21134712244,56.1,192874.096255465078083009
2018-01-16,542,0,338.69644631,207.97455432462638,39609523.80952380954,554,553,116946.971958629,252.489213842267,56,139626.535254773395592031
2018-01-17,400,0,634.28559377,208.3178053027464,39609523.80952380954,422,422,62447.4593124196,181.939317929667,45.9013625,76778.392166319273419472
2018-01-18,409,0,189.67259919,207.06582190862164,39609523.80952380954,400,400,208831.027666461,547.421768268524,63.08711614,218968.707307409432419786
2018-01-19,376,0,679.83641364,208.33474395048088,39609523.80952380954,369,369,58263.3160199045,194.746741514515,40.386502,71861.547618855946582817
2018-01-20,412,0,298.2818387,207.1723098302457,39609523.80952380954,432,432,132792.274520467,383.253121142493,61.54986153,165565.348333557094660484
2018-01-21,340,0,310.53817264,206.94840668136013,39609523.80952380954,360,360,127551.223324595,403.630452619637,58.15301551,145306.962943069430334394
2018-01-22,352,0,303.42647141,206.72436568109234,39609523.80952380954,359,359,130540.765362385,387.490670202952,54.4723164551661,139109.150602859849761875
2018-01-23,624,0,202.27568583,204.83770788063077,39609523.80952380954,714,725,195819.50073524,333.472841815018,71.27325547,241767.810315887749551668
2018-01-24,328,0,1003.19967413,205.38913761489076,39609523.80952380954,361,361,39483.1904665028,139.298996620949,45.48251703,50286.937780162757769891
2018-01-25,373,0,464.42498397,205.19575517361383,39609523.80952380954,389,389,85287.2372867468,273.766580767866,37.7326087,106495.199918699948006882
2018-01-26,481,0,124.3948483,202.4293854140791,39609523.80952380954,572,572,318417.718665276,610.290366556121,59.936407,349086.089670101184249411
2018-01-27,523,0,280.56584691,201.63906489886222,39609523.80952380954,631,645,141177.282428333,306.121196995454,70,197448.172062067972997409
2018-01-28,407,0,474.10315153,201.2572453809908,39609523.80952380954,435,435,83546.2149575905,256.583389962961,33.9373829,111613.774633888063586557
2018-01-29,378,0,286.17114515,200.81209619633754,39609523.80952380954,412,411,138412.011416387,397.51750788904,57.09500568,163379.695742395442685402
2018-01-30,390,0,314.00923856,201.20887780607168,39609523.80952380954,407,407,126141.268937055,452.335215432887,54.31732177,184100.43268118486821103
2018-01-31,303,0,180.66918244,201.1257068692473,39609523.80952380954,347,347,219237.853822876,695.831596523714,47.7,241453.563993728670766868
2018-02-01,307,0,257.31249841,204.6406921670434,39609523.80952380954,351,351,153935.483331405,611.292260740671,50,214563.583519975384586713
2018-02-02,469,0,241.11348845,204.13204518910078,39609523.80952380954,526,526,164277.511244028,404.431704227562,79.916994695,212731.076423697869548757
2018-02-03,278,0,1033.93103018,205.5135575048436,39609523.80952380954,288,288,38309.6383156886,162.627698427738,47.10339065,46836.777147188622223583
2018-02-04,255,0,961.54270659,206.52825537619935,39609523.80952380954,258,258,41193.722897738,196.014162522503,39.619355815,50571.653930805731622577
2018-02-05,303,0,244.97769186,206.77912714351228,39609523.80952380954,331,331,161686.247871304,601.111871201128,78.17431109,198968.029367573432048744
2018-02-06,272,0,402.79245471,206.86869538277674,39609523.80952380954,294,294,98337.3033592936,395.456100679754,53.34286314,116264.093599847655718784
2018-02-07,200,0,1130.96392267,208.5560354409536,39609523.80952380954,207,207,35022.8004764172,196.839487739925,46.29332913,40745.773962164571090242
2018-02-08,182,0,1591.79054151,211.16450158202272,39609523.80952380954,178,178,24883.628075869,192.859323486312,45.83710925,34328.959580563506678639
2018-02-09,183,0,337.45337563,211.40794178722626,39609523.80952380954,184,184,117377.767331254,668.472530688447,47.501098445,122998.945646674253765188
2018-02-10,222,0,449.66820722,212.17434237025714,39609523.80952380954,245,244,88086.1114341587,445.064481509872,72.615756375,108595.733488408737662905
2018-02-11,153,0,1093.05141575,212.7682410024516,39609523.80952380954,151,151,36237.5669057202,301.465397874107,59.81905936,45521.275078990225616727
2018-02-12,171,0,1753.90792924,216.80378336476758,39609523.80952380954,166,168,22583.5821534142,169.981575151965,36.80616467,28556.904625530173011623
2018-02-13,218,0,1104.02554927,217.26799213487234,39609523.80952380954,221,222,35877.361566329,199.548249656726,41.028881755,44299.711423793279292578
2018-02-14,290,0,266.68884743,216.44950651270844,39609523.80952380954,501,307,148523.360429322,564.798167537302,46.99028544,173393.037433951686506875
2018-02-15,229,0,543.39777618,218.20415809710622,39609523.80952380954,852,223,72892.3185657995,449.380092978546,63.72891894,100211.76073421581074464
2018-02-16,235,0,222.0732915,218.6774424515451,39609523.80952380954,1093,244,178362.393524187,776.220447710971,52.65115293,189397.789241477040863589
2018-02-17,198,0,970.02083681,221.36058058388846,39609523.80952380954,1023,212,40833.6834697439,298.683674269077,45.845867235,63320.938945044304091613
2018-02-18,141,0,668.54812057,225.7431661653534,39609523.80952380954,1029,145,59247.0797404902,599.122047243587,36.31340589,86872.696850320056622803
2018-02-19,211,0,384.46675509,228.16455132714003,39609523.80952380954,1151,231,103024.574387537,544.351071935279,60.999,125745.09761704952854068
2018-02-20,221,0,724.6882763,231.87768838743662,39609523.80952380954,840,243,54657.3266120005,298.978665460661,79.39552342,72651.815706940536855863
2018-02-21,223,0,546.79763711,233.4246964617828,39609523.80952380954,241,241,72439.0910297729,428.348011505159,59.5350435877778,103231.870772743348331909
2018-02-22,160,0,472.43703069,233.10734559335282,39609523.80952380954,155,155,83840.8533556607,707.878120062779,64.92482905,109721.108609730678437368
2018-02-23,120,0,2684.60240421,235.47856644273406,39609523.80952380954,109,109,14754.3352220349,158.066355450228,50,17229.232744074895412737
2018-02-24,137,0,551.10340261,238.77259414985193,39609523.80952380954,133,133,71873.1251188219,815.903046883456,86,108515.105235499606714612
2018-02-25,115,0,1190.65881439,243.95909209168633,39609523.80952380954,117,117,33266.896721985,324.120120572425,44.3186131,37922.054106973757835788
2018-02-26,117,0,625.51962867,246.73562147705488,39609523.80952380954,116,116,63322.591320504,577.410095853828,40.35232252,66979.571119044006511405
2018-02-27,214,0,583.67700394,249.03673097148766,39609523.80952380954,226,234,67862.0599098061,354.97124010939,75.80493182,83063.270185597157499812
