date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-03-31,200,935889208.9800083597423958,0,0,856.52376059,238.69467241421185,0.0002901603645038297,2.00862789708063,,-35.01053484450542,465934586.66,203,213,543983.25895748,1092659.949486830834989301612,3681.88740048469,7395.541746523230236498010555,347.80991589,698.6206999379214968482107,784242.01630324,1575250.392009450109260810241,,0.08120859423815026,0.09713497109391525
2018-04-01,242,902830001.7700485026725286,0,0,404.69367129,238.52613726198268,0.00028477212409869175,1.93767543260071,,-40.73926617939506,465934586.66,260,280,1151326.59519485,2230897.258408883496924698344,4584.75886964475,8883.774626108833143366297772,260.634774,505.02559846123828308954,1283732.48350053,2487456.895310473280142563376,,0.08119273833010206,0.0954267245136663
2018-04-02,223,968755258.905976660564654076,0,0,1059.2007239,242.92238646613396,0.00029544842724814595,2.0791658027586886,,-33.96519060989852,465934586.66,255,274,439892.62483318,914609.7024389053305953705677,2660.46282580701,5531.543326928681060535584287,288.9000285,600.6710596732105151626251,728966.81427112,1515642.871578457072004056053,,0.0827477890833695,0.09523429801150493
2018-04-03,257,1033272176.114908734769805496,0,0,1589.98528478,246.13957678610413,0.0002990261766359717,2.2176335599419756,,-29.60897578108438,465934586.66,276,300,293043.33261387,649862.7289217569699282797616,1147.54698620333,2544.838708214775866408543499,222.241335,492.849842902307179881426,344264.095861,763451.6124644349775561229916,,0.08376556763149431,0.09538790248703657
2018-04-04,230,905440149.450687315988747562,0,0,1620.72244311,247.54449014438944,0.0002866632056165118,1.9432773942394657,,-39.72998815643624,465934586.66,241,262,287485.73738794,558664.5346322473835719792237,1748.5962070716,3398.007480855112034154145644,282,548.0042251755293274,458132.20625276,890277.9599840409075703015503,,0.08489408162529,0.09563535436689144
2018-04-05,245,896434124.387593214548087994,0,0,753.19875842,248.7959055529569,0.0002829929802496101,1.9239484469560009,,-33.59272555375812,465934586.66,254,263,618607.74656357,1190169.413275931904173964827,2495.16244360532,4800.563908277395593065605165,189.138,363.8917613603640982242,656227.7226682,1262548.307876956657092949601,,0.08316687773582061,0.08765534287868192
2018-04-06,184,858433695.503640558352305408,0,0,5506.295654,251.4503381422729,0.00027884593410911493,1.8423910138485888,,-29.553728175813866,465934586.66,181,189,84618.5195889,155900.4000957601425514211443,552.321304543122,1017.591808247377716799268446,150.2,276.72713028005803776,104388.72655865,192324.8517587542816163829331,,0.08281996260954107,0.08389479402229501
2018-04-07,299,937416072.848557101390215932,0,0,490.18759654,253.65013399948273,0.00029223791015861567,2.0119048889852102,,-18.12960288032569,465934586.66,432,478,950523.00374066,1912361.878318741096966016387,2768.38050720406,5569.718277015204240623893393,330.632639105,665.201423073432093739164871,1323285.88244354,2662325.336413266258922896532,,0.0847949842026913,0.08419805653677029
2018-04-08,207,996341153.643456474597732978,0,0,692.65422911,257.87271698422074,0.0003048911448620129,2.1383713125604533,,-12.202764182878115,465934586.66,237,249,672679.91311683,1438439.428744687453531000659,3470.22776196534,7420.635494237548395271169289,232.95587,498.146149500562326095871,864086.71272937,1847738.238065150277468767423,,0.0847236777432653,0.08451293765429149
2018-04-09,164,964374821.512519359060263012,0,0,3682.19238107,259.9035302235661,0.0003072760724722385,2.0697644028221482,,-8.666495031384141,465934586.66,191,204,126537.27411278,261902.345588780569402288674,919.787247169167,1903.742902360518558236219745,216.33408964,447.760597853807677676164648,187636.59842251,388363.552081545645136209436,,0.08366583285937453,0.08275565547210068
2018-04-10,233,989298355.19376417720775686,0,0,494.98136208,260.698635172655,0.000311358165650613,2.123255889384471,,-12.854597588050915,465934586.66,231,241,941317.43607099,1998657.789918019795523759596,6519.28018490448,13842.10004714592023445313033,267.80459,568.61767292169360852189,1571146.52456198,3335946.111362167455945089013,,0.08349581430683752,0.08242277127660695
2018-04-11,270,1091526321.680231444140728024,0,0,507.08353235,260.1068086444123,0.00033721783397683573,2.3426600062139964,,0.6281871822322728,465934586.66,306,332,918851.74124297,2152557.225849997512417547105,3579.67629344304,8385.964487841367687020394165,302.67438892,709.063185828144763121079888,1188452.52942309,2784140.209963335758805975337,,0.08552769670680825,0.08349949414056682
2018-04-12,295,1309427332.310607417087145776,0,0,588.89090994,260.0620431631102,0.0003555330083253388,2.8103243884449336,,18.50775775871866,465934586.66,367,408,791206.96006185,2223548.216169193604483175143,2277.68214398331,6401.025678361840873942492458,313.60802958,881.340293940834146629935888,929294.31474519,2611618.476771629727612830469,,0.09009206331039105,0.08657564797694663
2018-04-13,2685,1247292545.587596279209785816,0,0,44.45157861,250.36313520725804,0.00033811730126797436,2.6769692169209276,,23.677410280704095,465934586.66,574,2841,10481845.668074,28059578.18995007298465378544,3750.0982727761,10038.89763664995956264943911,290.03085228,776.403663510900829196174928,10654029.19295691,28520508.18572256161948230403,,0.08103092515186452,0.0863188636282256
2018-04-14,385,1275336937.58031416020096416,0,0,451.83922973,261.9274795251562,0.00034199698965110706,2.737158764543376,,1.5477256238830477,465934586.66,376,388,1031195.51381115,2822545.838585999156931247442,3343.73012461152,9152.320216848136763552189292,410.27869163,1122.99791670044353966314288,1297367.28834927,3551100.244137077721176352936,,0.08098185624059616,0.08605681412066742
2018-04-15,344,1387243813.669129406240303778,0,0,2361.06431362,263.8867546849905,0.00035699895604308706,2.9773359896148333,,13.33380616800006,465934586.66,326,346,197340.91272814,587550.2016889311596281143191,794.905269116734,2366.70006607571661013835565,248.8,740.76119421617052504,275037.22311439,818878.2228621980542919666812,,0.0767544466888606,0.08673102313698193
2018-04-16,375,1416782046.118856525583345936,0,0,639.36963997,265.0899053519392,0.00037780240198566914,3.0407316535029096,,34.76897177042122,465934586.66,338,356,728740.55559572,2215904.474591202696643581307,2774.20264048539,8435.605782155277797295121291,310.914321515,945.407018958041211362380044,987616.1400128,3003075.658447282423085781243,,0.0742957218874543,0.08588052148530652
2018-04-17,374,1371752114.17103926083106742,0,0,487.91495084,267.40736932474334,0.0003733370749905901,2.944087332095887,,16.79730540085836,465934586.66,369,375,954950.41882556,2811457.430843992844615846472,3159.30015647952,9301.255568979908363544991734,298.5,878.8100686306222695,1184737.55867982,3487970.8383674656363293719,,0.07326362129611334,0.08295160418100478
2018-04-18,335,1451534789.00118376903101576,0,0,70.40586614,261.2679571823565,0.00038150873383202354,3.115318824915636,,14.143497478828815,465934586.66,342,359,6617837.57770238,20616673.98605031741189821641,18964.4701889582,59080.37098421286903509373042,241.24465126,751.55400348048560574110136,6808244.79783599,21209853.18333240814538711454,,0.07360642016290846,0.08113102937280302
