date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-09-30,2,4781,192578360.813816,0.00003,5.77735082441448E-8,0.00003,5.77735082441448E-8,0.00003,5.77735082441448E-8,,,,,,1,,0.00000813459848042081,0.00192578360813816,,,100000000000,1,1,99999999960,192578360.7367846556744736,99999999960,192578360.7367846556744736,99999999960,192578360.7367846556744736,99999999959.99997,192578360.7367845979009653559,,,
2015-10-01,5,14546,215329958.0167825900224315647,0.0000538461538461538,1.158805936689858237506999321E-7,0.00003,6.45620450441493E-8,0.0007,0.000001506447717696817,57219936.0478975,20.8733329497177,123141.2029515900224315647032,57219936.0478975,123141.2029515900224315647032,1.00000004,,0.00000903358036236119,0.00215206816813831,,,100057219936.0478975,13,2,100057215896.048,215329949.3224274113306463989,50028607948.0239,107664974.6612134904585063856,50028607948.0239,107664974.6612134904585063856,100057215896.0477575,215329949.3224268894541156253,,,
2015-10-02,15,16093,209017460.1898212603438794001,0.00006,1.253387573570898E-7,0.0001,2.08897928928483E-7,0.00186,0.0000038855014780697838,,,,,,4653817689.37289378,,0.00000877954763296318,0.00208897928928483,,,100057219936.0478975,31,4,21.50003,0.0449131173890025235449,5.3750075,0.011228279347250630886225,5.75,0.0120116309133877725,21.50003,0.0449131173890025235449,,,
2015-10-03,0,13168,205811097.8763765354444287346,,,,,,,,,,,,,,0.00000858,0.00205693400244302,,,100057219936.0478975,0,0,0,0,,,,,0,0,,,
2015-10-04,0,17156,203466225.9032965612041927501,,,,,,,,,,,,,,0.00000849,0.00203349869238165,,,100057219936.0478975,0,0,0,0,,,,,0,0,,,
2015-10-05,0,17204,203786224.2509670347744493122,,,,,,,,,,,,,,0.00000845238457042665,0.00203669684587697,,,100057219936.0478975,0,0,0,0,,,,,0,0,,,
2015-10-06,0,17139,211784971.3126503934824505681,,,,,,,,,,,,,,0.00000857145178258328,0.00211663857388816,,,100057219936.0478975,0,0,0,0,,,,,0,0,,,
2015-10-07,0,17215,204684775.8671687466999604022,,,,,,,,,,,,,,0.00000839305610753945,0.00204567722347267,,,100057219936.0478975,0,0,0,0,,,,,0,0,,,
2015-10-08,0,17199,203289028.4880852999980034585,,,,,,,,,,,,,,0.00000836,0.00203172773157218,,,100057219936.0478975,0,0,0,0,,,,,0,0,,,
2015-10-09,1,16442,213490379.3082209045497476337,0.0001,2.13368290109074E-7,0.0001,2.13368290109074E-7,0.0004,8.53473160436296E-7,,,,,,,,0.00000872854412624197,0.00213368290109074,,,100057219936.0478975,4,0,0,0,,,,,0,0,,,
2015-10-10,0,15839,212028957.2263789358649836954,,,,,,,,,,,,,,0.0000086156779661017,0.00211907703773799,,,100057219936.0478975,0,0,0,0,,,,,0,0,,,
2015-10-11,0,17213,213110509.7104087508939813962,,,,,,,,,,,,,,0.00000857,0.002129886377481,,,100057219936.0478975,0,0,0,0,,,,,0,0,,,
2015-10-12,0,17224,204363945.601732683871353501,,,,,,,,,,,,,,0.0000082995675043834,0.0020424707555572,,,100057219936.0478975,0,0,0,0,,,,,0,0,,,
2015-10-13,0,17215,211787150.5064285933267958797,,,,,,,,,,,,,,0.00000845071011104617,0.00211666035336374,,,100057219936.0478975,0,0,0,0,,,,,0,0,,,
2015-10-14,0,17215,204707596.5669090432683546664,,,,,,,,,,,,,,0.00000808203565166569,0.00204590529996485,,,100057219936.0478975,0,0,0,0,,,,,0,0,,,
2015-10-15,1,16458,192272277.3135766640467867013,0.0001,1.92162322155731E-7,0.0001,1.92162322155731E-7,0.0001,1.92162322155731E-7,,,,,,,,0.00000754486031560491,0.00192162322155731,,,100057219936.0478975,1,0,0,0,,,,,0,0,,,
2015-10-16,0,17242,191770002.1296665781314158372,,,,,,,,,,,,,,0.00000729474985388661,0.00191660334209003,,,100057219936.0478975,0,0,0,0,,,,,0,0,,,
2015-10-17,3,17095,198751295.3180405671113207711,0.0001,1.96190573083577E-7,0.0001,1.96190573083577E-7,0.0067,0.000013144768396599659,1248001917.4876961,449.65174701615,2448462.114013140745667344769,1248001917.4876961,2448462.114013140745667344769,,,0.00000721472054115813,0.00196190573083577,,,101305221853.5355936,67,0,0,0,,,,,0,0,,,
2015-10-18,4,17173,198657780.7848410172241833019,0.0000614285714285714,1.204603618007593011147818867E-7,0.0001,1.96098263396585E-7,0.00043,8.432225326053155E-7,,,,,,2026104437.07071187,,0.00000744257685563998,0.00196098263396585,,,101305221853.5355936,7,1,50,0.0980491316982925,50,0.0980491316982925,50,0.0980491316982925,50,0.0980491316982925,,,
2015-10-19,0,17210,197378364.0196190597448830468,,,,,,,,,,,,,,0.00000737,0.00194835330704851,,,101305221853.5355936,0,0,0,0,,,,,0,0,,,
2015-10-20,0,12000,187941513.5598516230128517512,,,,,,,,,,,,,,0.00000685,0.00185520065127119,,,101305221853.5355936,0,0,0,0,,,,,0,0,,,
2015-10-21,0,11906,192792503.4167880625005043345,,,,,,,,,,,,,,0.0000071,0.00190308554573349,,,101305221853.5355936,0,0,0,0,,,,,0,0,,,
2015-10-22,0,17279,198375919.9197022556977772779,,,,,,,,,,,,,,0.00000711,0.00195820034041788,,,101305221853.5355936,0,0,0,0,,,,,0,0,,,
2015-10-23,2,17280,199832499.3678430507794091121,0.00001,1.97257846843034E-8,0.00001,1.97257846843034E-8,0.00001,1.97257846843034E-8,,,,,,,,0.00000708,0.00197257846843034,,,101305221853.5355936,1,0,0,0,,,,,0,0,,,
2015-10-24,0,17284,196153687.1015340677577721199,,,,,,,,,,,,,,0.00000682718001168907,0.00193626432589159,,,101305221853.5355936,0,0,0,0,,,,,0,0,,,
2015-10-25,2,17282,189463727.3884183337066963326,0.0001,1.87022666671951E-7,0.0001,1.87022666671951E-7,0.0001,1.87022666671951E-7,,,,,,,,0.00000653811805961426,0.00187022666671951,,,101305221853.5355936,1,0,0,0,,,,,0,0,,,
2015-10-26,0,17279,187474403.9084545559560389923,,,,,,,,,,,,,,0.00000645471887784921,0.00185058973741255,,,101305221853.5355936,0,0,0,0,,,,,0,0,,,
2015-10-27,0,17280,197424512.0487621166778493241,,,,,,,,,,,,,,0.00000659354997077732,0.00194880884160338,,,101305221853.5355936,0,0,0,0,,,,,0,0,,,
2015-10-28,0,17279,200253115.4195913293613993665,,,,,,,,,,,,,,0.00000649296025715956,0.00197673043655254,,,101305221853.5355936,0,0,0,0,,,,,0,0,,,
2015-10-29,0,6900,202429421.9801618177753922172,,,,,,,,,,,,,,0.00000634596201052017,0.00199821310566625,,,101305221853.5355936,0,0,0,0,,,,,0,0,,,
2015-10-30,2,15953,214434910.2138118386526735621,0.00001,2.11672119452871E-8,0.00001,2.11672119452871E-8,0.00001,2.11672119452871E-8,,,,,,,,0.0000064437463471654,0.00211672119452871,,9.914799647461322,101305221853.5355936,1,0,0,0,,,,,0,0,,0.0310589084907568,
2015-10-31,0,17280,217458200.4238807446649434241,,,,,,,,,,,,,,0.00000683359205143191,0.0021465645743146,,-0.25573510659150117,101305221853.5355936,0,0,0,0,,,,,0,0,,0.0306507088784695,
2015-11-01,0,17279,215272578.4557155377669260527,,,,,,,,,,,,,,0.00000644220923436587,0.002124989951327,,1.7238400699749663,101305221853.5355936,0,0,0,0,,,,,0,0,,0.0305643761204112,
2015-11-02,3,17262,223377963.4786493387297452593,0.00007,1.542911062410431E-7,0.0001,2.20415866058633E-7,0.00021,4.628733187231293E-7,38645751.3619544,13.9186510052155,85181.36755931774868115872335,38645751.3619544,85181.36755931774868115872335,,,0.00000604514026884863,0.00220415866058633,,7.157480889928951,101343867604.897548,3,0,0,0,,,,,0,0,,0.0311542055273371,
2015-11-03,79,17207,218664102.768937108202861315,0.000013695652173913,2.955035726601186923282027353E-8,0.00001,2.15764513370881E-8,0.01134,0.0000244676958162579054,,,,,,3.95874187,,0.00000538169316189363,0.00215764513370881,,6.105066199071821,101343867604.897548,828,741,25600019147.1935,55235756.73579441545595772474,34547934.0717861,74542.18182968207243147400554,25.99999,0.0560987518999777229119,25600019147.193522,55235756.73579446292415066633,,0.0314744742184923,
2015-11-04,556,17174,203741132.9353380010123312103,0.00001,2.01039429173603E-8,0.00001,2.01039429173603E-8,0.01135,0.0000228179752112039405,,,,,,641.71959305,,0.00000495803974284044,0.00201039429173603,,-1.2914319671180556,101343867604.897548,1135,595,157925468.854376,317492.4611045737036083023673,265472.095553573,533.7035855161050703420393352,25.99999,0.0522702314811938626397,157955896.854376,317553.6333820826475291423673,,0.0334213558061439,
2015-11-05,550,12767,197089552.9888869035777887117,0.00001,1.94476052322442E-8,0.00001,1.94476052322442E-8,0.29348,0.0005707483183559027816,,,,,,1996.57628802,,0.00000505998421975453,0.00194476052322442,,-8.120330640483829,101343867604.897548,29348,28814,50758825.602065,98713.7602361290149216104273,1761.60288755692,3.425895753318844851494683986,25.99999,0.0505637541562296877558,50758825.602065,98713.7602361290149216104273,,0.0333903912154988,
2015-11-06,1260,22710,188825253.5632897839860716511,0.00001,1.86321341415003E-8,0.00001,1.86321341415003E-8,0.33288,0.0006202264813022619864,,,,,,131.47124719,,0.00000499553945061368,0.00186321341415003,,-8.919481882527677,101343867604.897548,33288,32052,770844346.376302,1436247.526390037955401864589,24049.8061392831,44.80992140642001667858004349,25.99999,0.0484435301357666384997,770844386.376302,1436247.600918574521403064589,,0.0342446957045944,
2015-11-07,654,22222,194282535.5076847023975335683,0.00001,1.91706257220339E-8,0.00001,1.91706257220339E-8,0.10032,0.0001923197172434440848,,,,,,1870.54413675,,0.00000496,0.00191706257220339,,-5.643726646387834,101343867604.897548,10032,9404,54178816.534609,103864.1813847730860493221245,5761.25228994141,11.04468113406775028715770338,25.99999,0.0498436077066624179661,54178816.534609,103864.1813847730860493221245,,0.0333344901794083,
2015-11-08,324,22350,186815323.7542220610446435393,0.00001,1.84338064225599E-8,0.00001,1.84338064225599E-8,0.00351,0.0000064702660543185249,,,,,,335209.41447564,,0.00000495,0.00184338064225599,,-13.605688956233704,101343867604.897548,351,38,302330.01589,557.3092988645718621476811,7956.05568131579,14.66603903164831906879720908,2,0.00368676128451198,302330.11589,557.3094832026360877466811,,0.0339787179280128,
2015-11-09,331,22634,191647674.0251244726817914132,0.00001,1.89106335246932E-8,0.00001,1.89106335246932E-8,0.00323,0.0000061081346284759036,,,,,,543028.67917,,0.00000497,0.00189106335246932,,-10.76004700197513,101343867604.897548,323,13,186627.09999,352.9236693687163970473068,14355.9307684615,27.14797456682426550120235118,30,0.0567319005740796,186627.09999,352.9236693687163970473068,,0.034400971504269,
2015-11-10,218,22569,192037612.7739808799350011614,0.00001,1.89491103223596E-8,0.00001,1.89491103223596E-8,0.00214,0.0000040551096089849544,,,,,,2026.06048261,,0.00000560905844535359,0.00189491103223596,,-11.032294855228082,101343867604.897548,214,18,50020159.059669,94783.75123636429110012749724,2779992.16998161,5267.837832427738978550380696,19.4999345,0.03695064101192860854462,50039859.059669,94821.08098369933951212749724,,0.0336354373217475,
2015-11-11,165,22365,183064580.2439788410879140399,0.00001,1.80637057347841E-8,0.00001,1.80637057347841E-8,0.00165,0.0000029805114462393765,,,,,,59148.54031597,,0.00000584733196960842,0.00180637057347841,,-11.559537948653771,101343867604.897548,165,25,1713379.012627,3094.99742962490587870188307,68535.20050508,123.7999694398191742844753228,10,0.0180637057347841,1713380.012627,3094.99923599547935711188307,,0.033817695579575,
2015-11-12,268,22431,209429049.8928790227687358242,0.00001,2.06651921662755E-8,0.00001,2.06651921662755E-8,0.0029,0.000005992905728219895,,,,,,2025.84804701,,0.00000612260286382233,0.00206651921662755,,-2.368879667279032,101343867604.897548,290,48,50025404.3014566,103378.4593085225631594046893,1042195.92294701,2153.717902260881566189556126,1.7,0.003513082668266835,50025404.3014566,103378.4593085225631594046893,,0.0421864698577319,
2015-11-13,347,22714,199276128.3266935583751297353,0.0000101595744680851,1.99771403370921560659383423E-8,0.00001,1.96633632637347E-8,0.00573,0.0000112671071501199831,,,,,,2277436.6820622,,0.00000583,0.00196633632637347,,-3.889181654338899,101343867604.897548,564,237,44499.09339,87.5001838234425615483633,187.759887721519,0.3691990878626268668665497009,55,0.10814849795054085,44499.09339,87.5001838234425615483633,,0.0415583407178527,
2015-11-14,203,22726,196235694.3368031349443655673,0.00001,1.93633516239832E-8,0.00001,1.93633516239832E-8,0.00308,0.0000059639123001868256,,,,,,3436938.71126189,,0.00000581399766218586,0.00193633516239832,,0.7655996594945033,101343867604.897548,308,126,29486.667095,57.0960703179820236272804,234.021167420635,0.4531434152220797062748573332,55,0.1064984339319076,29486.667095,57.0960703179820236272804,,0.0416631277036196,
2015-11-15,140,21678,188989288.998238371936878715,0.00001,1.8648320166252E-8,0.00001,1.8648320166252E-8,0.00136,0.000002536171542610272,,,,,,2454353.49729275,,0.00000582891116306254,0.0018648320166252,,-2.701201877712162,101343867604.897548,136,11,41291.4715491,77.00165815833022399809732,3753.77014082727,7.000150741666378913921529204,20,0.037296640332504,41291.4715491,77.00165815833022399809732,,0.0419981406803018,
