date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-07-11,2810,2843,1350525,475.035174111854,308894.9734362204881802574006,243304.048722784,0.0168695982527566,0.000001144460987452636161651179959,0,0,19.88925634,0.0013493195042066559043596624,6450850.02589166,51.71247,437.6361594345878934418637296,6450850.02589166,437.6361594345878934418637296,83.66923541,181.15499775950343,2.3081863914117462E-7,0.00006784162671245736,,-27.927431585608964,4553177575.55332788,1179,3625,54418778.33589584,3691.858446011807099853383401,15900.6772104025,1.078727807783404222000529687,234.99262172,0.0159422817229099396101098592,57639954.88770899,3910.388303214835386233983464,,0.05760216041694857,0.046440425781349146
2015-07-12,2914,2912,1538382,528.290521978022,394602.817422768448465878032,229792.283645531,0.0173982985277088,0.000001505645032511243063148438337,0,0,21.03454292,0.0018203248443060981249654548,6607413.04094144,52.89069,571.8041110169181239256435725,6607413.04094144,571.8041110169181239256435725,130.56016606,180.10387198940222,2.7783248931159687E-7,0.00008653978606662769,,-10.629968330885822,4559784988.59426932,1209,4984,34924779.32847948,3022.382931510795275007618965,7310.48370104883,0.6326476955323343655339141201,104.260204515,0.00902265579399095037576202035,36435450.76602735,3153.116114533152857796232807,,0.07374470904718677,0.05687832108027631
2015-07-13,2904,2851,1674689,587.404068747808,357415.7111372290856729126038,251283.538434828,0.0141630175615973,0.000001108585944576609874130719254,0,0,16.66987167,0.0013048056567666680920122042,6469002.25952062,51.70955,506.3500732911678404154164414,6469002.25952062,506.3500732911678404154164414,196.45686421,179.81986186989838,2.674645311153803E-7,0.00007827328743717126,,-23.655742312075414,4566253990.85378994,1177,4942,23243036.11990657,1819.308847126000753560656289,5037.90771298229,0.394333598500204873735416077,108.27285587,0.0084748723691559255144862962,24897339.91755849,1948.796643788013489463971197,,0.07573619652317415,0.058207661020314126
2015-07-14,2378,2890,1265733,437.969896193772,357559.1413539123576832377369,257859.0895263,0.0135759473384764,0.000001061536013252857515664755789,0,0,14.07825739,0.0011008128457432111481878174,6557494.3984618,52.34173,512.7462774507421207858009876,6557494.3984618,512.7462774507421207858009876,537.86257376,181.81496099857267,2.717458449805232E-7,0.00007819240799824666,,-21.708519353953058,4572811485.25225174,1037,3243,8501821.29841369,664.7778796937464179101593408,3061.31263091767,0.2393714062469003451610668125,181.52214342,0.0141936534990128853250559772,9927836.862066,776.2814704586975214442651996,,0.07557826883034247,0.058183234741900444
2015-07-15,2982,2851,1559618,547.042441248685,327330.2725652501956762889375,219652.352356622,0.0271077161141678,0.000001937679102310974094690055639,0,0,39.41461923,0.0028173854147601576775169025,6469002.25952062,51.562455,462.4089480014976451590464616,6469002.25952062,462.4089480014976451590464616,121.10617832,180.16746360025772,2.5000000000000004E-7,0.00007148072136177675,,-29.723288937359783,4579280487.51177235,1454,5124,37812112.89858638,2702.837106203897638263640151,8200.58473217206,0.5861837122440316373600883076,154.59437309,0.0110505173069448477547876575,42019796.16764962,3003.605341538417006170754662,,0.07576901167283234,0.05915100921416933
2015-07-16,2977,2891,1542092,533.411276374957,330796.6269862249746529853431,253243.418356309,0.00746157580052494,5.382359549724943864591221281E-7,0,0,11.37144152,0.0008202715953780808274936264,6559763.42766542,52.21106,473.1843014493998800109090372,6559763.42766542,473.1843014493998800109090372,345.19960616,181.46129807094886,2.5897979619905794E-7,0.00007213435464056107,,-33.28062396086474,4585840250.93943777,1524,5508,13284604.5275731,958.2763742515612469864694392,2581.88425870204,0.1862425547580950772524955536,204.21278044,0.0147307571263939929063214708,14221018.49693083,1025.823991607587229617624181,,0.07583767245502286,0.05917289413530357
2015-07-17,2858,2866,1688717,589.224354501047,321538.3397407037034382214702,231950.400255486,0.00972540037037037,6.80935394385688435292421785E-7,0,0,14.17963374,0.0009928038050143337764650888,6503037.69757492,51.68619,455.3178656576522361762839613,6503037.69757492,455.3178656576522361762839613,360.53873961,182.82824170098883,2.4999999999999994E-7,0.00007001618118059612,,-35.34537376569752,4592343288.63701269,1458,5720,12737447.55871724,891.8274360494880114682457211,2909.41393147251,0.2037060529553297241821911927,153.457271075,0.010744492095067052316933229,16641847.68802275,1165.198622904485518205629122,,0.07579408165090007,0.059209237205200195
2015-07-18,2827,2872,1870838,651.405988857939,318889.4312226551811391351958,229629.320626237,0.0129343882135231,8.968830871083577833933637031E-7,0,0,18.17281544,0.0012601207373872457713410544,6516651.87279664,51.720865,451.8709932622568982060790454,6516651.87279664,451.8709932622568982060790454,178.72617812,183.83267570636892,2.500083502126812E-7,0.00006934097479544126,,-33.69908233554664,4598859940.50980933,1405,5344,25731316.97207137,1784.234601613910787038215363,4924.06935314779,0.3414397689076256551427230438,161.887923915,0.0112254664518763273877317329,26314226.62322178,1824.654125042350824314797943,,0.07579526533358087,0.05883133329282908
2015-07-19,2746,2875,1443660,502.142608695652,329622.5671761290724022250636,247310.497780374,0.0066707995467033,4.774512523657955400004170816E-7,0,0,9.71268414,0.0006951690234445979626886844,6523458.9604075,51.701885,466.905597836870871449230265,6523458.9604075,466.905597836870871449230265,379.12033405,184.37803702985263,2.6000000000000005E-7,0.00007157331726475746,,-30.387976013769126,4605383399.47021683,1456,5122,12147550.48958036,869.4404851803949160971725795,2852.98909986632,0.2041978939976269264717332227,194.362896025,0.0139111972216943915948230965,14613010.16951528,1045.901613055844327218794964,,0.07626047243778004,0.058572174554328095
2015-07-20,2809,2870,1524448,531.166550522648,308939.1400745771206237351944,229047.813171136,0.00996841767669173,6.677589238677334815290644344E-7,0,0,13.25799551,0.0008881193687440854701449468,6512113.8143894,51.539095,436.2299267383861486250073048,6512113.8143894,436.2299267383861486250073048,268.41589251,184.6575212166378,2.4E-7,0.00006698745433080068,,-34.09733154767431,4611895513.28460623,1330,4704,17181901.82493778,1150.971863814320397994778582,4096.16753268888,0.2743918355273048505189237324,157.82885036,0.0105725529055732744627062448,19268372.0737685,1290.739194320442584894629963,,0.0767901390062141,0.05897045457637933
2015-07-21,2524,2894,1365191,471.731513476158,319427.1695241526184342622618,245172.651520178,0.0116603431501472,8.064655161285609632229409231E-7,0,0,11.88188967,0.0008217883609350038428461069,6566570.51527628,51.896065,454.1643939295236490951242871,6566570.51527628,454.1643939295236490951242871,381.82361426,185.34750610126792,2.4999999999999994E-7,0.00006916310315604907,,-32.59358173491266,4618462083.79988251,1019,4192,12095800.02745299,836.5830650536723202179835582,3478.33454962195,0.2405724112667524105282241491,100.3873499,0.006943100636696092291659593,14581178.43201523,1008.479548030227183878724867,,0.07711194651552294,0.05911308257866075
2015-07-22,2784,2873,1492829,519.606334841629,334006.2803871779997700556114,248123.296424554,0.0163656084496753,0.000001181903555475184105331700952,0,0,20.16242961,0.0014561051803454290132182288,6463511.208863,51.01021,466.786609376594892878215347,6463511.208863,466.786609376594892878215347,226.1311967,185.88369462642456,2.6E-7,0.00007221873596142608,,-30.538755298660725,4624925595.00874551,1232,4596,20452399.59139447,1477.046445868495875143437026,4651.35138023506,0.3359147171930105600510832144,125.585476415,0.0090696243618047873196059032,21377610.94356035,1543.864040219077562389578544,,0.0778426057651254,0.05949145065693528
2015-07-23,2795,2858,1411398,493.841147655703,345758.2758818891998729935074,246710.24844858,0.00973984326153846,7.271388666133330599619873521E-7,0,0,12.66179624,0.0009452805265973331272628152,6420036.60932422,50.596665,479.2949966817785192165686671,6420036.60932422,479.2949966817785192165686671,288.30387462,189.74677774111595,2.6970007078167644E-7,0.00007465611582115723,,-27.205672328810167,4631345631.61806973,1300,4607,16064111.6518131,1199.284180041760178520069674,4447.59107899838,0.3320398747188487126967208953,149.59025339,0.0111678272828000979587305097,20490052.10094553,1529.707702829735522184061796,,0.07813821443489037,0.05951981142637796
2015-07-24,2507,2872,1359537,473.37639275766,363223.4238577716801644274135,247027.445558819,0.0171993828857143,0.000001347022860730157209974979355,0,0,18.05935203,0.00141437400376666389570234,6451485.35408648,50.774055,505.2680270777848069009578494,6451485.35408648,505.2680270777848069009578494,349.2313423,193.29744233714808,2.7071024784376834E-7,0.000078318092554878,,-20.801079697652423,4637797116.97215621,1050,3600,13280014.00565165,1040.065366024702056079776249,3815.2330079605,0.298801771835876032357106319,126.436732575,0.00990228372414520819775085,13734838.82865781,1075.686378609154499666508297,,0.07882006270142672,0.05993112262403479
2015-07-25,2649,2869,1403450,489.177413733008,375504.4312211401196224139013,253817.859762314,0.0139455452016807,0.000001127549807514584525345361146,0,0,16.59519879,0.0013417842709423529169867987,6444746.33735171,50.650685,521.081993358385280652915333,6444746.33735171,521.081993358385280652915333,357.13761965,193.42282904928896,2.7928023961324674E-7,0.00008085376306253653,,-16.421409387127927,4644241863.30950792,1190,4141,13004067.92151161,1051.427826575031600384078444,3364.11332401627,0.2720012216155336765347531893,158.75817536,0.0128361958947980650761459008,13930793.27475139,1126.357058709926242530858543,,0.0791464697942846,0.06011722585554869
2015-07-26,2336,2889,1410436,488.209068881966,381673.9091152233423585287072,246403.665579997,0.0118403131822387,9.717048989001224160310533496E-7,0,0,12.79937855,0.001050412995711029483987328,6489673.11558351,50.932465,532.5912466684099157558105301,6489673.11558351,532.5912466684099157558105301,507.2200006,193.59894911272625,2.797932043014495E-7,0.00008206749973115136,,-15.17197225235201,4650731536.42509143,1081,3779,9169061.80933588,752.4819775725825343841093588,2574.23548370608,0.2112610698669690115658782323,139.0943559,0.011415126015427921584609024,9728035.89292529,798.3555830272770173908501619,,0.07917551358195793,0.060170969896892655
2015-07-27,2613,2876,1350298,469.505563282337,370224.5297144602441995391034,267847.123383112,0.00915487440291705,7.277688068738442214989694874E-7,0,0,10.04289722,0.0007983623811406068049277506,6460470.70973284,50.6328,513.5765771693774399810985921,6460470.70973284,513.5765771693774399810985921,487.36971371,194.46802503905428,2.7000000000000006E-7,0.00007949522569549973,,-18.776494499487743,4657192007.13482427,1097,3570,9555768.19012007,759.6379489674719378368473526,3026.11293387213,0.2405615306582358240368242695,134.148479185,0.01066416362951962267807812005,10803223.17392351,858.8046644499023608332942457,,0.07932009086529307,0.0600377039573239
2015-07-28,2475,2868,2023435,705.521269177127,372195.0013814194061145118724,239278.238464158,0.0182810026778577,0.0000014589689236006311085649319,0,0,22.86953435,0.0018251701234243908974918635,6442499.99844012,50.422195,514.1625683040893215634751971,6442499.99844012,514.1625683040893215634751971,251.04165899,193.79479883660943,2.701597541059473E-7,0.00007980792680303921,,-17.836216893609,4663634507.13326438,1251,3633,18577133.87444964,1482.60254046233707044891809,5778.91868394794,0.4612035193292328779842334187,230.11075166,0.0183646620250736133855525886,20994811.57878287,1675.552385723103363352268686,,0.0785375865153916,0.06003037719905236
2015-07-29,2606,2876,1961572,682.048678720445,379023.1999821886259415970632,245021.380132195,0.0158692616005768,0.000001287943466191170455470836527,0,0,22.01066584,0.001786377587607151668689952,6460470.70973284,50.493005,524.3294394250462032271683576,6460470.70973284,524.3294394250462032271683576,97.64815808,193.65854232692513,2.8000000000000007E-7,0.0000811596341788428,,-20.695475429046354,4670094977.84299722,1387,4067,47825735.47370385,3881.519195379909534567422905,13798.1876139384,1.119855859078280350347662484,242.66351203,0.019694481864908018969278884,56117229.02588732,4554.453778871353783671840793,,0.07864074479308797,0.05912670626772212
2015-07-30,2478,2857,1415484,495.44417220861,363166.6805230287223297925161,247275.760955869,0.0130382200079745,0.000001012516658248158744159172363,0,0,16.34992789,0.0012696958894431892790511829,6417790.27041263,50.090775,498.3900834593473236244309601,6417790.27041263,498.3900834593473236244309601,206.72030084,195.9539738377544,2.694233656301362E-7,0.00007765758344535361,,-22.547399206727217,4676512768.11340985,1254,3619,22622416.61407478,1756.802205943066102058920083,6397.57147608244,0.4968199407514861512488633116,272.30655648,0.0211466691325624957950368928,23152811.17194234,1797.991365579627576837071831,,0.0785544184539491,0.05929224548097382
2015-07-31,2811,2877,1507060,523.830378866875,359845.8191573696476985749193,254337.675287417,0.0123150560279286,9.463046386597766381747490454E-7,0,0,15.87410722,0.0012197866792324547453154558,6462717.04864443,50.371825,496.603434658227032382137655,6462717.04864443,496.603434658227032382137655,477.67165887,196.89994866698953,2.7000000000000006E-7,0.00007684127758036239,,-19.517517531438163,4682975485.16205428,1289,5277,9803754.10228925,753.3329903036247551491436013,1940.0625536907,0.1490768852114137914333379728,107.41186445,0.0082536648916267090165580355,10237710.09582585,786.6787232606325829510693298,,0.07767169752910981,0.05927497157247191
2015-08-01,2580,2863,1841346,643.152637093957,329121.3979278354976469178092,241009.895092552,0.017361376310757,0.000001218491110229313855896779335,0,0,21.78852727,0.0015292063433377864327099032,6431268.30388217,50.057925,451.3722365965059127547420465,6431268.30388217,451.3722365965059127547420465,440.13160464,199.44727970270307,2.4917209261176575E-7,0.00007018401585330216,,-21.2843839849104,4689406753.46593645,1255,4244,10654555.82833124,747.7795151654926752842362875,2923.15252265432,0.2051585829915909962851801893,144.372325025,0.010132629548332692163054554,12405859.30614494,870.6930262163126037236785751,,0.0779453040900317,0.06030727216125505
2015-08-02,2900,2879,1875897,651.579367836054,347318.0994623525273232606639,263511.034930737,0.020815671579743,0.000001539576987963682952922423259,0,0,27.5391335,0.002036860355075953360302745,6467209.72646761,50.268165,478.3303403428969655530142704,6467209.72646761,478.3303403428969655530142704,224.97161015,199.3208416019262,2.618851736926652E-7,0.00007396239809346047,,-9.838280732154145,4695873963.19240406,1323,4404,20873184.66595455,1543.830793741645126287805242,4867.35231493669,0.3600010495784738455921910676,161.788729205,0.01196628239649528426220202635,21435819.59498118,1585.444622343598611851790724,,0.07703166739666933,0.0607648194004749
2015-08-03,2758,2862,1597514,558.180992313068,352787.4229945436560443054737,253818.908820858,0.0182366998362069,0.000001368197319366295380966686339,0,0,21.15457181,0.0015871088904649023418237877,6429021.96497058,49.903165,482.3334648057309685441272874,6429021.96497058,482.3334648057309685441272874,151.10914325,201.22673376630172,2.658694764291523E-7,0.00007502439211341817,,-15.570978515957204,4702302985.15737464,1160,4637,31118586.76442003,2334.653055429273147178500914,6884.72840485109,0.5165225634399361744125097503,108.643,0.00815087503237809024331,31924485.6132945,2395.115126670983715895189861,,0.07672572519706784,0.060813019482410545
2015-08-04,2781,2883,1423376,493.713492889351,349271.4380396757699465296654,242011.066006779,0.0119727960773967,8.880764086064979635692200841E-7,0,0,13.61306914,0.0010097428765855846316186692,6476195.08211397,50.19991,480.3686651622469126038734167,6476195.08211397,480.3686651622469126038734167,174.10909599,201.18679038306908,2.5999999999999995E-7,0.00007417452054354178,,-19.415615207322514,4708779180.23948861,1137,4298,27044992.41349381,2006.049345374628196238121506,6606.24823628492,0.490015295518052449710566004,115.34880823,0.0085559425457291961462128494,28393654.91955257,2106.085740136588230195760701,,0.07516828319540171,0.0606492830104178
2015-08-05,2721,2851,1402835,492.050157839355,346132.7112968160059304071314,236853.385563121,0.013424487972973,9.854662978165887118863728687E-7,0,0,15.89459376,0.0011667920966148386858139264,6404312.23694309,49.575395,470.1284609817480187754592024,6404312.23694309,470.1284609817480187754592024,388.7916888,202.85925378117443,2.6000000000000005E-7,0.00007340811059614264,,-12.970841152350967,4715183492.4764317,1184,4423,12127788.80914813,890.2780621886069713823223693,3658.66820896533,0.2685759205183180558029634947,113.84097938,0.0083568512047002337877787632,16182289.48825367,1187.911296452521892035491823,,0.07511739001190657,0.06065292825153602
2015-08-06,2931,2891,1647769,569.965063991698,329331.9983295336573726781237,213859.313849502,0.0254198705285593,0.000001773008952397662248941479187,0,0,29.81750813,0.0020797395011624537097959557,6494165.79340669,50.201735,452.9611619039709431222213543,6494165.79340669,452.9611619039709431222213543,24.06953068,192.09943954199647,2.5E-7,0.00006974893717124489,,-18.202613850520173,4721677658.26983838,1173,4541,196168247.81310502,13682.52679170945983261164971,111421.787861183,7.771551281037429618362618105,105.66569517,0.0073700699335682446361601813,505966338.6776302,35290.61436719084213965092906,,0.07557811301475141,0.06057958271701808
2015-08-07,2840,2844,1444462,507.898030942335,317145.8783856065850076190178,224743.989324363,0.0139416003568596,9.351647927717377762969604435E-7,0,0,17.58035805,0.001179242803685164314142215,6388587.86456196,49.319165,428.5291712244201135672406431,6388587.86456196,428.5291712244201135672406431,107.4704217,194.68094973077356,2.4000000000000003E-7,0.0000670772916189363,,-20.030510545808752,4728066246.13439974,1261,5007,43994116.43906537,2951.006177900627242076965566,8904.03066473757,0.5972582614825532162420820468,106.28849613,0.007129544450650192357266519,44582481.53834103,2990.472115243145094708835246,,0.07486237287715304,0.06029191350480335
2015-08-08,2432,2885,1335143,462.787868284229,318747.985428326580994406855,209407.471953555,0.0172443830409914,0.000001160958467835748292421885221,0,0,18.08935781,0.001217845432759701399481209,6480687.75993715,49.961565,436.3049298089570099240462911,6480687.75993715,436.3049298089570099240462911,230.74010127,195.36806723980425,2.5750159210329236E-7,0.0000673238622150789,,-13.916127766126255,4734546933.89433652,1049,3155,20518960.11082624,1381.41564329796585751926579,6697.58055578907,0.4509069905123349083888418076,135.73160258,0.009137975710327767738143562,21130866.6535145,1422.611555066415568883579794,0.07205285624677905,0.07364272257093923,0.05968603811724249
2015-08-09,2387,2893,1430448,494.451434497062,277802.7256716931728767021129,192880.072615909,0.037558269787627,0.000002200736001213943168564236114,0,0,40.67560618,0.0023833970893146980491500432,6498658.47122987,50.03128,380.7904820456096163048472172,6498658.47122987,380.7904820456096163048472172,78.82983367,192.61866031746663,2.2E-7,0.00005859524450029224,,-29.831153048023562,4741045592.3655656,1083,2820,60142783.15040247,3524.081083625889130001788618,23064.5681034505,1.351474007315323730529802374,221.990385045,0.0130075808884257929726255508,65042082.05173034,3811.156700629208818426927675,0.07272581772304097,0.06783273197751351,0.06212327031389093
2015-08-10,2610,2870,1408629,490.81149825784,269574.9341747854690419303833,179719.302956363,0.0137540851821192,7.809926063468527751898630883E-7,0,0,16.6149349,0.000943439068466998515837943,6446992.6762633,49.56627,366.0769543495117447638900609,6446992.6762633,366.0769543495117447638900609,393.81911999,195.84608445673717,2.1433149783752926E-7,0.00005678259193582507,,-16.301252361629455,4747492585.0418289,1208,3323,12055007.85522775,684.5145918265631100693090097,3900.81956223841,0.2214986454178674194094393949,217.05020431,0.0123246731809221898519200517,12962423.40531825,736.0399987235742052373396785,0.07270895091868392,0.048249209095645514,0.062007320843503834
2015-08-11,2405,2857,1329977,465.515225761288,266880.2363728495312658984282,182212.11999983,0.0138877131886792,7.796436798053029431814303913E-7,0,0,14.72097598,0.00082642230059362381444897912,6417790.27041263,49.275,360.2889514396029042569561072,6417790.27041263,360.2889514396029042569561072,422.59533149,195.90298774729325,2.0683346126412588E-7,0.000056139097143858244,,-35.129147302679606,4753910375.31224153,1060,3361,11249320.61740768,631.5267029430571462782246769,5577.88551337823,0.3131374566928600668459406756,173.9108132,0.0097631960366021845995640208,18747273.21046422,1052.454991944702065454965114,0.07270444487285221,0.04533487338906263,0.061384962055578855
2015-08-12,2510,2882,1460354,506.71547536433,268501.3977982365276159461668,182728.433751752,0.0149604078409091,8.438164113383477786386366639E-7,0,0,17.11470657,0.0009653259745710692721682527,6473948.74320238,49.63854,365.1520903554110159338406613,6473948.74320238,365.1520903554110159338406613,126.90081151,194.60692927751242,2.1034716540035075E-7,0.00005640330265802911,,-27.940547146045,4760384324.05544391,1144,3491,37512638.9450459,2115.836727918793720321692486,11278.0257345193,0.6361178988891331393714312568,187.24522424,0.0105612490540792487383976264,39371587.83920673,2220.687585021955537742487648,0.07255556127603655,0.04539437849254354,0.06137787655310622
2015-08-13,2440,2868,1338462,466.688284518828,277582.6135347329851885389343,179471.388743986,0.0116793433215235,6.801133674918825079533145683E-7,0,0,13.18597861,0.00076784799189833351716631014,6442499.99844012,49.330845,375.1606788483378981259837331,6442499.99844012,375.1606788483378981259837331,363.79837941,194.86514591426447,2.2000000000000004E-7,0.000058232158158971374,,-25.52709444595039,4766826824.05388403,1129,3294,13102935.83980311,763.0122321702691042987242862,4700.52701488061,0.2737218325610452707360690177,191.575152435,0.01115583457592396993685139569,15483535.98701674,901.6397164560837425594173188,0.0665026952021881,0.04346284083004059,0.061510658103179426
2015-08-14,2661,2862,1432457,500.509084556254,280144.3634771480837030490012,200387.896575101,0.0138857821967213,8.149623109197649839066036048E-7,0,0,16.94065428,0.00099425401932211410203185752,6429021.96497058,49.16112,377.3219630913898219845264754,6429021.96497058,377.3219630913898219845264754,117.98846196,192.9347375640321,2.2034580502806926E-7,0.000058690414365867934,,-17.89336586458715,4773255846.01885461,1220,3369,40455276.44759773,2374.336937995248492441660738,12985.5204848386,0.7621255780116437088829769055,231.949588,0.013613217431712348553711192,43748218.51342131,2567.601072321231564008345961,0.06559616945656549,0.04344667567156631,0.06084565296387834
2015-08-15,2479,2885,1584033,549.058232235702,276867.4474533275719956037833,187508.848869452,0.0154690510923623,8.960486964501110570879568939E-7,0,0,17.41815153,0.0010089508322028279581287344,6480687.75993715,49.489255,375.3954773773442092581642498,6480687.75993715,375.3954773773442092581642498,309.06546576,195.56815748211713,2.2114206474003329E-7,0.00005792525288720048,,-19.69810615782626,4779736533.77879176,1126,3513,15465126.52897977,895.8213651237061599236258543,6276.51085659373,0.363568478617451116565128421,217.05030431,0.0125726937664005702879780688,22049382.63921376,1277.216065383104991081634695,0.06358105268925698,0.04324547724740083,0.060825856715740506
2015-08-16,2502,2846,1442241,506.760716795502,285033.5842290670271495046075,182654.389793893,0.0159873479289941,9.5211192544451299167982958E-7,0,0,18.9130326,0.001126348407800857660209252,6393080.54238514,48.754875,380.7340812101252310100622852,6393080.54238514,380.7340812101252310100622852,146.99740433,194.43224544478144,2.3E-7,0.00005955408799966102,,-14.942393321837594,4786129614.3211769,1183,3612,32559279.77922891,1939.038213177782133624516984,9336.24706071838,0.5560116790405989447087976835,202.449391495,0.0120566888765710552652710249,33722524.3833148,2008.314184694644069586943949,0.06355339175022243,0.04370391182057338,0.06094143179326686
2015-08-17,2316,2881,1481377,514.188476223533,282704.9817020254648508929319,208704.279089069,0.0198347260353535,0.000001170006743794938527542088073,0,0,23.56365453,0.0013899680116283894482073706,6471702.40429079,49.287775,381.7514516388021728781173559,6471702.40429079,381.7514516388021728781173559,106.42585501,191.92448054614047,2.2862653419053186E-7,0.00005898779452307602,,-14.930825969648609,4792601316.72546769,1188,3554,45032302.68916176,2656.356217929237593639470557,12915.4383819665,0.7618532254508893222952765933,160.321362685,0.0094570035997223272042463137,45901468.00950879,2707.626363252451744280440028,0.06351784252813697,0.04312637618748918,0.060933333533081765
2015-08-18,2188,2881,1417272,491.937521693856,268451.5506189836220454776083,202406.806897911,0.014670603690369,8.20647298654835404936937597E-7,0,0,16.2990407,0.0009117391488055244283515158,6471702.40429079,49.221345,362.0154431181186509046749609,6471702.40429079,362.0154431181186509046749609,390.74163285,192.29838197107048,2.5673168184400105E-7,0.000055938209222676794,,-21.844883875152394,4799073019.12975848,1111,3591,12281959.78033076,687.0308358566435699298378964,4072.60209780299,0.2278140682276160738213542568,153.45176309,0.00858381682931705244852873346,14624714.13321052,818.0803190053683651084875207,0.06353604072561668,0.04254371249955304,0.061197767316200434
2015-08-19,1975,2847,1441586,506.352651914296,237993.4928490502937040758633,184566.699330828,0.0164756093883792,8.159738425923689917292690986E-7,0,0,16.16257281,0.00080047033958311421861203224,6335709.04659879,48.123425,313.7834076077855737344361074,6335709.04659879,313.7834076077855737344361074,309.36596225,192.3231180373137,2.1796739594615617E-7,0.000049526170677966104,,-26.06649831266378,4805408728.17635727,981,2672,15533088.03978342,769.2943694141876035223622612,6325.40914103064,0.3132732927266504433993295454,219.85239176,0.01088844707826482869660890304,16901493.22483388,837.0662381656104760626216708,0.06391022086714646,0.04696281406678471,0.06283624020331813
2015-08-20,2145,2894,1322959,457.138562543193,250081.5673308540980319239146,194505.642753152,0.0111225334495759,5.780611834226575351538291768E-7,0,0,11.80100799,0.0006133229156114380908330606,6435895.76205712,48.819115,334.4868808411145777435907921,6435895.76205712,334.4868808411145777435907921,162.61034262,190.80520407615913,2.2066585342145005E-7,0.00005197207866744594,,-24.855773821796173,4811844623.93841439,1061,3195,29591258.13533103,1537.91919567812394889900653,10398.9955436907,0.5404574144591128239890503308,203.85938098,0.0105949957853893926060142212,33224790.7620917,1726.761439196860977060211073,0.05990617086237068,0.047178466826361586,0.06324551495899108
2015-08-21,2022,2852,1369053,480.032608695652,246768.9262915830660444855659,220275.245591947,0.0143938493488824,7.371973447330109826934278935E-7,0,0,14.81127098,0.00075857606773026883383935092,6342492.99011296,48.047505,324.8379830835209013272923836,6342492.99011296,324.8379830835209013272923836,210.64152167,189.79678664161491,2.2000000000000004E-7,0.000051216135924769154,,-29.081926950196095,4818187116.92852735,1029,2931,22873871.58432086,1171.511316188291922813141367,8068.81470615521,0.4132535107422215159072621444,222.94748483,0.01141850868713868898266693382,23649695.90374092,1211.246039985451237003956024,0.059654982254444364,0.04639543901328002,0.06324615431352598
2015-08-22,1865,2883,1843250,639.35137010059,239242.5167208802134199660596,191581.48276458,0.0239381575051546,0.000001187046961062280303015512878,0,0,23.22001278,0.001151435552230413778271598,6411433.13130984,48.50485,317.9305764420908572537177879,6411433.13130984,317.9305764420908572537177879,179.53043094,191.21145525971485,2.1500279597426188E-7,0.0000495880671186441,,-33.57802428747432,4824598550.05983719,970,2901,26873430.45360347,1332.601473041503231872865455,10233.8738149616,0.5074780216200501715168855666,239.48543789,0.011875619968027192871564949,29688467.93720361,1472.193740719765964110248825,0.059236427636214416,0.0450062357878163,0.06322063752252804
2015-08-23,1891,2876,1307623,454.667246175243,243038.0355207125641600143675,200934.957239203,0.0176926609010774,8.900837339482344921666848577E-7,0,0,18.06420678,0.0009087754923611461386770481,6395866.00265248,48.32308,321.7637146443483707383640696,6395866.00265248,321.7637146443483707383640696,460.9970366,206.01784471900805,2.2E-7,0.000050308076265341895,,-35.764426042308564,4830994416.06248967,1021,3178,10479447.87594994,527.2008629619647116737220047,3489.9154891067,0.1755709345855778249786236352,203.427682325,0.01023405535688784342357350588,11090951.42438109,557.9644301129661969810676228,0.059131966111314216,0.04446017080539788,0.06329616436871455
2015-08-24,1987,2873,1363734,474.67246780369,215315.5371980043620941568014,201722.947182206,0.0117128608094768,5.213481337051330744825781728E-7,0,0,11.865128,0.00052812565944329987566804,6389194.37608504,48.2092,284.3877868979866599482785717,6389194.37608504,284.3877868979866599482785717,300.95553002,205.87382847765602,2.1E-7,0.000044510742694330805,,-44.94907718778177,4837383610.43857471,1013,2926,16073416.59474003,715.4397102672603157284637956,8426.23091741811,0.3750577962482124963444248379,206.432086045,0.009188445465802951871454116225,24655151.66436539,1097.419111822269770535291053,0.05975780236550016,0.04817075350558999,0.06491272247872477
2015-08-25,2209,2874,1625107,565.451287404315,215698.1840205819577589389408,203988.841002614,0.0316575853435897,0.000001409744182717626627071951764,0,0,30.86614571,0.0013745005781496878539629883,6391418.25160752,48.162115,284.6162965914088970653525909,6391418.25160752,284.6162965914088970653525909,59.9119754,200.9511908924342,2E-7,0.00004453100789012273,,-45.73855906905428,4843775028.69018223,975,3064,80848194.31014274,3600.251578727141960853902418,27296.5437553645,1.215542605343216884141000885,168.089381495,0.00748518957359969460534088135,83636610.06643691,3724.422542771620184550673702,0.059578251278835745,0.0482866430354429,0.06485578137635585
