date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-12-01,8055,137,1748495,12762.7372262774,6.08316529,1625028878.785376917386309955,267135414.001953312915073651,212742636695.379,0.0000815612843029638,0.007579194254546872561991999892,0.00000374,0.0003475446316748993444,0.29720932,27.6185838635687955127192,1712.5,3.57438512155331,159136.41223081955275,1712.5,159136.41223081955275,111.54887116,,0.022293361898889537,92.92637210558806,,,17487273.43986839,3644,6042,156767.82075494,14567864.84565568534162185002,79.6136851858954,7398.210934281659661718234649,0.076643,7.12215593728858568258,481025.88589318,44699990.46492978704420224343,,,
2018-12-02,7286,154,1474804,9576.64935064935,6.14081462,1736055999.448207756400424762,282707768.646667820869406807,189260239467.475,0.0000902806171875,0.0089616575420085529232353125,0.00000377,0.0003742270487939251996,0.23111838,22.9418433075418954834824,1925,4.0174797170731,191084.103164006899,1925,191084.103164006899,50.56809615,,0.024045854904258656,99.26446917610748,,,17489198.43985897,2560,4162,345854.39778846,34331053.20869380266918326368,208.508318139918,20697.46751896190244020124639,1.278,126.85999160706535944,867811.62009834,86142859.81391956541169600958,,,
2018-12-03,13003,139,1988964,14309.0935251799,5.57046828,1631975208.215121615952425704,292969123.2144651919379524295,242913483059.744,0.0000706100263157895,0.006588201614539497306277965053,0.00000378,0.0003526893191001475638,0.18782267,17.5246162946750563034157,1737.5,3.62580654449023,162115.791517594283625,1737.5,162115.791517594283625,48.89652044,,0.024150833620968946,93.30405267199671,,,17490935.93985897,2660,11766,357713.30520051,33376101.06990241968448861032,91.3952384029917,8527.546137922434048844476557,0.00000546,0.0005094401275891020366,1075356.3750496,100335107.8587953270900572868,,,
2018-12-04,7688,129,1841214,14272.976744186,5.23759135,1560761669.225293913465403275,297992257.0218362797636592812,201672873740.897,0.000067026972098922,0.0059804395692232378113298739,0.00000389,0.0003470828115276379963,0.21140307,18.8623064013300931276269,1612.5,3.36464696395639,143874.301693654567875,1612.5,143874.301693654567875,45.49206311,,0.022796276473407366,89.22437314335167,,,17492548.43984959,3154,6302,384518.68843891,34308438.93786548968735744148,178.141179017168,15894.53502882440654354399147,0.09649861,8.6100279864547668961787,1122645.71016619,100167359.751651165919529314,,,
2018-12-05,7998,151,1934757,12812.9602649007,4.94694682,1497118424.716920518114896448,302634832.9848934454465709418,187915565011.415,0.0000709190574456219,0.006069028343094501313147556165,0.00000374,0.0003200573558183221176,0.25431574,21.7635356383368702929976,1887.5,3.9380377988107,161526.2724885248655,1887.5,161526.2724885248655,37.98219812,,0.022973238231074555,85.57683310650324,,,17494435.93984959,3586,6790,460595.66867576,39416318.66784377571201494946,237.457252757184,20320.83968913029149841102928,0.551694375,47.212257455171613427275,1612334.74622128,137978501.4891947340433840769,,,
2018-12-06,10173,143,2595478,18150.1958041958,5.45887631,1834181915.423966435364223892,335999904.0118559010829911377,214080215834.707,0.0000870614464199904,0.009126914222557036366824514291,0.00000376,0.0003941721495329395056,0.36234974,37.9862169942823806622044,1787.5,3.72901902083624,187389.02055588546975,1787.5,187389.02055588546975,13.79036169,,0.02952257143717124,104.83301849280306,,,17496223.43984959,4162,9376,1268728.39426512,133004627.2183396567348975873,455.814445160001,47784.4041587451510800686824,0.23850168,25.0028510300045977191408,4273716.23782017,448026573.3923946019425275057,,,
2018-12-07,10672,135,3687383,27313.9481481481,5.15282307,1811280679.862078739562182448,351512298.0604313005051488027,183994454101.612,0.000146327539739027,0.01514696506183774320866097486,0.00000387,0.0004005996061565563614,0.61677058,63.8444577356462113238676,1687.5,3.52006306419853,174680.06082407980875,1687.5,174680.06082407980875,7.57827612,,0.030465058155522362,103.51411011797322,,,17497910.93984959,4215,41059,2308956.63738474,239009591.6198691380340501567,224.474653570014,23236.29400834031958757904703,0.00005154,0.0053351172354803397588,9216704.8009312,954058995.6884446823873126625,,,
2018-12-08,6727,142,1594841,11231.2746478873,4.87539623,1729533923.115498635726684571,354747355.9906227168193412472,178467752933.196,0.0000583616634676903,0.005768016473196686875801071109,0.00000302,0.0002984734963679982064,0.18243856,18.0308194952128552510592,1775,3.70220929808051,175427.303328873118,1775,175427.303328873118,30.04043822,,0.028336670748100527,98.83228356556232,,,17499685.93984959,3126,6307,582537.63840549,57573525.06650439469760002514,542.991247760079,53665.06497224263365324208262,0.13661494,13.5019664893722824130608,3424645.79962282,338465564.7799344631109972041,,,
2018-12-09,5812,156,1608047,10307.9935897436,4.6509293,1690103522.53678206189181251,363390499.3486666581975696363,195929722862.993,0.0000622904037360651,0.006015279436527161212613404185,0.00000294,0.0002839108511533146594,0.20674185,19.9647124498336416042435,1950,4.06676268690638,188308.2176016882945,1950,188308.2176016882945,11.9430338,,0.02704864724469744,96.56831671881451,,,17501635.93984959,3319,5701,1465426.30945683,141513751.9797106423715996226,736.499212513756,71122.4892171858643133573874,0.8,77.254653375051608,4198782.01054092,405469311.0271763269945062447,,,
2018-12-10,7867,150,2184507,14563.38,4.46661717,1637908198.857121174484190329,366699928.6936562015732254452,198204976968.67,0.000060534019426457,0.005664530223056047646426613279,0.00000289,0.0002704345837223075578,0.2617491,24.493428684494343659982,1875,3.90992985551207,175454.9634876562875,1875,175454.9634876562875,16.20230884,,0.027321703667310304,93.57598052675002,,,17503510.93984959,4324,7317,1080309.67127286,101091036.7618888628519724305,475.9193367816,44534.61859097878613609453563,0.29,27.1370343527575058,3482301.78723097,325859804.2301920401705491921,,,
