date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-08-24,53185,578,18401576,31836.6366782007,1.305624,462360453.9314506385683148883,354129866.5250889,4840749.02899295,0.000528110803108808,0.1200539543474890484923127255,0.0001,0.0227327207928284,2.24235847,509.74909015943877996548,7225,129.658637132655,1642439.0772818519,7225,1642439.0772818519,40.23184883,50.27137611748097,0.0524704791173223,227.327207928284,,21.666353691643987,2033898.44156848,4246,155189,50554.43636298,11492398.86678435600163252632,1.18451536474583,269.2725706158224596445280557,0.01100725,2.502247409468604059,183823.75493954,41788140.96129873259507594936,0.0825255868233932,0.057125042475966,0.0757764107296759
2017-08-25,58395,567,19721954,34782.987654321,1.36123659,484700831.6089521068154867706,356073906.6633968,4894361.70036015,0.000558851475441662,0.1327180993144410207821181207,0.0001,0.0237483669895572,2.87864395,683.6309295686854695894,7087.5,126.749403183638,1683165.51038486655,7087.5,1683165.51038486655,33.80694854,50.05584694956988,0.0546417410815084,237.483669895572,,25.065557596272825,2040985.94156848,5151,157900,60371.78833455,14337313.8518476166862996126,1.43040689272888,339.6982783291762063957085194,0.01079344,2.56326574199766264768,225861.24836189,53638358.14817688689236455108,0.081012340497658,0.0573224151102043,0.0748399415009704
2017-08-26,60240,575,33388314,58066.6330434783,1.63931104,597210974.0288431891947889923,364306076.3724028,4903320.33521136,0.000582765439820583,0.1699240449476168905380070517,0.0001,0.0291582227319334,4.67727542,1363.81038474957340897028,7187.5,128.086686740308,2095747.258857713125,7187.5,2095747.258857713125,28.6947373,49.80829787488678,0.067163579606747,291.582227319334,,56.50958533530226,2048173.44156848,8026,147182,71378.01681338,20812561.12408221141834388892,3.05873040649427,891.8714246949711249667312162,0.011007105,3.20947619223777786807,450190.05868864,131267420.0294553430025581658,0.0823110013603965,0.0664277202978479,0.0795640050684563
2017-08-27,54352,582,17559799,30171.4759450172,1.54745182,567836236.211157155314257808,366949218.023792,5047109.0615401,0.000403216271970398,0.1113921447137096533382554858,0.0001,0.02762590511771,2.17938395,602.074542177600347545,7275,129.187137283469,2009784.5973134025,7275,2009784.5973134025,52.02309495,49.762541751659406,0.0636133672796468,276.2590511771,,57.55659183899225,2055448.44156848,5405,151454,39510.30678675,10915079.864623689706183425,6.82566650899257,1885.652153425595892993654147,0.010849625,2.9973071081273435875,1033774.49545296,285589561.244920007885679216,0.0821656211577985,0.0673498081196441,0.0795240671852934
2017-08-28,62934,572,20956025,36636.4073426573,1.53113253,571350924.3677680515773720563,373155759.8269417,5365346.02764858,0.000599165901639344,0.1659721954851097027867780361,0.0001,0.0277005408737384,3.25287168,901.06304928866097088512,7150,126.527294281064,1980588.6724722956,7150,1980588.6724722956,24.2247667,49.2672015089132,0.0632747470726081,277.005408737384,,49.809878136044105,2062598.44156848,5429,168089,85144.20249288,23585404.61315881410604982592,1.79049042300008,495.9755314635087345061309907,0.01070592,2.96559774550973411328,300961.74471166,83368031.10816959581974269744,0.082089212970351,0.0658936247392832,0.0787678310818394
2017-08-29,61987,572,18894634,33032.5769230769,1.49135297,559529318.818287893978297085,375182354.5056598,4993802.78440973,0.000481209353747887,0.1300886313060839071153571338,0.0001,0.0270336871660727,2.56147739,692.46178444228396146253,7150,126.090202441331,1932908.63237419805,7150,1932908.63237419805,34.16412748,49.00841649995741,0.0587660487727333,270.336871660727,,55.21180129667134,2069748.44156848,5323,164505,60582.50552265,16377685.02036191775461396655,1.5359195888562,415.2156967738151191363904574,0.0109,2.9466719011019243,252666.45196479,68305058.19777667757942980233,0.0820606780206264,0.0661677275688365,0.0784204832756739
2017-08-30,63254,579,20748968,35835.8687392055,1.51100395,572119359.7122094936214545035,378635251.94705975,5144560.65341899,0.000516194213581985,0.1421890716981223553377036908,0.0001,0.0275456539335149,2.93404791,808.20268353212671298859,7237.5,127.188511348569,1993616.7034381408875,7237.5,1993616.7034381408875,25.99320355,48.59717018630317,0.0601074986027111,275.456539335149,,59.52476549347389,2076985.94156848,5684,160057,79904.96199344,22010344.30641959121129942256,1.37371978870634,378.4000990132605172224011447,0.01092447,3.00921670027065519603,219873.46822097,60565584.64776525642361987453,0.082023968054958,0.0639980306169091,0.0778827769621547
2017-08-31,60343,566,17551004,31008.8409893993,1.57256212,599912329.9250878951535805446,381487206.14795154,5334631.64974555,0.000449776711590296,0.1294715474073926196687908777,0.0001,0.0287857383610668,2.5030074,720.5091613221407229432,7075,123.910723937683,2036590.9890454761,7075,2036590.9890454761,39.30505132,48.425441504572916,0.0607787471911976,287.857383610668,,50.3818271292104,2084060.94156848,5565,153507,53022.7253672,15262982.9961091876921372896,1.20360148540171,346.4655744976498562122214423,0.01075617,3.09624295387155882156,184761.25321956,53184890.94441065099256226608,0.0819563373238179,0.0640987165908165,0.0780528479983001
2017-09-01,63739,582,21889765,37611.2800687285,1.67219462,647635151.0934727502908706483,387296515.95803064,5064981.82563802,0.00042937842004162,0.1329679045879992278205068701,0.0001,0.0309675331552784,2.68232699,830.65049996123113284016,7275,126.970275182499,2252888.0370465036,7275,2252888.0370465036,28.93091278,47.957534655447716,0.0631364933058794,309.675331552784,,63.47524277365658,2091335.94156848,6247,161505,72287.24366384,22385576.14863653643251213056,1.34325474282939,415.9728578455409545382915218,0.01075477,3.33048696552393477968,216942.35724066,67181696.40634389616338099744,0.0820834604532926,0.0649143614391829,0.0785229797824003
2017-09-02,61260,573,16419496,28655.3158813264,1.36852335,529367301.2093844539416299766,386816419.7596563,5251051.37678861,0.000396120110497238,0.09992527499422646495913334168,0.0001,0.0252260040190318,2.1509322,542.5942432186491144396,7162.5,124.580149701993,1806812.537863152675,7162.5,1806812.537863152675,38.4642203,47.71948241301955,0.0556590060546656,252.260040190318,,33.5256144660681,2098498.44156848,5430,170149,54557.1553289,13762590.1959377358438855902,1.28861431727504,325.0658994656207810367510627,0.01063526,2.68285111503448141268,219256.43747003,55309637.72817571326762116954,0.083494322419701,0.0768004459104742,0.0830042597439076
