date,AdrActCnt,BlkCnt,IssContNtv,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-03-28,134427,28143,1361376,31374.9587854580478048,1361376,31374.9587854580478048,0.00000574591481774563,0.0230465049960173,,-4.0615807818719585,2727004,104647,572558689.193808,13195476.69101821254958782088,6732.6009846661,155.1629222292982670388703235,5,0.1152325249800865,704546495.242353,16237334.32252936729966328071,0.0520908717966553,0.0263189388104916,0.0276513021379928
2019-03-29,128049,28505,1372960,31926.007444568398032,1372960,31926.007444568398032,0.00000568618062093149,0.0232534141159017,,-2.9523177559294616,2079715,104697,829772654.348736,19295047.15362211983723489525,9444.72934594507,219.6222026938701212039017196,8.399239,0.1953109827254320788063,988834828.332411,22993785.7554401202240886,0.0520903715911146,0.0262577678585406,0.0276411141167339
2019-03-30,121719,28687,1378784,31949.2982671057384288,1378784,31949.2982671057384288,0.00000566292784770615,0.0231720837107957,,-1.8665646196957704,1835466,117195,553044022.69199,12815182.38957398895533891644,5569.25619171063,129.0512706811859836085814483,2.86826,0.066463560824326874482,652688979.387527,15124163.66748158479478382523,0.0520911275101238,0.026263298140587,0.0276158728262156
2019-03-31,131702,28682,1378624,32240.9550514753830336,1378624,32240.9550514753830336,0.00000571189890675506,0.0233863294498539,,-0.8337244975156612,1870729,115263,410274560.945474,9594816.047165017337055166249,4540.79218003689,106.1924618856630129559071104,2.86826,0.067078073307837947214,523385329.047592,12240061.73432717464461054681,0.0520717429154397,0.0251640982753702,0.0260135235687545
2019-04-01,137630,28695,1379040,33372.848259686983008,1379040,33372.848259686983008,0.00000584765949792859,0.0242000581996802,,6.86103903306627,1630358,124268,653906390.316787,15824572.70280904257338009152,7023.8670355665,169.9779910475245372923258333,2,0.0484001163993604,872841908.775778,21122824.9914937835078531062,0.0519793604434009,0.0257765620798581,0.0260002297288654
2019-04-02,144295,28688,1378816,37288.0454534107720704,1378816,37288.0454534107720704,0.00000551490058972486,0.0270435253532094,,20.75800912701687,1590169,132944,1202955245.62891,32532150.68394166884318992375,11144.4617439604,301.3855337206653223172065078,3,0.0811305760596282,1481589322.089072,40067398.39496014636028786768,0.0526109721102749,0.0327083575163085,0.029827638240876
2019-04-03,147745,28686,1378752,35821.1532255889340544,1378752,35821.1532255889340544,0.00000523783487747906,0.0259808531379022,,14.900971076560246,1801865,140433,1369717072.68845,35586418.10599593194914716959,12255.6417786406,318.4120291615999321182517493,7.678332,0.1994896160360548751304,1721096541.89983,44715556.49125082349536873663,0.0526851431384271,0.0327502411809307,0.0300837437757556
2019-04-04,138372,28696,1379072,35681.8069667008960768,1379072,35681.8069667008960768,0.00000526824682979431,0.0258737810402219,,9.00902764604998,1832256,108349,825023211.345071,21346469.92344308358785131125,8883.57087793351,229.8515677509434697964638459,4.76,0.123159197751456244,962526021.053218,24904187.51424697724345842907,0.0517819947415907,0.0324661336059439,0.0294127103596985
2019-04-05,154852,28680,1378560,37475.682120940487808,1378560,37475.682120940487808,0.00000540104115734533,0.0271846579916293,,16.914430849878936,1836459,113680,554338607.043157,15069505.4440244121073298457,6178.09678956495,167.949448263506139740688673,2.767543,0.0752347099321277278099,702326043.037743,19092493.27859536393843796467,0.0519000951521169,0.0333791940746794,0.0299315320254749
2019-04-06,144353,28685,1378720,36779.44031501602408,1378720,36779.44031501602408,0.00000528838712053206,0.0266765117754265,,16.217429730017102,1931172,105024,496450302.661103,13243562.34485296406807278543,6040.57048922982,161.1413497862331072247870182,3,0.0800295353262795,634404875.060873,16923709.11994935610549303733,0.0519004372140361,0.0330734596712981,0.0298673336512852
2019-04-07,123930,28648,1377536,39645.997119044328064,1377536,39645.997119044328064,0.0000055462998730601,0.0287803709805365,,29.002447536860608,2195327,101120,757487235.816843,21800763.65982987677443187627,9805.7546778379,282.2132573723059336888020334,15.1,0.43458360180610115,991557913.022968,28537404.58548756312100546233,0.0521640954731615,0.0354534227483284,0.031416603471956
2019-04-08,120960,28666,1378112,42295.434174718553216,1378112,42295.434174718553216,0.00000580889583255576,0.030690853990618,,34.84890338570118,1965251,103407,1724116302.21476,52914601.69411741665766112168,19452.2491399216,597.0061381424583956156555488,15,0.46036280985927,2011498726.811875,61734613.72689726003630098875,0.0503866857628178,0.0369445892987163,0.0320859228881401
2019-04-09,112893,28654,1377728,41319.009372617654656,1377728,41319.009372617654656,0.00000577234864680974,0.029990687111402,,31.145181293571056,1886118,91132,875135742.57641,26245922.23561355788816722682,11752.3384488313,352.4607052461990419798044826,12.91488,0.38732612516130346176,1071014107.518891,32120448.99049652017393649518,0.0500516673357909,0.0364738962618511,0.0321610442505958
2019-04-10,130316,28683,1378656,41395.3507773876353472,1378656,41395.3507773876353472,0.00000565273611380778,0.0300258735880362,,36.01810331055436,1780317,103106,907377781.842576,27244810.57419787576798538925,10832.7691424399,325.2633568792797495303175244,8,0.2402069887042896,1116923495.200407,33536603.67439497793867657073,0.0500077753298567,0.0365150643917758,0.0320856639721212
2019-04-11,207282,28629,1376928,36615.6530445777740928,1376928,36615.6530445777740928,0.00000526510337364471,0.0265922786409876,,19.107614969431424,1812340,108246,1039535401.13495,27643615.04415140780462887662,12378.9489763857,329.1844604626167645205265173,2,0.0531845572819752,1339971710.897842,35632901.10723629510037758876,0.0508399854853402,0.0439173438267669,0.0352252675924642
2019-04-12,121069,28699,1379168,36444.0794390327426688,1379168,36444.0794390327426688,0.00000519878123260349,0.0264246846207516,,18.738750096864504,1902313,100723,891610638.809641,23560529.93505163019655074618,10227.1799232326,270.2500040311040143329136222,2.110406,0.0557668129717419011496,1030112243.407755,27220391.15602483229937336866,0.0506014149499625,0.0439768855336331,0.0352100453840132
2019-04-13,115385,28670,1378240,36062.38358218473632,1378240,36062.38358218473632,0.00000515598260803417,0.026165532550343,,17.121702233889692,1859138,92400,384493611.330294,10060480.10266173776675599084,5233.84819699488,136.9464253620235547549132438,3.36003,0.08791697433512899029,483607573.402327,12653849.70345097876192084816,0.0504781910131575,0.043887553818839,0.0352142700657404
2019-04-14,129998,28648,1377536,37089.3889477659633152,1377536,37089.3889477659633152,0.00000522114906403223,0.0269244425900782,,17.393650959928,1970470,107288,306632986.331036,8255922.236694212216754327015,3475.21786138847,93.56830379696820023969787835,1,0.0269244425900782,372849173.912646,10038756.17776911970739310892,0.0505190621409009,0.0441075673869355,0.035100360660968
2019-04-15,116473,28615,1376480,36126.542261585363728,1376480,36126.542261585363728,0.00000520446784174754,0.0262455991090211,,13.36418665772518,2138005,95938,912610205.987914,23952001.60915995821851497099,10853.1821603947,284.8482680388988355519066282,10,0.262455991090211,1041232590.103942,27327773.13911575238023887118,0.0505427066441613,0.0443879874750566,0.0352647607697844
2019-04-16,128894,28717,1379744,36991.0585435625719456,1379744,36991.0585435625719456,0.0000051498807370362,0.0268100883523049,,17.008336007600132,1627433,94854,634996090.661122,17024301.2939928932194935201,8600.4703992462,230.5793712751736196249925664,12.348585,0.3310666548759470035665,815789019.250099,21871375.68293531704671620319,0.0505574966159084,0.0443952944567394,0.0353522231803229
2019-04-17,125117,28689,1378848,36749.333983456726992,1378848,36749.333983456726992,0.00000509957994761132,0.0266522009557665,,17.517827564508508,1616213,92851,834134774.362262,22231527.63049595309690888382,10208.6575467367,272.0831924242287688831221806,6,0.159913205734599,947884061.872045,25263196.49978194997022789749,0.0505596072799956,0.0444447527385864,0.0353563598723025
2019-04-18,122709,28199,1363168,36533.4423269255637376,1363168,36533.4423269255637376,0.00000507727274866551,0.0268003960824532,,17.879758999318184,1477730,96201,724111371.637346,19406471.56768934093690441721,8803.8861606028,235.947636168983225086214789,4.57468,0.122603235950477004976,846942652.53615,22698398.54709235623349368318,0.0505607155256767,0.0444341188811683,0.0347987169773256
2019-04-19,162576,28721,1379872,36426.8207088956020448,1379872,36426.8207088956020448,0.0000049903476179104,0.0263986954651559,,16.06357012368989,1631369,140770,1108082081.36103,29251921.41624593368521313458,9173.74024744434,242.1747750687270623024946726,1,0.0263986954651559,1291387414.632739,34090943.08642468897776987901,0.0505603816942194,0.044158852959823,0.0348633788068528
2019-04-20,121157,28705,1379360,35879.4543767077384,1379360,35879.4543767077384,0.00000489495650805201,0.026011668003065,,17.566404698739813,1546581,84606,551216157.256937,14338051.6804927134629085119,8761.96187990046,227.9132434754820517291749099,10,0.26011668003065,741314546.810858,19282827.87748662617711927977,0.0505555229045518,0.0442688540907908,0.034921839622875
