date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-10-12,6116,121894818.294915255,150000000,121894818.294915255,0.91674978,,0.00015042003257518502,0.8126321219661017,,,150000000,6829,6828,163621528.033468,132964109.5251730962153590917,24109.6070969251,19592.24117494322899380850388,4409.4,3583.22007859732883598,164620397.25780461,133775822.742512389673318182,,,
2017-10-13,3815,105850581.37530684,0,0,3.56476872,,0.00012546588482121373,0.7056705425020456,,,150000000,3485,3481,42078466.1213366,29693534.01549754505740330615,12542.4077761662,8850.807699689077673510425579,2449.67,1728.659957850986044952,43660121.46883461,30809661.60261772722595257308,,,
2017-10-14,1160,121668926.428886685,0,0,27.35351836,,0.0001397168675971859,0.8111261761925779,,,150000000,1158,1158,5483755.25246012,4448017.429103941798733859743,5970.55728900286,4842.875303567614069409223873,1614.605432,1309.6487301179253554231528,6913905.34066531,5608049.601531295567458670003,,,
2017-10-15,681,120572385.97859442,0,0,19.74586759,,0.0001410988598700184,0.8038159065239628,,,150000000,618,618,7596526.17387774,6106208.572888546235670707508,12760.5378684735,10257.12331448038239056240679,1000,803.8159065239628,7886012.40271664,6338902.208348889982237978301,,,
2017-10-16,541,118788283.55996493,0,0,26.72331728,,0.00013735887525859409,0.7919218903997662,,,150000000,562,562,5613075.59441287,4445117.435684231351415474271,11091.5726570493,8783.659186076839332309501874,1595.484663,1263.4992304267939108857906,6233463.83326172,4936416.46257519431651127141,,,
2017-10-17,471,106433896.072618335,0,0,59.36696838,,0.0001269212041367918,0.7095593071507889,,,150000000,459,459,2526657.56899189,1792813.394061182072525191202,5967.62234620566,4234.381977311253398277390645,1200,851.47116858094668,2739138.6569084,1943581.327585866771501495037,,,
2017-10-18,369,106628279.9802747,0,0,53.45108357,,0.0001274402392869643,0.710855199868498,,,150000000,375,375,2806304.19394195,1994875.928676409041528245691,8169.24946429224,5807.153460715080480594641856,2000,1421.710399736996,3063468.54910959,2177682.547768155180222990696,,,
2017-10-19,293,76108580.71799871,0,0,97.99065442,,0.00008893274434865329,0.5073905381199914,,,150000000,322,322,1530758.22261333,776692.2383033790968644251254,5820.26446576581,2953.147119285578599523271614,1515,768.696665251786971,1874125.15797659,950913.3724099558929862522013,,,
2017-10-20,314,71286403.514584785,0,0,141.83171309,,0.00007923015297755434,0.4752426900972319,,,150000000,292,292,1057591.3999451,502612.5819336067975593219687,4316.81606553339,2051.535279639036776421436023,1896,901.0601404243516824,1260510.29113575,599048.3016545987957441821304,,,
2017-10-21,174,62516916.1285634595,0,0,93.82118075,,0.00006927754295089131,0.41677944085708973,,,150000000,167,167,1598786.10350516,666341.178268965771691389638,9985.22840110641,4161.637909843461654503024648,1469.8,612.582422171750485154,1667533.14298477,694993.5309438579004156679134,,,
2017-10-22,235,61952999.170466085,0,0,127.85538658,,0.00006898585661744155,0.4130199944697739,,,150000000,195,194,1173200.47292005,484555.2528373751751251962767,6321.97192109,2611.100807886657678520941551,1469.8,607.05678787167367822,1226462.55269146,506553.5567300115896330626609,,,
2017-10-23,194,57127675.5101422725,0,0,173.09979867,,0.00006455165498285386,0.38085117006761515,,,150000000,168,168,866552.13439991,330027.3943107950239449700746,5411.56911654137,2061.002429936551175453212214,1811.136,689.7732647515802323104,909143.61157895,346248.4082293405365399524411,,,
2017-10-24,206,64586525.42110197,0,0,209.89785029,,0.00007814209832759583,0.4305768361406798,,,150000000,198,198,714633.33136758,307704.5588209266235070048809,4180.8280583602,1800.167717816916319411701264,1666.675,717.631648374767505665,827803.95555532,356433.2081277496034742513065,,,
2017-10-25,332,68577648.8167389975,0,0,115.79540889,,0.00007990725476784283,0.45718432544492665,,,150000000,317,317,1295388.14563288,592231.1555505226486921494283,4794.3398272288,2191.897019865345106850488768,2000,914.3686508898533,1519805.72523153,694831.3552973145817453351173,,,
2017-10-26,205,69310867.8080655105,0,0,348.26055185,,0.00007832771322466951,0.46207245205377007,,,150000000,182,182,430712.00342257,199020.1515504587266155118285,2794.27236789264,1291.156284738246458373933005,898,414.94106194428552286,508557.57095646,234990.4438223606336292788212,,,
2017-10-27,187,63871764.623566479,0,0,93.87359461,,0.0000739788230011417,0.42581176415710986,,,150000000,161,161,1597893.42917028,680401.820010050796125782607,10293.0398985044,4382.897477721677583190040493,1712.6,729.245227295466346236,1657179.42365921,705646.4939131907721924191708,,,
2017-10-28,127,41058944.086619205,0,0,346.84835994,,0.000047713708641828074,0.2737262939107947,,,150000000,113,113,432465.64586911,118377.2184874896616988922817,4111.30434232327,1125.372100763505909813130003,1193.803,326.7752708495884452441,464577.39068253,127167.0473862763019347677066,,,
2017-10-29,144,58657708.7779750845,0,0,59.38746316,,0.00006319591104576344,0.39105139185316723,,,150000000,129,129,2525785.61219931,987711.9791732442590741495206,20133.9402941773,7873.40537552660043539293217,1200,469.261670223800676,2597278.29794887,1015669.2934429307913783221,,,
2017-10-30,171,57471070.8718503855,0,0,288.71682699,,0.00006258867960250526,0.38314047247900257,,,150000000,151,151,519540.20679105,199056.880301761596646844403,4885.74243581616,1871.925665269316430741520688,1306.4,500.534713246568957448,737747.10780824,282660.7754556667197394940272,,,
2017-10-31,155,55055130.468670149,0,0,209.02742716,,0.000057053689834022984,0.36703420312446766,,,150000000,121,121,717609.17712675,263387.1124815216513017420959,6503.06117373298,2386.845875770749656246337485,1400,513.847884374254724,786870.40202169,288808.3509682604955259690235,,,
2017-11-01,264,53042127.9581013,0,0,35.54413776,,0.00005271686355124453,0.353614186387342,,,150000000,241,241,4220105.18283087,1492289.060695743252449894848,17741.0747230851,6273.495703840776410617828804,5638.6,1993.8889513636666012,4275599.0082635,1511912.464625623897069800617,,,
2017-11-02,214,53104037.29350855,0,0,73.13121074,,0.00005031564978567042,0.354026915290057,,,150000000,196,196,2051107.8441766,726147.3830010806011473320662,11648.1556806748,4123.760624447653654511490464,1468.165,519.769926086826535405,2283038.51341227,808257.0823917433733318727994,,,
2017-11-03,145,54732143.080961235,0,0,272.94446027,,0.00005084744624202742,0.3648809538730749,,,150000000,121,121,549562.35363426,200524.8358068008991927761861,4789.65541028264,1747.65403482726360092289489,1300,474.34524003499737,579548.3046442,211466.1382140991000450044506,,,
2017-11-04,73,58717535.01074883,0,0,468.84007285,,0.0000528896008724316,0.3914502334049922,,,150000000,63,63,319938.52208436,125240.009145170973579573542,5852.10199831587,2290.806693150568582020050486,2072.923,811.4461921805766462006,368682.4258939,144320.8216684858950428075276,,,
2017-11-05,141,55283755.88593221,0,0,387.06134522,,0.0000501,0.3685583725728814,,,150000000,126,126,387535.46912106,142829.4418135260066140496223,3500.95749302429,1290.307196075867108800125489,1214.77,447.713654250359138278,441120.64412106,162578.7067055590566872946223,,,
2017-11-06,121,54582711.969887925,0,0,499.02730204,,0.00005218451154475776,0.3638847464659195,,,150000000,103,103,300584.75635865,109378.2078590875395431440287,3398.76212026874,1236.757692431961454334591206,1450,527.632882375583275,350072.49838768,127386.0423204919497418186718,,,
2017-11-07,168,58780832.341937775,0,0,292.99938672,,0.000055131944872843166,0.3918722156129185,,,150000000,144,144,511946.46405549,200617.5951446242080395448476,3934.06540588444,1541.650926970071004311182138,968.0815,379.36424229887756085775,566505.41844736,221997.7334836904754190282202,,,
2017-11-08,154,67503083.469957,0,0,492.25198364,,0.00006043567276360279,0.45002055646638,,,150000000,139,139,304721.9818032,137131.155818614184452576416,2447.95512952014,1101.630129591382729303442893,998.694,449.43282961963490772,340265.7630033,153126.588013202442384279054,,,
2017-11-09,183,76122761.98530006,0,0,146.26160765,,0.00007155551216106104,0.5074850799020004,,,150000000,179,179,1025559.62849558,520456.2100113452625776845582,5982.68176611944,3036.121734107364877948201328,1423.573,722.4420576513304154292,1070900.03613538,543465.7904052184349491472142,,,
2017-11-10,166,64353033.25425444,0,0,218.7727099,,0.00006515854145359668,0.4290202216950296,,,150000000,144,144,685643.10450869,294154.7566999865328899230072,5808.75528880278,2492.073481774344365888860662,1200.56598508,515.067085078533199063758368,836460.7615876,358858.581375505451401524993,,,
