date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-08-12,386,401,226518,564.88279302,,122.606443020648,0.114751520689655,,0.1,,33.277941,,10025000,40.6569444444445,,10025000,,439.96577944,182.6743714065091,,,,,8999999999.99999902,290,489,20456136.410295,,44248.43182666,,3585.935484,,21637483.163238,,,,
2015-08-13,360,496,298847,602.5141129,,112.271156607419,0.122250806779661,,0.1,,36.063988,,12400000,50.2196973059341,,12400000,,206.18670894,183.2856555972082,,,,,9012399999.99999902,295,494,43709897.919362,,121245.37042244,,7575.663569,,59895212.988683,,,,
2015-08-14,337,264,170369,645.33712121,,111.745313730303,0.113603182222222,,0.1,,25.560716,,6600000,26.7102783013638,,6600000,,162.96074706,181.67748341164176,,,,,9018999999.99999902,225,378,55344616.189472,,147839.46484937,,6143.0853825,,55883317.71306,,,,
2015-08-15,381,328,196570,599.29878049,,98.1974012474086,0.122431885185185,,0.1,,33.056609,,8200000,33.1553527118043,,8200000,,217.98725707,180.61360775874792,,,,,9027199999.99999902,270,456,41411594.977394,,115025.39629761,,7658.215369,,52451580.711712,,,,
2015-08-16,309,207,125083,604.26570048,,96.4504690481642,0.106178454545455,,0.1,,21.023334,,5175000,20.9122739035968,,5175000,,791.86342289,180.82650473741066,,,,,9032374999.99999902,198,344,11406480.88913,,35907.69867133,,3234.0908815,,12352248.342936,,,,
2015-08-17,305,205,193940,946.04878049,,87.5657368108781,0.15186903030303,,0.1,,30.070068,,5125000,20.6984785615491,,5125000,,358.7514177,180.8497203234204,,,,,9037499999.99999902,198,333,25191538.079488,,83855.53367509,,4947.621411,,27923892.713806,,,,
2015-08-18,343,248,161013,649.24596774,,93.2747647863307,0.115169878504673,,0.1,,24.646354,,6200000,25.0229441489656,,6200000,,78.31688304,176.8050812883344,,,,,9043699999.99999902,214,367,115475739.702026,,335942.21164341,,5339.122331,,123290791.673131,,,,
2015-08-19,292,232,145229,625.98706897,,80.5981609036638,0.111551414746544,,0.1,,24.206657,,5800000,23.3935576551191,,5800000,,117.49754852,174.40403908363317,,,,,9049499999.99999902,217,370,77018628.16655,,209817.0221064,,3302.8040295,,77632298.179369,,,,
2015-08-20,383,333,200797,602.99399399,,89.6649026034836,0.113762595017921,,0.1,,31.73976401,,8325000,33.5469607770077,,8325000,,33.88662571,165.45398668969293,,,,,9057824999.99999901,279,476,267297932.763715,,598957.33039589,,5269.854504,,285103689.268443,,,,
2015-08-21,330,247,152871,618.91093117,,85.0028297691903,0.105270879844961,,0.1,,27.159887,,6175000,24.8662290379523,,6175000,,668.00344677,165.2016004261625,,,,,9063999999.99999901,258,457,13568792.262764,,30976.86939642,,3312.542628,,14156429.314166,,,,
2015-08-22,345,202,135928,672.91089109,,92.2602515135643,0.107852145922747,,0.1,,25.12955,,5050000,20.3246205501128,,5050000,,415.11161248,172.5571258152409,,,,,9069049999.99999901,233,417,21847256.803659,,55943.50942286,,3271.242628,,23328443.429331,,,,
2015-08-23,357,214,148635,694.55607477,,83.9436368368691,0.110799707224335,,0.1,,29.140323,,5350000,21.5193291016486,,5350000,,253.173861,173.080667682182,,,,,9074399999.99999901,263,479,35842562.751083,,76622.19784746,,1229.523671,,36702032.768932,,,,
2015-08-24,369,315,275168,873.54920635,,96.3231963018731,0.153621927392739,,0.1,,46.547444,,7875000,31.6481828616729,,7875000,,284.29318524,173.9751151139556,,,,,9082274999.99999901,303,530,31946861.44936,,61784.68025773,,2550.792628,,32745880.536598,,,,
2015-08-25,331,285,168061,589.6877193,,106.431312142526,0.112254899598394,,0.1,,27.95147,,7125000,28.6116245296719,,7125000,,319.06824145,173.3180399019781,,,,,9089399999.99999901,249,418,28487322.833104,,72986.52366102,,2366.692628,,30508366.890305,,,,
2015-08-26,188,165,95301,577.58181818,,182.505706258,0.105556694444444,,0.1,,15.200164,,4125000,16.5571106913986,,4125000,,2209.99916184,173.58188283570996,,,,,9093524999.99999901,144,238,4114718.755118,,18250.7241275,,2220.192628,,4343672.342345,,,,
2015-08-27,341,144,128938,895.40277778,,208.135442912847,0.114593232067511,,0.1,,27.158596,,3600000,14.444123830331,,3600000,,205.56456117,172.50308548711948,,,,,9097124999.99999901,237,411,44254344.952974,,109326.06277901,,1926.242628,,44933011.802174,,,,
2015-08-28,561,302,234037,774.95695364,,153.997456078543,0.110054206349206,,0.1,,48.533905,,5212500,20.9019111849017,,5212500,,116.208982,171.93079912928889,,,,,9102337499.99999901,441,835,78327314.663376,,130348.26335708,,1695.442628,,108840799.903161,,,,
2015-08-29,411,258,176622,684.58139535,,110.245053821085,0.108903654929577,,0.1,,30.928638,,3225000,12.9275374256121,,3225000,,52.74995265,166.33309437213188,,,,,9105562499.99999901,284,482,172617453.513819,,402779.01568627,,4378.426391,,194139485.560784,,,,
2015-08-30,331,193,124884,647.06735751,,108.23818341057,0.105800341666667,,0.1,,25.392082,,2412500,9.66803817533535,,2412500,,127.342684,164.77748209298667,,,,,9107974999.99999901,240,422,71523347.191941,,223544.5623604,,1123.532092,,94335805.316088,,,,
